# All units in [AU] if not specified
{"name":"Al", "Z":13, "Zstar":4.627468495648664, "A":28,  "μ[AU]": 2.752e-01, "T[AU]": 1.838e-02, "rs[AU]": 3.000e+00 }
	 r[AU]  	 n[AU]  	 nf[AU]  	 nb[AU]     n_ion[AU]    (φ_e+φ_ions)[AU]   φtotal[AU]     δVxc/δρ[Au]  
   2.000000e-02    1.463638e+03    2.613206e+00    1.461350e+03    4.351399e-04   -4.251924e+01    6.070474e+02   -8.525898e+00
   2.153336e-02    1.301094e+03    2.512587e+00    1.298868e+03    5.685848e-04   -4.239424e+01    5.608871e+02   -8.202062e+00
   2.318427e-02    1.156039e+03    2.415446e+00    1.153875e+03    7.122607e-04   -4.223823e+01    5.180534e+02   -7.889383e+00
   2.496176e-02    1.026625e+03    2.321654e+00    1.024524e+03    8.669518e-04   -4.205224e+01    4.783111e+02   -7.587451e+00
   2.687552e-02    9.111971e+02    2.231090e+00    9.091594e+02    1.033503e-03   -4.183722e+01    4.414410e+02   -7.295875e+00
   2.893601e-02    8.082746e+02    2.143635e+00    8.063001e+02    1.212823e-03   -4.159402e+01    4.072398e+02   -7.014272e+00
   3.115447e-02    7.165324e+02    2.059175e+00    7.146211e+02    1.405891e-03   -4.132345e+01    3.755189e+02   -6.742280e+00
   3.354302e-02    6.347841e+02    1.977602e+00    6.329358e+02    1.613761e-03   -4.102622e+01    3.461026e+02   -6.479547e+00
   3.611469e-02    5.619694e+02    1.898810e+00    5.601829e+02    1.837569e-03   -4.070303e+01    3.188281e+02   -6.225739e+00
   3.888352e-02    4.971373e+02    1.822698e+00    4.954125e+02    2.078535e-03   -4.035448e+01    2.935442e+02   -5.980529e+00
   4.186463e-02    4.394387e+02    1.749170e+00    4.377741e+02    2.337975e-03   -3.998117e+01    2.701102e+02   -5.743610e+00
   4.507430e-02    3.881124e+02    1.678133e+00    3.865075e+02    2.604373e-03   -3.958366e+01    2.483957e+02   -5.514682e+00
   4.853005e-02    3.424783e+02    1.609498e+00    3.409321e+02    2.303626e-03   -3.916246e+01    2.282795e+02   -5.293460e+00
   5.225074e-02    3.019272e+02    1.543179e+00    3.004385e+02    1.979822e-03   -3.871808e+01    2.096488e+02   -5.079671e+00
   5.625669e-02    2.659144e+02    1.479095e+00    2.644822e+02    1.631192e-03   -3.825102e+01    1.923993e+02   -4.873054e+00
   6.056977e-02    2.339520e+02    1.417167e+00    2.325748e+02    1.255834e-03   -3.776176e+01    1.764334e+02   -4.673353e+00
   6.521352e-02    2.056041e+02    1.357321e+00    2.042810e+02    8.516972e-04   -3.725080e+01    1.616611e+02   -4.480332e+00
   7.021330e-02    1.804801e+02    1.299484e+00    1.792096e+02    4.165766e-04   -3.671862e+01    1.479981e+02   -4.293758e+00
   7.559640e-02    1.582312e+02    1.243588e+00    1.570122e+02    5.190378e-05   -3.616573e+01    1.353668e+02   -4.113413e+00
   8.139221e-02    1.385449e+02    1.189567e+00    1.373761e+02    5.563015e-04   -3.559266e+01    1.236944e+02   -3.939087e+00
   8.763238e-02    1.211421e+02    1.137360e+00    1.200221e+02    1.099370e-03   -3.499997e+01    1.129137e+02   -3.770581e+00
   9.435096e-02    1.057726e+02    1.086906e+00    1.047001e+02    1.684075e-03   -3.438824e+01    1.029618e+02   -3.607700e+00
   1.015846e-01    9.221311e+01    1.038148e+00    9.118697e+01    2.313608e-03   -3.375810e+01    9.378067e+01   -3.450267e+00
   1.093729e-01    8.026373e+01    9.910324e-01    7.928262e+01    2.230274e-03   -3.311020e+01    8.531588e+01   -3.298105e+00
   1.177583e-01    6.974588e+01    9.455076e-01    6.880849e+01    1.500511e-03   -3.244526e+01    7.751703e+01   -3.151052e+00
   1.267866e-01    6.049976e+01    9.015245e-01    5.960485e+01    7.147985e-04   -3.176405e+01    7.033713e+01   -3.008950e+00
   1.365070e-01    5.238271e+01    8.590368e-01    5.152899e+01    1.311526e-04   -3.106736e+01    6.373250e+01   -2.871651e+00
   1.469727e-01    4.526712e+01    8.180001e-01    4.445336e+01    1.041961e-03   -3.035608e+01    5.766238e+01   -2.739015e+00
   1.582408e-01    3.903903e+01    7.783723e-01    3.826398e+01    2.022599e-03   -2.963115e+01    5.208879e+01   -2.610908e+00
   1.703728e-01    3.359663e+01    7.401137e-01    3.285911e+01    2.143259e-03   -2.889357e+01    4.697637e+01   -2.487202e+00
   1.834349e-01    2.884910e+01    7.031862e-01    2.814788e+01    1.006490e-03   -2.814442e+01    4.229209e+01   -2.367779e+00
   1.974984e-01    2.471530e+01    6.675540e-01    2.404923e+01    2.174323e-04   -2.738482e+01    3.800516e+01   -2.252524e+00
   2.126402e-01    2.112295e+01    6.331830e-01    2.049085e+01    1.535190e-03   -2.661595e+01    3.408685e+01   -2.141330e+00
   2.289428e-01    1.800758e+01    6.000407e-01    1.740828e+01    2.267701e-03   -2.583910e+01    3.051030e+01   -2.034097e+00
   2.464954e-01    1.531169e+01    5.680960e-01    1.474408e+01    7.401386e-04   -2.505559e+01    2.725040e+01   -1.930725e+00
   2.653937e-01    1.298419e+01    5.373195e-01    1.244716e+01    9.045392e-04   -2.426679e+01    2.428371e+01   -1.831125e+00
   2.857408e-01    1.097960e+01    5.076833e-01    1.047207e+01    2.546368e-03   -2.347412e+01    2.158832e+01   -1.735209e+00
   3.076479e-01    9.257492e+00    4.791598e-01    8.778375e+00    6.398356e-04   -2.267911e+01    1.914365e+01   -1.642894e+00
