# All units in [AU] if not specified
{"name":"Al", "Z":13, "Zstar":12.794921875, "A":28,  "μ[AU]": -2.688e+02, "T[AU]": 3.675e+01, "rs[AU]": 5.441e+00 }
	 r[AU]  	 n[AU]  	 nf[AU]  	 nb[AU]     n_ion[AU]    (φ_e+φ_ions)[AU]   φtotal[AU]     δVxc/δρ[Au]  
    1.00000e-03     1.37698e+05     4.04369e-01     1.37701e+05     0.00000e+00    -1.50865e+01     1.29847e+04    -3.83244e+01
    1.05632e-03     1.26611e+05     3.93474e-01     1.26612e+05     0.00000e+00    -1.50648e+01     1.22915e+04    -3.72711e+01
    1.11582e-03     1.16403e+05     3.82875e-01     1.16405e+05     0.00000e+00    -1.50391e+01     1.16353e+04    -3.62456e+01
    1.17867e-03     1.07007e+05     3.72562e-01     1.07009e+05     0.00000e+00    -1.50095e+01     1.10141e+04    -3.52471e+01
    1.24506e-03     9.83581e+04     3.62529e-01     9.83596e+04     0.00000e+00    -1.49760e+01     1.04261e+04    -3.42749e+01
    1.31519e-03     9.03969e+04     3.52768e-01     9.03982e+04     0.00000e+00    -1.49386e+01     9.86935e+03    -3.33282e+01
    1.38926e-03     8.30691e+04     3.43271e-01     8.30703e+04     0.00000e+00    -1.48975e+01     9.34233e+03    -3.24064e+01
    1.46751e-03     7.63247e+04     3.34031e-01     7.63258e+04     0.00000e+00    -1.48528e+01     8.84342e+03    -3.15086e+01
    1.55017e-03     7.01176e+04     3.25042e-01     7.01185e+04     0.00000e+00    -1.48043e+01     8.37112e+03    -3.06344e+01
    1.63749e-03     6.44052e+04     3.16296e-01     6.44060e+04     0.00000e+00    -1.47523e+01     7.92401e+03    -2.97829e+01
    1.72972e-03     5.91483e+04     3.07788e-01     5.91491e+04     0.00000e+00    -1.46967e+01     7.50075e+03    -2.89536e+01
    1.82714e-03     5.43110e+04     2.99510e-01     5.43117e+04     0.00000e+00    -1.46375e+01     7.10006e+03    -2.81459e+01
    1.93006e-03     4.98600e+04     2.91457e-01     4.98606e+04     0.00000e+00    -1.45749e+01     6.72074e+03    -2.73591e+01
    2.03877e-03     4.57646e+04     2.83622e-01     4.57652e+04     0.00000e+00    -1.45088e+01     6.36166e+03    -2.65926e+01
    2.15360e-03     4.19969e+04     2.76000e-01     4.19974e+04     0.00000e+00    -1.44392e+01     6.02173e+03    -2.58459e+01
    2.27490e-03     3.85307e+04     2.68584e-01     3.85312e+04     0.00000e+00    -1.43662e+01     5.69993e+03    -2.51184e+01
    2.40303e-03     3.53423e+04     2.61370e-01     3.53426e+04     0.00000e+00    -1.42897e+01     5.39530e+03    -2.44095e+01
