# All units in [AU] if not specified
{"name":"Al", "Z":13, "Zstar":3.2362579162744822, "A":28,  "μ[AU]": -1.939e+01, "T[AU]": 3.675e+00, "rs[AU]": 5.441e+00 }
	 r[AU]  	 n[AU]  	 nf[AU]  	 nb[AU]     n_ion[AU]    (φ_e+φ_ions)[AU]   φtotal[AU]     δVxc/δρ[Au]  
    1.00000e-03     1.41934e+05     3.20081e-01     1.41430e+05     0.00000e+00    -2.89806e+01     1.29708e+04    -3.87118e+01
    2.68741e-03     3.20042e+04     1.95111e-01     3.18905e+04     0.00000e+00    -2.89788e+01     4.80815e+03    -2.36201e+01
    7.22218e-03     7.13431e+03     1.18785e-01     7.10893e+03     0.00000e+00    -2.54985e+01     1.77427e+03    -1.43741e+01
    1.94090e-02     1.53396e+03     7.19690e-02     1.52848e+03     0.00000e+00    -2.38416e+01     6.45713e+02    -8.65856e+00
    5.21599e-02     3.08024e+02     4.35226e-02     3.06906e+02     0.00000e+00    -1.70160e+01     2.31979e+02    -5.11299e+00
    1.40175e-01     4.90311e+01     2.61201e-02     4.88388e+01     0.00000e+00    -1.21362e+01     8.03661e+01    -2.81079e+00
    3.76708e-01     5.00247e+00     1.68103e-02     4.96950e+00     0.00000e+00    -3.15921e+00     3.11114e+01    -1.34960e+00
    1.01237e+00     7.37088e-02     1.03581e-02     6.32052e-02     0.00000e+00    -2.65125e+00     9.95101e+00    -3.63789e-01
    1.81377e+00     1.73729e-02     7.99642e-03     9.34651e-03     0.00000e+00    -2.24193e+00     4.68656e+00    -2.36264e-01
    2.42949e+00     1.11590e-02     7.10776e-03     4.03319e-03     0.00000e+00    -2.03186e+00     3.08014e+00    -2.07222e-01
    3.04522e+00     8.67354e-03     6.53813e-03     2.12209e-03     0.00000e+00    -1.86437e+00     2.16571e+00    -1.92333e-01
    3.66094e+00     7.40786e-03     6.14726e-03     1.24976e-03     0.00000e+00    -1.71887e+00     1.59321e+00    -1.83562e-01
    4.27667e+00     6.67615e-03     5.87002e-03     7.96809e-04     0.00000e+00    -1.58509e+00     1.21575e+00    -1.77999e-01
    4.89239e+00     6.22368e-03     5.67168e-03     5.43712e-04     0.00000e+00    -1.45720e+00     9.61070e-01    -1.74339e-01
    5.50812e+00     5.93641e-03     5.53188e-03     3.97023e-04     1.48185e-03    -1.33160e+00     7.89643e-01    -1.71917e-01
    6.12384e+00     5.72417e-03     5.42004e-03     2.97187e-04     1.48185e-03    -1.22636e+00     6.57572e-01    -1.70074e-01
    6.73957e+00     5.56252e-03     5.32911e-03     2.26902e-04     1.48185e-03    -1.13634e+00     5.53650e-01    -1.68637e-01
    7.35530e+00     5.43643e-03     5.25418e-03     1.76075e-04     1.48185e-03    -1.05805e+00     4.70471e-01    -1.67495e-01
    7.97102e+00     5.33618e-03     5.19177e-03     1.38510e-04     1.48185e-03    -9.89038e-01     4.02957e-01    -1.66574e-01
    8.58675e+00     5.25524e-03     5.13933e-03     1.10241e-04     1.48185e-03    -9.27534e-01     3.47514e-01    -1.65822e-01
    9.20247e+00     5.18905e-03     5.09491e-03     8.86430e-05     1.48185e-03    -8.72219e-01     3.01531e-01    -1.65200e-01
