# All units in [AU] if not specified
{"name":"Al", "Z":13, "Zstar":12.832278785283732, "A":28,  "μ[AU]": -2.687e+02, "T[AU]": 3.675e+01, "rs[AU]": 5.441e+00 }
	 r[AU]  	 n[AU]  	 nf[AU]  	 nb[AU]     n_ion[AU]    (φ_e+φ_ions)[AU]   φtotal[AU]     δVxc/δρ[Au]  
    1.00000e-03     1.37754e+05     2.94718e+03     1.34802e+05     0.00000e+00    -1.41833e+01     1.29856e+04    -3.83296e+01
    1.27081e-03     9.53462e+04     2.60472e+03     9.27379e+04     0.00000e+00    -1.41831e+01     1.02153e+04    -3.39230e+01
    1.61496e-03     6.58335e+04     2.29960e+03     6.35314e+04     0.00000e+00    -1.40786e+01     8.03541e+03    -3.00004e+01
    2.05231e-03     4.53136e+04     2.02742e+03     4.32844e+04     0.00000e+00    -1.38824e+01     6.32020e+03    -2.65054e+01
    2.60810e-03     3.10631e+04     1.78423e+03     2.92777e+04     0.00000e+00    -1.36030e+01     4.97063e+03    -2.33876e+01
    3.31440e-03     2.11818e+04     1.56650e+03     1.96145e+04     0.00000e+00    -1.32464e+01     3.90879e+03    -2.06020e+01
    4.21198e-03     1.43440e+04     1.37102e+03     1.29724e+04     0.00000e+00    -1.28161e+01     3.07338e+03    -1.81081e+01
    5.35263e-03     9.62491e+03     1.19487e+03     8.42968e+03     0.00000e+00    -1.23150e+01     2.41616e+03    -1.58694e+01
    6.80218e-03     6.37972e+03     1.03535e+03     5.34413e+03     0.00000e+00    -1.17451e+01     1.89917e+03    -1.38529e+01
    8.64428e-03     4.15889e+03     8.89879e+02     3.26886e+03     0.00000e+00    -1.11097e+01     1.49254e+03    -1.20279e+01
    1.09852e-02     2.64925e+03     7.55881e+02     1.89327e+03     0.00000e+00    -1.04135e+01     1.17275e+03    -1.03657e+01
    1.39602e-02     1.63280e+03     6.30560e+02     1.00218e+03     0.00000e+00    -9.66498e+00     9.21316e+02    -8.83833e+00
    1.77407e-02     9.58067e+02     5.10381e+02     4.47653e+02     0.00000e+00    -8.87741e+00     7.23660e+02    -7.41709e+00
    2.25451e-02     5.20203e+02     3.89455e+02     1.30732e+02     0.00000e+00    -8.07133e+00     5.68311e+02    -6.07009e+00
    2.86506e-02     2.47607e+02     2.47600e+02    -3.42893e-38     0.00000e+00    -7.27630e+00     4.46227e+02    -4.76077e+00
    3.64095e-02     9.35205e+01     9.35188e+01    -5.47464e-15     0.00000e+00    -6.53116e+00     3.50279e+02    -3.46610e+00
    4.62696e-02     2.58670e+01     2.58668e+01    -1.23507e-14     0.00000e+00    -5.87791e+00     2.74845e+02    -2.28586e+00
    5.87999e-02     6.39342e+00     6.39341e+00    -1.74732e-14     0.00000e+00    -5.34135e+00     2.15508e+02    -1.45949e+00
    7.47236e-02     1.87427e+00     1.87427e+00    -2.08247e-14     0.00000e+00    -4.91649e+00     1.68819e+02    -9.88106e-01
    9.49596e-02     6.94845e-01     6.94837e-01    -2.30995e-14     0.00000e+00    -4.58486e+00     1.32077e+02    -7.22475e-01
    1.20676e-01     3.16514e-01     3.16514e-01    -2.47217e-14     0.00000e+00    -4.32728e+00     1.03161e+02    -5.66670e-01
    1.53356e-01     1.70258e-01     1.70258e-01    -2.59166e-14     0.00000e+00    -4.12740e+00     8.04038e+01    -4.68765e-01
    1.94887e-01     1.04488e-01     1.04488e-01    -2.68144e-14     0.00000e+00    -3.97200e+00     6.24946e+01    -4.04195e-01
    2.47664e-01     7.11506e-02     7.11505e-02    -2.74978e-14     0.00000e+00    -3.85060e+00     4.84010e+01    -3.59941e-01
    3.14734e-01     5.25844e-02     5.25843e-02    -2.80225e-14     0.00000e+00    -3.75491e+00     3.73109e+01    -3.28685e-01
    3.99968e-01     4.14515e-02     4.14515e-02    -2.84279e-14     0.00000e+00    -3.67828e+00     2.85854e+01    -3.06086e-01
    5.08283e-01     3.43778e-02     3.43777e-02    -2.87423e-14     0.00000e+00    -3.61525e+00     2.17221e+01    -2.89447e-01
    6.45932e-01     2.96749e-02     2.96748e-02    -2.89869e-14     0.00000e+00    -3.56108e+00     1.63260e+01    -2.77024e-01
    8.20857e-01     2.64364e-02     2.64363e-02    -2.91775e-14     0.00000e+00    -3.51130e+00     1.20869e+01    -2.67653e-01
    1.04315e+00     2.41458e-02     2.41457e-02    -2.93260e-14     0.00000e+00    -3.46120e+00     8.76209e+00    -2.60532e-01
    1.32565e+00     2.24939e-02     2.24939e-02    -2.94416e-14     0.00000e+00    -3.40511e+00     6.16247e+00    -2.55100e-01
    1.68465e+00     2.12888e-02     2.12887e-02    -2.95311e-14     0.00000e+00    -3.33546e+00     4.14234e+00    -2.50960e-01
