# All units in [AU] if not specified
{"name":"Al", "Z":13, "Zstar":0.01, "A":28,  "μ[AU]": -2.231e-01, "T[AU]": 3.675e-02, "rs[AU]": 5.441e+00 }
	 r[AU]  	 n[AU]  	 nf[AU]  	 nb[AU]     n_ion[AU]    (φ_e+φ_ions)[AU]   φtotal[AU]     δVxc/δρ[Au]  
    1.00000e-03     1.41495e+05     0.00000e+00     1.41509e+05     0.00000e+00    -4.34758e+01     1.29563e+04    -3.86721e+01
    2.68741e-03     3.19346e+04     7.40927e-63     3.19390e+04     0.00000e+00    -4.34740e+01     4.79366e+03    -2.36030e+01
    7.22218e-03     7.13664e+03     1.83077e-24     7.13843e+03     0.00000e+00    -3.99982e+01     1.75977e+03    -1.43756e+01
    1.94090e-02     1.54538e+03     4.93965e-04     1.54625e+03     0.00000e+00    -3.83294e+01     6.31225e+02    -8.67972e+00
    5.21599e-02     3.16991e+02     2.91422e-04     3.17019e+02     0.00000e+00    -3.14446e+01     2.17550e+02    -5.16121e+00
    1.40175e-01     5.46721e+01     1.62414e-04     5.46780e+01     0.00000e+00    -2.62527e+01     6.62496e+01    -2.91174e+00
    3.76708e-01     8.34598e+00     8.71818e-05     8.34706e+00     0.00000e+00    -1.59454e+01     1.83252e+01    -1.58928e+00
    1.01237e+00     5.65918e-01     3.66181e-05     5.66035e-01     0.00000e+00    -9.78273e+00     2.81953e+00    -6.77920e-01
    1.81377e+00     6.66836e-02     1.97969e-05     6.66954e-02     0.00000e+00    -6.27259e+00     6.55903e-01    -3.52987e-01
    2.42949e+00     2.02596e-02     1.50558e-05     2.02570e-02     0.00000e+00    -4.78355e+00     3.28448e-01    -2.47293e-01
    3.04522e+00     6.94464e-03     1.24884e-05     6.93788e-03     0.00000e+00    -3.81966e+00     2.10416e-01    -1.80088e-01
    3.66094e+00     2.22878e-03     1.08080e-05     2.22029e-03     0.00000e+00    -3.15248e+00     1.59607e-01    -1.28463e-01
    4.27667e+00     6.47748e-04     9.53866e-06     6.38349e-04     0.00000e+00    -2.66832e+00     1.32518e-01    -8.80748e-02
    4.89239e+00     2.46230e-04     8.66876e-06     2.37588e-04     0.00000e+00    -2.30333e+00     1.14945e-01    -6.43438e-02
    5.50812e+00     1.36034e-04     8.13410e-06     1.27965e-04     1.48185e-03    -2.01890e+00     1.02342e-01    -5.35625e-02
    6.12384e+00     8.99538e-05     7.74947e-06     8.22326e-05     1.48185e-03    -1.79114e+00     9.27935e-02    -4.72374e-02
    6.73957e+00     6.61027e-05     7.45346e-06     5.86581e-05     1.48185e-03    -1.60468e+00     8.53147e-02    -4.30411e-02
    7.35530e+00     5.20564e-05     7.21692e-06     4.48380e-05     1.48185e-03    -1.44921e+00     7.93120e-02    -4.00550e-02
    7.97102e+00     4.30225e-05     7.02305e-06     3.59921e-05     1.48185e-03    -1.31759e+00     7.44002e-02    -3.78254e-02
    8.58675e+00     3.68290e-05     6.86115e-06     2.99570e-05     1.48185e-03    -1.20473e+00     7.03177e-02    -3.61010e-02
    9.20247e+00     3.23724e-05     6.72396e-06     2.56354e-05     1.48185e-03    -1.10687e+00     6.68793e-02    -3.47307e-02
    9.81820e+00     2.90420e-05     6.60632e-06     2.24214e-05     1.48185e-03    -1.02121e+00     6.39505e-02    -3.36180e-02
    1.00000e+01     2.83033e-05     6.57809e-06     2.17106e-05     1.48185e-03    -9.97836e-01     6.32508e-02    -3.33592e-02
    1.04339e+01     2.66603e-05     6.51210e-06     2.01329e-05     1.48185e-03    -9.45403e-01     6.16200e-02    -3.27662e-02
    1.10496e+01     2.46368e-05     6.42395e-06     1.81971e-05     1.48185e-03    -8.78141e-01     5.94537e-02    -3.19997e-02
    1.16654e+01     2.30051e-05     6.34642e-06     1.66426e-05     1.48185e-03    -8.17935e-01     5.75604e-02    -3.13488e-02
    1.22811e+01     2.16661e-05     6.27777e-06     1.53721e-05     1.48185e-03    -7.63730e-01     5.58940e-02    -3.07900e-02
    1.27758e+01     2.07809e-05     6.22955e-06     1.45350e-05     1.48185e-03    -7.23905e-01     5.47295e-02    -3.04072e-02
    1.28968e+01     2.05920e-05     6.21894e-06     1.43566e-05     1.48185e-03    -7.14613e-01     5.44740e-02    -3.03240e-02
    1.35125e+01     1.96518e-05     6.16436e-06     1.34709e-05     1.48185e-03    -6.69992e-01     5.31634e-02    -2.99019e-02
    1.41283e+01     1.88487e-05     6.11520e-06     1.27170e-05     1.48185e-03    -6.29238e-01     5.19890e-02    -2.95299e-02
    1.47440e+01     1.81557e-05     6.07072e-06     1.20685e-05     1.48185e-03    -5.91870e-01     5.09311e-02    -2.91999e-02
    1.53597e+01     1.75521e-05     6.03026e-06     1.15054e-05     1.48185e-03    -5.57483e-01     4.99733e-02    -2.89052e-02
    1.55516e+01     1.73885e-05     6.01901e-06     1.13531e-05     1.48185e-03    -5.47304e-01     4.97076e-02    -2.88241e-02
    1.59755e+01     1.70414e-05     5.99470e-06     1.10303e-05     1.48185e-03    -5.25700e-01     4.91348e-02    -2.86502e-02
    1.65912e+01     1.65724e-05     5.96088e-06     1.05952e-05     1.48185e-03    -4.96295e-01     4.83405e-02    -2.84113e-02
    1.83274e+01     1.51308e-05     5.84918e-06     9.26592e-06     1.48185e-03    -4.24667e-01     4.57386e-02    -2.76457e-02
    2.11032e+01     1.29387e-05     5.65156e-06     7.27297e-06     1.48185e-03    -3.35883e-01     4.12221e-02    -2.63764e-02
    2.38791e+01     1.14252e-05     5.48895e-06     5.92334e-06     1.48185e-03    -2.67902e-01     3.75948e-02    -2.54085e-02
    2.66549e+01     1.02587e-05     5.34373e-06     4.90309e-06     1.48185e-03    -2.14374e-01     3.44286e-02    -2.45988e-02
    2.94307e+01     9.27986e-06     5.20441e-06     4.06463e-06     1.48185e-03    -1.71343e-01     3.14598e-02    -2.38678e-02
    3.22065e+01     8.40608e-06     5.06272e-06     3.33351e-06     1.48185e-03    -1.36219e-01     2.85127e-02    -2.31676e-02
    3.49823e+01     7.59305e-06     4.91199e-06     2.67215e-06     1.48185e-03    -1.07241e-01     2.54617e-02    -2.24684e-02
    3.77581e+01     6.81795e-06     4.74620e-06     2.06376e-06     1.48185e-03    -8.31722e-02     2.22110e-02    -2.17507e-02
    4.05339e+01     6.07094e-06     4.55921e-06     1.50465e-06     1.48185e-03    -6.31214e-02     1.86840e-02    -2.10022e-02
    4.33097e+01     5.35031e-06     4.34384e-06     1.00026e-06     1.48185e-03    -4.64334e-02     1.48164e-02    -2.02157e-02
    4.60856e+01     4.65944e-06     4.09042e-06     5.63635e-07     1.48185e-03    -3.26173e-02     1.05532e-02    -1.93880e-02
    4.88614e+01     4.00455e-06     3.78306e-06     2.16902e-07     1.48185e-03    -2.12988e-02     5.84656e-03    -1.85189e-02
    5.16372e+01     3.39298e-06     3.38158e-06     7.55937e-09     1.48185e-03    -1.21879e-02     6.55173e-04    -1.76114e-02
    5.44130e+01     3.32308e-06     3.31931e-06     0.00000e+00     1.48185e-03     0.00000e+00     0.00000e+00    -1.75005e-02
