# All units in [AU] if not specified
{"name":"Al", "Z":13, "Zstar":4.360258094966412, "A":28,  "μ[AU]": 2.460e-01, "T[AU]": 1.838e-02, "rs[AU]": 3.000e+00 }
	 r[AU]  	 n[AU]  	 nf[AU]  	 nb[AU]     n_ion[AU]    (φ_e+φ_ions)[AU]   φtotal[AU]     δVxc/δρ[Au]  
    2.00000e-02     1.46180e+03     2.43637e+00     1.45709e+03     5.76148e-30    -4.26225e+01     6.06944e+02    -8.52237e+00
    2.07487e-02     1.37872e+03     2.38928e+00     1.37419e+03     6.33833e-30    -4.25614e+01     5.83551e+02    -8.35989e+00
    2.15254e-02     1.30021e+03     2.34301e+00     1.29585e+03     6.86457e-30    -4.24926e+01     5.61013e+02    -8.20022e+00
    2.23311e-02     1.22602e+03     2.29755e+00     1.22182e+03     7.33528e-30    -4.24162e+01     5.39297e+02    -8.04332e+00
    2.31671e-02     1.15592e+03     2.25287e+00     1.15188e+03     7.74543e-30    -4.23324e+01     5.18376e+02    -7.88912e+00
    2.40343e-02     1.08969e+03     2.20897e+00     1.08580e+03     8.08990e-30    -4.22413e+01     4.98219e+02    -7.73759e+00
    2.49340e-02     1.02712e+03     2.16583e+00     1.02337e+03     8.36352e-30    -4.21429e+01     4.78801e+02    -7.58866e+00
    2.58673e-02     9.68013e+02     2.12343e+00     9.64394e+02     8.56112e-30    -4.20375e+01     4.60093e+02    -7.44230e+00
    2.68356e-02     9.12177e+02     2.08176e+00     9.08687e+02     8.67759e-30    -4.19250e+01     4.42072e+02    -7.29845e+00
    2.78402e-02     8.59437e+02     2.04081e+00     8.56070e+02     8.70798e-30    -4.18057e+01     4.24712e+02    -7.15707e+00
    2.88824e-02     8.09624e+02     2.00056e+00     8.06377e+02     8.64756e-30    -4.16796e+01     4.07989e+02    -7.01812e+00
    2.99635e-02     7.62583e+02     1.96101e+00     7.59448e+02     8.49192e-30    -4.15467e+01     3.91881e+02    -6.88154e+00
    3.10852e-02     7.18160e+02     1.92213e+00     7.15133e+02     8.23714e-30    -4.14073e+01     3.76365e+02    -6.74730e+00
    3.22488e-02     6.76215e+02     1.88392e+00     6.73292e+02     7.87989e-30    -4.12613e+01     3.61421e+02    -6.61536e+00
    3.34560e-02     6.36611e+02     1.84637e+00     6.33789e+02     7.41762e-30    -4.11088e+01     3.47028e+02    -6.48566e+00
    3.47083e-02     5.99225e+02     1.80946e+00     5.96497e+02     6.84876e-30    -4.09500e+01     3.33166e+02    -6.35818e+00
    3.60076e-02     5.63932e+02     1.77318e+00     5.61296e+02     6.17296e-30    -4.07849e+01     3.19817e+02    -6.23286e+00
    3.73555e-02     5.30621e+02     1.73752e+00     5.28072e+02     5.39135e-30    -4.06135e+01     3.06961e+02    -6.10968e+00
    3.87538e-02     4.99183e+02     1.70246e+00     4.96718e+02     4.50683e-30    -4.04360e+01     2.94581e+02    -5.98858e+00
    4.02045e-02     4.69516e+02     1.66801e+00     4.67132e+02     3.52448e-30    -4.02524e+01     2.82661e+02    -5.86954e+00
    4.17095e-02     4.41524e+02     1.63414e+00     4.39217e+02     2.45193e-30    -4.00628e+01     2.71183e+02    -5.75252e+00
    4.32708e-02     4.15114e+02     1.60084e+00     4.12882e+02     1.29985e-30    -3.98672e+01     2.60133e+02    -5.63748e+00
    4.48906e-02     3.90202e+02     1.56812e+00     3.88041e+02     8.24920e-32    -3.96657e+01     2.49494e+02    -5.52438e+00
    4.65710e-02     3.66704e+02     1.53594e+00     3.64612e+02    -1.18168e-30    -3.94584e+01     2.39252e+02    -5.41320e+00
    4.83144e-02     3.44544e+02     1.50431e+00     3.42518e+02    -2.46928e-30    -3.92453e+01     2.29393e+02    -5.30389e+00
    5.01229e-02     3.23648e+02     1.47322e+00     3.21686e+02    -3.75120e-30    -3.90265e+01     2.19903e+02    -5.19642e+00
    5.19992e-02     3.03947e+02     1.44266e+00     3.02046e+02    -4.99167e-30    -3.88021e+01     2.10768e+02    -5.09076e+00
    5.39457e-02     2.85376e+02     1.41261e+00     2.83533e+02    -6.14719e-30    -3.85720e+01     2.01978e+02    -4.98688e+00
    5.59651e-02     2.67872e+02     1.38307e+00     2.66086e+02    -7.16537e-30    -3.83364e+01     1.93518e+02    -4.88475e+00
    5.80601e-02     2.51376e+02     1.35402e+00     2.49645e+02    -7.98350e-30    -3.80954e+01     1.85377e+02    -4.78433e+00
    6.02334e-02     2.35834e+02     1.32547e+00     2.34155e+02    -8.52705e-30    -3.78489e+01     1.77545e+02    -4.68560e+00
    6.24882e-02     2.21191e+02     1.29740e+00     2.19563e+02    -8.70788e-30    -3.75970e+01     1.70009e+02    -4.58852e+00
    6.48273e-02     2.07400e+02     1.26980e+00     2.05821e+02    -8.42225e-30    -3.73399e+01     1.62759e+02    -4.49307e+00
    6.72541e-02     1.94413e+02     1.24267e+00     1.92881e+02    -7.54858e-30    -3.70775e+01     1.55786e+02    -4.39922e+00
    6.97716e-02     1.82185e+02     1.21599e+00     1.80698e+02    -5.94483e-30    -3.68099e+01     1.49079e+02    -4.30695e+00
    7.23834e-02     1.70674e+02     1.18977e+00     1.69231e+02    -3.44566e-30    -3.65372e+01     1.42629e+02    -4.21622e+00
    7.50930e-02     1.59840e+02     1.16398e+00     1.58440e+02     1.40887e-31    -3.62595e+01     1.36426e+02    -4.12701e+00
    7.79040e-02     1.49646e+02     1.13863e+00     1.48287e+02     4.91394e-30    -3.59768e+01     1.30462e+02    -4.03929e+00
