 # material = aluminum                
 # eff mass density (g/cc) =    2.70000000000000     
 # Zbar =    3.00051384205849     
#  All densities are *4*pi*r^2
#            r(a_B)                    ne_pa                     ne_scr                    ne_ion                   ne_full                   ne_ext 
        0.22102748709E+001        0.13272331855E+001        0.13030360627E+001        0.24197122799E-001        0.18419680449E+001        0.51473485936E+000
        0.22130842444E+001        0.13275737544E+001        0.13036653482E+001        0.23908406190E-001        0.18442556589E+001        0.51668190456E+000
        0.22158954023E+001        0.13279056292E+001        0.13042827245E+001        0.23622904632E-001        0.18465416597E+001        0.51863603054E+000
        0.22187083444E+001        0.13282287823E+001        0.13048881978E+001        0.23340584492E-001        0.18488260430E+001        0.52059726076E+000
        0.22215230709E+001        0.13285431867E+001        0.13054817742E+001        0.23061412452E-001        0.18511088054E+001        0.52256561874E+000
        0.22243395816E+001        0.13288488158E+001        0.13060634603E+001        0.22785355511E-001        0.18533899439E+001        0.52454112805E+000
        0.22271578767E+001        0.13291456436E+001        0.13066332626E+001        0.22512380982E-001        0.18556694559E+001        0.52652381232E+000
        0.22299779560E+001        0.13294336445E+001        0.13071911880E+001        0.22242456490E-001        0.18579473397E+001        0.52851369522E+000
        0.22327998196E+001        0.13297127934E+001        0.13077372434E+001        0.21975549965E-001        0.18602235939E+001        0.53051080046E+000
        0.22356234676E+001        0.13299830658E+001        0.13082714361E+001        0.21711629644E-001        0.18624982176E+001        0.53251515180E+000
        0.22384488998E+001        0.13302444375E+001        0.13087937735E+001        0.21450664068E-001        0.18647712106E+001        0.53452677308E+000
        0.22412761163E+001        0.13304968851E+001        0.13093042630E+001        0.21192622079E-001        0.18670425732E+001        0.53654568814E+000
        0.22441051171E+001        0.13307403852E+001        0.13098029124E+001        0.20937472814E-001        0.18693123061E+001        0.53857192091E+000
        0.22469359022E+001        0.13309749153E+001        0.13102897296E+001        0.20685185709E-001        0.18715804107E+001        0.54060549534E+000
        0.22497684716E+001        0.13312004533E+001        0.13107647228E+001        0.20435730491E-001        0.18738468887E+001        0.54264643545E+000
        0.22526028253E+001        0.13314169773E+001        0.13112279001E+001        0.20189077179E-001        0.18761117426E+001        0.54469476528E+000
        0.22554389633E+001        0.13316244661E+001        0.13116792700E+001        0.19945196079E-001        0.18783749750E+001        0.54675050895E+000
        0.22582768856E+001        0.13318228990E+001        0.13121188412E+001        0.19704057783E-001        0.18806365896E+001        0.54881369060E+000
        0.22611165922E+001        0.13320122555E+001        0.13125466223E+001        0.19465633168E-001        0.18828965899E+001        0.55088433443E+000
        0.22639580831E+001        0.13321925159E+001        0.13129626225E+001        0.19229893390E-001        0.18851549806E+001        0.55296246469E+000
        0.22668013582E+001        0.13323636607E+001        0.13133668508E+001        0.18996809884E-001        0.18874117663E+001        0.55504810566E+000
        0.22696464177E+001        0.13325256708E+001        0.13137593164E+001        0.18766354362E-001        0.18896669525E+001        0.55714128168E+000
        0.22724932615E+001        0.13326785278E+001        0.13141400290E+001        0.18538498810E-001        0.18919205450E+001        0.55924201714E+000
        0.22753418896E+001        0.13328222136E+001        0.13145089981E+001        0.18313215484E-001        0.18941725500E+001        0.56135033645E+000
        0.22781923019E+001        0.13329567104E+001        0.13148662335E+001        0.18090476912E-001        0.18964229745E+001        0.56346626410E+000
        0.22810444986E+001        0.13330820011E+001        0.13152117452E+001        0.17870255887E-001        0.18986718257E+001        0.56558982461E+000
        0.22838984795E+001        0.13331980689E+001        0.13155455434E+001        0.17652525466E-001        0.19009191114E+001        0.56772104252E+000
        0.22867542448E+001        0.13333048972E+001        0.13158676383E+001        0.17437258972E-001        0.19031648397E+001        0.56985994246E+000
        0.22896117943E+001        0.13334024703E+001        0.13161780403E+001        0.17224429983E-001        0.19054090194E+001        0.57200654907E+000
        0.22924711282E+001        0.13334907725E+001        0.13164767602E+001        0.17014012341E-001        0.19076516596E+001        0.57416088705E+000
        0.22953322463E+001        0.13335697888E+001        0.13167638086E+001        0.16805980138E-001        0.19098927699E+001        0.57632298114E+000
        0.22981951487E+001        0.13336395043E+001        0.13170391966E+001        0.16600307724E-001        0.19121323604E+001        0.57849285611E+000
        0.23010598354E+001        0.13336999049E+001        0.13173029352E+001        0.16396969699E-001        0.19143704417E+001        0.58067053680E+000
        0.23039263065E+001        0.13337509765E+001        0.13175550356E+001        0.16195940911E-001        0.19166070246E+001        0.58285604806E+000
        0.23067945618E+001        0.13337927058E+001        0.13177955093E+001        0.15997196456E-001        0.19188421206E+001        0.58504941482E+000
        0.23096646014E+001        0.13338250795E+001        0.13180243679E+001        0.15800711676E-001        0.19210757416E+001        0.58725066202E+000
        0.23125364253E+001        0.13338480851E+001        0.13182416229E+001        0.15606462155E-001        0.19233078997E+001        0.58945981465E+000
        0.23154100335E+001        0.13338617101E+001        0.13184472864E+001        0.15414423716E-001        0.19255386078E+001        0.59167689775E+000
        0.23182854260E+001        0.13338659426E+001        0.13186413702E+001        0.15224572425E-001        0.19277678790E+001        0.59390193639E+000
        0.23211626028E+001        0.13338607712E+001        0.13188238866E+001        0.15036884580E-001        0.19299957269E+001        0.59613495570E+000
        0.23240415639E+001        0.13338461846E+001        0.13189948479E+001        0.14851336716E-001        0.19322221654E+001        0.59837598082E+000
        0.23269223093E+001        0.13338221721E+001        0.13191542665E+001        0.14667905600E-001        0.19344472091E+001        0.60062503695E+000
        0.23298048390E+001        0.13337887233E+001        0.13193021550E+001        0.14486568231E-001        0.19366708726E+001        0.60288214934E+000
        0.23326891529E+001        0.13337458281E+001        0.13194385262E+001        0.14307301833E-001        0.19388931713E+001        0.60514734324E+000
        0.23355752512E+001        0.13336934768E+001        0.13195633930E+001        0.14130083860E-001        0.19411141208E+001        0.60742064399E+000
        0.23384631338E+001        0.13336316603E+001        0.13196767683E+001        0.13954891989E-001        0.19433337372E+001        0.60970207692E+000
        0.23413528006E+001        0.13335603695E+001        0.13197786654E+001        0.13781704118E-001        0.19455520370E+001        0.61199166743E+000
        0.23442442518E+001        0.13334795959E+001        0.13198690976E+001        0.13610498369E-001        0.19477690369E+001        0.61428944096E+000
        0.23471374873E+001        0.13333893313E+001        0.13199480782E+001        0.13441253081E-001        0.19499847543E+001        0.61659542295E+000
        0.23500325070E+001        0.13332895678E+001        0.13200156210E+001        0.13273946808E-001        0.19521992067E+001        0.61890963892E+000
        0.23529293111E+001        0.13331802979E+001        0.13200717396E+001        0.13108558322E-001        0.19544124123E+001        0.62123211440E+000
        0.23558278994E+001        0.13330615145E+001        0.13201164479E+001        0.12945066606E-001        0.19566243895E+001        0.62356287497E+000
        0.23587282720E+001        0.13329332107E+001        0.13201497598E+001        0.12783450855E-001        0.19588351569E+001        0.62590194624E+000
        0.23616304290E+001        0.13327953801E+001        0.13201716896E+001        0.12623690472E-001        0.19610447339E+001        0.62824935385E+000
        0.23645343702E+001        0.13326480165E+001        0.13201822514E+001        0.12465765068E-001        0.19632531400E+001        0.63060512348E+000
        0.23674400957E+001        0.13324911142E+001        0.13201814597E+001        0.12309654461E-001        0.19654603950E+001        0.63296928086E+000
        0.23703476056E+001        0.13323246676E+001        0.13201693290E+001        0.12155338671E-001        0.19676665193E+001        0.63534185172E+000
        0.23732568997E+001        0.13321486717E+001        0.13201458738E+001        0.12002797921E-001        0.19698715336E+001        0.63772286185E+000
        0.23761679781E+001        0.13319631217E+001        0.13201111091E+001        0.11852012632E-001        0.19720754588E+001        0.64011233706E+000
        0.23790808408E+001        0.13317680131E+001        0.13200650497E+001        0.11702963427E-001        0.19742783163E+001        0.64251030321E+000
        0.23819954878E+001        0.13315633417E+001        0.13200077106E+001        0.11555631123E-001        0.19764801279E+001        0.64491678617E+000
        0.23849119191E+001        0.13313491037E+001        0.13199391070E+001        0.11409996732E-001        0.19786809155E+001        0.64733181186E+000
        0.23878301347E+001        0.13311252956E+001        0.13198592541E+001        0.11266041461E-001        0.19808807018E+001        0.64975540621E+000
        0.23907501346E+001        0.13308919141E+001        0.13197681674E+001        0.11123746706E-001        0.19830795093E+001        0.65218759520E+000
        0.23936719188E+001        0.13306489564E+001        0.13196658624E+001        0.10983094055E-001        0.19852773613E+001        0.65462840483E+000
        0.23965954873E+001        0.13303964200E+001        0.13195523547E+001        0.10844065283E-001        0.19874742811E+001        0.65707786115E+000
        0.23995208400E+001        0.13301343024E+001        0.13194276601E+001        0.10706642352E-001        0.19896702926E+001        0.65953599020E+000
        0.24024479771E+001        0.13298626018E+001        0.13192917944E+001        0.10570807407E-001        0.19918654199E+001        0.66200281808E+000
        0.24053768985E+001        0.13295813165E+001        0.13191447737E+001        0.10436542778E-001        0.19940596874E+001        0.66447837092E+000
        0.24083076042E+001        0.13292904450E+001        0.13189866140E+001        0.10303830977E-001        0.19962531199E+001        0.66696267485E+000
        0.24112400941E+001        0.13289899864E+001        0.13188173317E+001        0.10172654693E-001        0.19984457424E+001        0.66945575605E+000
        0.24141743684E+001        0.13286799398E+001        0.13186369430E+001        0.10042996797E-001        0.20006375805E+001        0.67195764073E+000
        0.24171104269E+001        0.13283603047E+001        0.13184454643E+001        0.99148403334E-002        0.20028286598E+001        0.67446835511E+000
        0.24200482698E+001        0.13280310809E+001        0.13182429123E+001        0.97881685239E-002        0.20050190063E+001        0.67698792545E+000
        0.24229878969E+001        0.13276922684E+001        0.13180293037E+001        0.96629647627E-002        0.20072086465E+001        0.67951637801E+000
        0.24259293084E+001        0.13273438677E+001        0.13178046551E+001        0.95392126165E-002        0.20093976068E+001        0.68205373911E+000
        0.24288725041E+001        0.13269858794E+001        0.13175689836E+001        0.94168958222E-002        0.20115859145E+001        0.68460003507E+000
        0.24318174841E+001        0.13266183043E+001        0.13173223060E+001        0.92959982859E-002        0.20137735966E+001        0.68715529224E+000
        0.24347642485E+001        0.13262411437E+001        0.13170646396E+001        0.91765040811E-002        0.20159606807E+001        0.68971953699E+000
        0.24377127971E+001        0.13258543990E+001        0.13167960015E+001        0.90583974472E-002        0.20181471947E+001        0.69229279572E+000
        0.24406631300E+001        0.13254580719E+001        0.13165164091E+001        0.89416627883E-002        0.20203331667E+001        0.69487509484E+000
        0.24436152472E+001        0.13250521644E+001        0.13162258797E+001        0.88262846715E-002        0.20225186252E+001        0.69746646079E+000
        0.24465691487E+001        0.13246366788E+001        0.13159244309E+001        0.87122478253E-002        0.20247035988E+001        0.70006692003E+000
        0.24495248345E+001        0.13242116175E+001        0.13156120804E+001        0.85995371386E-002        0.20268881166E+001        0.70267649903E+000
        0.24524823046E+001        0.13237769835E+001        0.13152888458E+001        0.84881376590E-002        0.20290722078E+001        0.70529522430E+000
        0.24554415590E+001        0.13233327796E+001        0.13149547450E+001        0.83780345913E-002        0.20312559019E+001        0.70792312233E+000
        0.24584025977E+001        0.13228790092E+001        0.13146097959E+001        0.82692132965E-002        0.20334392289E+001        0.71056021968E+000
        0.24613654207E+001        0.13224156758E+001        0.13142540165E+001        0.81616592900E-002        0.20356222187E+001        0.71320654288E+000
        0.24643300280E+001        0.13219427833E+001        0.13138874250E+001        0.80553582403E-002        0.20378049018E+001        0.71586211851E+000
        0.24672964196E+001        0.13214603356E+001        0.13135100396E+001        0.79502959679E-002        0.20399873087E+001        0.71852697315E+000
        0.24702645955E+001        0.13209683370E+001        0.13131218786E+001        0.78464584437E-002        0.20421694704E+001        0.72120113338E+000
        0.24732345556E+001        0.13204667921E+001        0.13127229604E+001        0.77438317879E-002        0.20443514180E+001        0.72388462584E+000
        0.24762063001E+001        0.13199557057E+001        0.13123133034E+001        0.76424022683E-002        0.20465331828E+001        0.72657747714E+000
        0.24791798289E+001        0.13194350826E+001        0.13118929263E+001        0.75421562995E-002        0.20487147966E+001        0.72927971392E+000
        0.24821551419E+001        0.13189049283E+001        0.13114618478E+001        0.74430804412E-002        0.20508962911E+001        0.73199136284E+000
        0.24851322393E+001        0.13183652481E+001        0.13110200867E+001        0.73451613971E-002        0.20530776986E+001        0.73471245055E+000
        0.24881111209E+001        0.13178160477E+001        0.13105676617E+001        0.72483860136E-002        0.20552590515E+001        0.73744300374E+000
        0.24910917869E+001        0.13172573332E+001        0.13101045919E+001        0.71527412787E-002        0.20574403823E+001        0.74018304908E+000
        0.24940742371E+001        0.13166891106E+001        0.13096308963E+001        0.70582143203E-002        0.20596217239E+001        0.74293261328E+000
        0.24970584716E+001        0.13161113864E+001        0.13091465939E+001        0.69647924056E-002        0.20618031094E+001        0.74569172304E+000
        0.25000444905E+001        0.13155241671E+001        0.13086517041E+001        0.68724629395E-002        0.20639845721E+001        0.74846040506E+000
        0.25030322936E+001        0.13149274596E+001        0.13081462462E+001        0.67812134633E-002        0.20661661457E+001        0.75123868608E+000
        0.25060218810E+001        0.13143212710E+001        0.13076302393E+001        0.66910316538E-002        0.20683478638E+001        0.75402659280E+000
        0.25090132527E+001        0.13137056085E+001        0.13071037032E+001        0.66019053221E-002        0.20705297605E+001        0.75682415198E+000
        0.25120064088E+001        0.13130804796E+001        0.13065666572E+001        0.65138224122E-002        0.20727118700E+001        0.75963139034E+000
        0.25150013491E+001        0.13124458920E+001        0.13060191210E+001        0.64267710000E-002        0.20748942267E+001        0.76244833463E+000
        0.25179980737E+001        0.13118018537E+001        0.13054611144E+001        0.63407392922E-002        0.20770768652E+001        0.76527501159E+000
        0.25209965826E+001        0.13111483726E+001        0.13048926570E+001        0.62557156251E-002        0.20792598206E+001        0.76811144798E+000
        0.25239968758E+001        0.13104854572E+001        0.13043137688E+001        0.61716884634E-002        0.20814431277E+001        0.77095767053E+000
        0.25269989533E+001        0.13098131160E+001        0.13037244696E+001        0.60886463993E-002        0.20836268220E+001        0.77381370600E+000
        0.25300028151E+001        0.13091313577E+001        0.13031247796E+001        0.60065781512E-002        0.20858109388E+001        0.77667958114E+000
        0.25330084611E+001        0.13084401912E+001        0.13025147187E+001        0.59254725629E-002        0.20879955140E+001        0.77955532271E+000
        0.25360158915E+001        0.13077396257E+001        0.13018943071E+001        0.58453186021E-002        0.20901805832E+001        0.78244095746E+000
        0.25390251062E+001        0.13070296706E+001        0.13012635652E+001        0.57661053598E-002        0.20923661827E+001        0.78533651212E+000
        0.25420361052E+001        0.13063103352E+001        0.13006225131E+001        0.56878220488E-002        0.20945523486E+001        0.78824201345E+000
        0.25450488884E+001        0.13055816293E+001        0.12999711713E+001        0.56104580033E-002        0.20967391175E+001        0.79115748819E+000
        0.25480634560E+001        0.13048435629E+001        0.12993095602E+001        0.55340026769E-002        0.20989265260E+001        0.79408296307E+000
        0.25510798079E+001        0.13040961460E+001        0.12986377004E+001        0.54584456428E-002        0.21011146109E+001        0.79701846482E+000
        0.25540979440E+001        0.13033393890E+001        0.12979556124E+001        0.53837765917E-002        0.21033034091E+001        0.79996402016E+000
        0.25571178645E+001        0.13025733022E+001        0.12972633169E+001        0.53099853315E-002        0.21054929580E+001        0.80291965582E+000
        0.25601395692E+001        0.13017978963E+001        0.12965608346E+001        0.52370617859E-002        0.21076832948E+001        0.80588539849E+000
        0.25631630583E+001        0.13010131822E+001        0.12958481863E+001        0.51649959939E-002        0.21098744571E+001        0.80886127488E+000
        0.25661883316E+001        0.13002191709E+001        0.12951253928E+001        0.50937781084E-002        0.21120664826E+001        0.81184731167E+000
        0.25692153892E+001        0.12994158736E+001        0.12943924752E+001        0.50233983954E-002        0.21142594091E+001        0.81484353555E+000
        0.25722442312E+001        0.12986033016E+001        0.12936494543E+001        0.49538472332E-002        0.21164532747E+001        0.81784997317E+000
        0.25752748574E+001        0.12977814664E+001        0.12928963513E+001        0.48851151111E-002        0.21186481176E+001        0.82086665119E+000
        0.25783072679E+001        0.12969503799E+001        0.12921331873E+001        0.48171926291E-002        0.21208439761E+001        0.82389359624E+000
        0.25813414627E+001        0.12961100538E+001        0.12913599833E+001        0.47500704964E-002        0.21230408888E+001        0.82693083495E+000
        0.25843774418E+001        0.12952605003E+001        0.12905767608E+001        0.46837395307E-002        0.21252388942E+001        0.82997839392E+000
        0.25874152052E+001        0.12944017315E+001        0.12897835409E+001        0.46181906574E-002        0.21274380313E+001        0.83303629974E+000
        0.25904547529E+001        0.12935337599E+001        0.12889803450E+001        0.45534149088E-002        0.21296383389E+001        0.83610457899E+000
        0.25934960849E+001        0.12926565980E+001        0.12881671945E+001        0.44894034229E-002        0.21318398562E+001        0.83918325820E+000
        0.25965392012E+001        0.12917702585E+001        0.12873441110E+001        0.44261474429E-002        0.21340426224E+001        0.84227236393E+000
        0.25995841018E+001        0.12908747543E+001        0.12865111160E+001        0.43636383160E-002        0.21362466770E+001        0.84537192267E+000
        0.26026307867E+001        0.12899700984E+001        0.12856682309E+001        0.43018674929E-002        0.21384520593E+001        0.84848196091E+000
        0.26056792559E+001        0.12890563041E+001        0.12848154776E+001        0.42408265268E-002        0.21406588093E+001        0.85160250513E+000
        0.26087295094E+001        0.12881333847E+001        0.12839528776E+001        0.41805070724E-002        0.21428669665E+001        0.85473358175E+000
        0.26117815471E+001        0.12872013537E+001        0.12830804528E+001        0.41209008856E-002        0.21450765709E+001        0.85787521720E+000
        0.26148353692E+001        0.12862602248E+001        0.12821982249E+001        0.40619998221E-002        0.21472876626E+001        0.86102743787E+000
        0.26178909756E+001        0.12853100117E+001        0.12813062159E+001        0.40037958370E-002        0.21495002818E+001        0.86419027011E+000
        0.26209483662E+001        0.12843507285E+001        0.12804044475E+001        0.39462809837E-002        0.21517144687E+001        0.86736374025E+000
        0.26240075412E+001        0.12833823892E+001        0.12794929418E+001        0.38894474134E-002        0.21539302638E+001        0.87054787461E+000
        0.26270685004E+001        0.12824050082E+001        0.12785717208E+001        0.38332873742E-002        0.21561477076E+001        0.87374269945E+000
        0.26301312440E+001        0.12814185998E+001        0.12776408066E+001        0.37777932104E-002        0.21583668408E+001        0.87694824101E+000
        0.26331957718E+001        0.12804231786E+001        0.12767002212E+001        0.37229573615E-002        0.21605877041E+001        0.88016452550E+000
        0.26362620840E+001        0.12794187593E+001        0.12757499869E+001        0.36687723616E-002        0.21628103383E+001        0.88339157908E+000
        0.26393301804E+001        0.12784053566E+001        0.12747901258E+001        0.36152308388E-002        0.21650347845E+001        0.88662942790E+000
        0.26424000611E+001        0.12773829857E+001        0.12738206602E+001        0.35623255142E-002        0.21672610838E+001        0.88987809806E+000
        0.26454717262E+001        0.12763516616E+001        0.12728416124E+001        0.35100492012E-002        0.21694892772E+001        0.89313761561E+000
        0.26485451755E+001        0.12753113995E+001        0.12718530047E+001        0.34583948049E-002        0.21717194061E+001        0.89640800657E+000
        0.26516204091E+001        0.12742622149E+001        0.12708548596E+001        0.34073553213E-002        0.21739515119E+001        0.89968929694E+000
        0.26546974270E+001        0.12732041233E+001        0.12698471995E+001        0.33569238365E-002        0.21761856360E+001        0.90298151264E+000
        0.26577762292E+001        0.12721371404E+001        0.12688300468E+001        0.33070935259E-002        0.21784218199E+001        0.90628467958E+000
        0.26608568157E+001        0.12710612818E+001        0.12678034241E+001        0.32578576539E-002        0.21806601054E+001        0.90959882361E+000
        0.26639391865E+001        0.12699765636E+001        0.12667673540E+001        0.32092095725E-002        0.21829005341E+001        0.91292397053E+000
        0.26670233416E+001        0.12688830018E+001        0.12657218591E+001        0.31611427214E-002        0.21851431479E+001        0.91626014611E+000
        0.26701092810E+001        0.12677806126E+001        0.12646669619E+001        0.31136506263E-002        0.21873879886E+001        0.91960737606E+000
        0.26731970047E+001        0.12666694122E+001        0.12636026853E+001        0.30667268993E-002        0.21896350983E+001        0.92296568605E+000
        0.26762865127E+001        0.12655494172E+001        0.12625290520E+001        0.30203652373E-002        0.21918845189E+001        0.92633510168E+000
        0.26793778049E+001        0.12644206441E+001        0.12614460846E+001        0.29745594216E-002        0.21941362926E+001        0.92971564851E+000
        0.26824708815E+001        0.12632831095E+001        0.12603538061E+001        0.29293033173E-002        0.21963904615E+001        0.93310735206E+000
        0.26855657424E+001        0.12621368302E+001        0.12592522393E+001        0.28845908725E-002        0.21986470680E+001        0.93651023778E+000
        0.26886623876E+001        0.12609818232E+001        0.12581414071E+001        0.28404161174E-002        0.22009061543E+001        0.93992433107E+000
        0.26917608170E+001        0.12598181056E+001        0.12570213324E+001        0.27967731641E-002        0.22031677628E+001        0.94334965726E+000
        0.26948610308E+001        0.12586456944E+001        0.12558920382E+001        0.27536562053E-002        0.22054319360E+001        0.94678624163E+000
        0.26979630288E+001        0.12574646069E+001        0.12547535474E+001        0.27110595139E-002        0.22076987163E+001        0.95023410942E+000
        0.27010668112E+001        0.12562748606E+001        0.12536058832E+001        0.26689774423E-002        0.22099681464E+001        0.95369328577E+000
        0.27041723778E+001        0.12550764730E+001        0.12524490686E+001        0.26274044215E-002        0.22122402688E+001        0.95716379578E+000
        0.27072797288E+001        0.12538694616E+001        0.12512831267E+001        0.25863349605E-002        0.22145151261E+001        0.96064566449E+000
        0.27103888640E+001        0.12526538443E+001        0.12501080806E+001        0.25457636457E-002        0.22167927612E+001        0.96413891687E+000
        0.27134997835E+001        0.12514296388E+001        0.12489239536E+001        0.25056851399E-002        0.22190732166E+001        0.96764357781E+000
        0.27166124873E+001        0.12501968631E+001        0.12477307689E+001        0.24660941818E-002        0.22213565353E+001        0.97115967214E+000
        0.27197269755E+001        0.12489555353E+001        0.12465285497E+001        0.24269855850E-002        0.22236427599E+001        0.97468722463E+000
        0.27228432479E+001        0.12477056736E+001        0.12453173193E+001        0.23883542376E-002        0.22259319335E+001        0.97822625997E+000
        0.27259613046E+001        0.12464472962E+001        0.12440971011E+001        0.23501951011E-002        0.22282240989E+001        0.98177680276E+000
        0.27290811456E+001        0.12451804215E+001        0.12428679183E+001        0.23125032100E-002        0.22305192990E+001        0.98533887755E+000
        0.27322027709E+001        0.12439050680E+001        0.12416297943E+001        0.22752736707E-002        0.22328175768E+001        0.98891250882E+000
        0.27353261805E+001        0.12426212544E+001        0.12403827527E+001        0.22385016608E-002        0.22351189753E+001        0.99249772093E+000
        0.27384513744E+001        0.12413289993E+001        0.12391268168E+001        0.22021824286E-002        0.22374235375E+001        0.99609453821E+000
        0.27415783526E+001        0.12400283215E+001        0.12378620102E+001        0.21663112920E-002        0.22397313064E+001        0.99970298488E+000
        0.27447071151E+001        0.12387192399E+001        0.12365883563E+001        0.21308836377E-002        0.22420423250E+001        0.10033230851E+001
        0.27478376619E+001        0.12374017736E+001        0.12353058787E+001        0.20958949207E-002        0.22443566365E+001        0.10069548629E+001
        0.27509699930E+001        0.12360759416E+001        0.12340146010E+001        0.20613406631E-002        0.22466742839E+001        0.10105983422E+001
        0.27541041083E+001        0.12347417632E+001        0.12327145467E+001        0.20272164534E-002        0.22489953103E+001        0.10142535471E+001
        0.27572400080E+001        0.12333992576E+001        0.12314057397E+001        0.19935179459E-002        0.22513197588E+001        0.10179205012E+001
        0.27603776920E+001        0.12320484443E+001        0.12300882034E+001        0.19602408596E-002        0.22536476725E+001        0.10215992282E+001
        0.27635171602E+001        0.12306893427E+001        0.12287619617E+001        0.19273809773E-002        0.22559790946E+001        0.10252897519E+001
        0.27666584128E+001        0.12293219725E+001        0.12274270383E+001        0.18949341449E-002        0.22583140681E+001        0.10289920956E+001
        0.27698014496E+001        0.12279463532E+001        0.12260834570E+001        0.18628962703E-002        0.22606526361E+001        0.10327062829E+001
        0.27729462708E+001        0.12265625048E+001        0.12247312415E+001        0.18312633228E-002        0.22629948418E+001        0.10364323370E+001
        0.27760928762E+001        0.12251704470E+001        0.12233704157E+001        0.18000313319E-002        0.22653407283E+001        0.10401702813E+001
        0.27792412660E+001        0.12237701999E+001        0.12220010035E+001        0.17691963866E-002        0.22676903386E+001        0.10439201387E+001
        0.27823914400E+001        0.12223617834E+001        0.12206230288E+001        0.17387546341E-002        0.22700437159E+001        0.10476819325E+001
        0.27855433983E+001        0.12209452178E+001        0.12192365155E+001        0.17087022794E-002        0.22724009032E+001        0.10514556854E+001
        0.27886971410E+001        0.12195205232E+001        0.12178414876E+001        0.16790355838E-002        0.22747619435E+001        0.10552414203E+001
        0.27918526679E+001        0.12180877200E+001        0.12164379691E+001        0.16497508643E-002        0.22771268799E+001        0.10590391599E+001
        0.27950099791E+001        0.12166468286E+001        0.12150259841E+001        0.16208444923E-002        0.22794957554E+001        0.10628489268E+001
        0.27981690746E+001        0.12151978694E+001        0.12136055565E+001        0.15923128928E-002        0.22818686129E+001        0.10666707435E+001
        0.28013299544E+001        0.12137408631E+001        0.12121767106E+001        0.15641525432E-002        0.22842454955E+001        0.10705046324E+001
        0.28044926185E+001        0.12122758303E+001        0.12107394704E+001        0.15363599726E-002        0.22866264460E+001        0.10743506157E+001
        0.28076570669E+001        0.12108027918E+001        0.12092938601E+001        0.15089317603E-002        0.22890115074E+001        0.10782087156E+001
        0.28108232996E+001        0.12093217684E+001        0.12078399039E+001        0.14818645351E-002        0.22914007226E+001        0.10820789541E+001
        0.28139913166E+001        0.12078327811E+001        0.12063776261E+001        0.14551549738E-002        0.22937941342E+001        0.10859613532E+001
        0.28171611179E+001        0.12063358507E+001        0.12049070509E+001        0.14287998006E-002        0.22961917852E+001        0.10898559345E+001
        0.28203327035E+001        0.12048309985E+001        0.12034282027E+001        0.14027957856E-002        0.22985937182E+001        0.10937627198E+001
        0.28235060734E+001        0.12033182455E+001        0.12019411057E+001        0.13771397441E-002        0.23009999761E+001        0.10976817306E+001
        0.28266812275E+001        0.12017976130E+001        0.12004457845E+001        0.13518285348E-002        0.23034106013E+001        0.11016129882E+001
        0.28298581660E+001        0.12002691224E+001        0.11989422634E+001        0.13268590594E-002        0.23058256365E+001        0.11055565141E+001
        0.28330368888E+001        0.11987327951E+001        0.11974305668E+001        0.13022282608E-002        0.23082451243E+001        0.11095123293E+001
        0.28362173958E+001        0.11971886524E+001        0.11959107193E+001        0.12779331224E-002        0.23106691072E+001        0.11134804547E+001
        0.28393996872E+001        0.11956367161E+001        0.11943827454E+001        0.12539706667E-002        0.23130976275E+001        0.11174609114E+001
        0.28425837629E+001        0.11940770076E+001        0.11928466697E+001        0.12303379540E-002        0.23155307277E+001        0.11214537200E+001
        0.28457696228E+001        0.11925095488E+001        0.11913025167E+001        0.12070320817E-002        0.23179684500E+001        0.11254589012E+001
        0.28489572671E+001        0.11909343615E+001        0.11897503113E+001        0.11840501822E-002        0.23204108368E+001        0.11294764753E+001
        0.28521466956E+001        0.11893514674E+001        0.11881900780E+001        0.11613894228E-002        0.23228579301E+001        0.11335064627E+001
        0.28553379084E+001        0.11877608886E+001        0.11866218416E+001        0.11390470035E-002        0.23253097722E+001        0.11375488836E+001
        0.28585309056E+001        0.11861626470E+001        0.11850456268E+001        0.11170201562E-002        0.23277664049E+001        0.11416037579E+001
        0.28617256870E+001        0.11845567648E+001        0.11834614586E+001        0.10953061438E-002        0.23302278703E+001        0.11456711056E+001
        0.28649222527E+001        0.11829432641E+001        0.11818693618E+001        0.10739022581E-002        0.23326942103E+001        0.11497509463E+001
        0.28681206027E+001        0.11813221671E+001        0.11802693613E+001        0.10528058194E-002        0.23351654666E+001        0.11538432995E+001
        0.28713207370E+001        0.11796934962E+001        0.11786614820E+001        0.10320141750E-002        0.23376416810E+001        0.11579481848E+001
        0.28745226557E+001        0.11780572737E+001        0.11770457490E+001        0.10115246975E-002        0.23401228951E+001        0.11620656214E+001
        0.28777263586E+001        0.11764135221E+001        0.11754221873E+001        0.99133478455E-003        0.23426091503E+001        0.11661956282E+001
        0.28809318458E+001        0.11747622640E+001        0.11737908221E+001        0.97144185656E-003        0.23451004882E+001        0.11703382243E+001
        0.28841391173E+001        0.11731035218E+001        0.11721516785E+001        0.95184335618E-003        0.23475969501E+001        0.11744934283E+001
        0.28873481731E+001        0.11714373183E+001        0.11705047816E+001        0.93253674683E-003        0.23500985773E+001        0.11786612590E+001
        0.28905590131E+001        0.11697636763E+001        0.11688501568E+001        0.91351951153E-003        0.23526054109E+001        0.11828417346E+001
