 # atomic units 
 #
 # material = aluminum                
 # nfraction =    1.00000000000000     
 # Zbar =    2.88446135661227     
 #
 # screening length =  0.962582901574277     
# r     (v(i,j),j=i,nspecies, i=1,nspecies)     (dv/dr(i,j),j=i,nspecies, i=1,nspecies)
        0.11042202396E+002       -0.40634014756E-005        0.67168401683E-004
        0.11049505440E+002       -0.37432905669E-005        0.68156801688E-004
        0.11056808483E+002       -0.30681319091E-005        0.69121866125E-004
        0.11064111527E+002       -0.27334656237E-005        0.70059051621E-004
        0.11071414571E+002       -0.20450767284E-005        0.70971731588E-004
        0.11078717615E+002       -0.16966220481E-005        0.71857595159E-004
        0.11086020659E+002       -0.99575069422E-006        0.72719544354E-004
        0.11093323703E+002       -0.63425043202E-006        0.73553915783E-004
        0.11100626747E+002        0.78353118516E-007        0.74364225486E-004
        0.11107929791E+002        0.45214288027E-006        0.75147232862E-004
        0.11115232835E+002        0.11757302228E-005        0.75906519211E-004
        0.11122535879E+002        0.15610624102E-005        0.76638840391E-004
        0.11129838923E+002        0.22948950314E-005        0.77346911650E-004
        0.11137141967E+002        0.26910197878E-005        0.78027457529E-004
        0.11144445010E+002        0.34343432575E-005        0.78685477937E-004
        0.11151748054E+002        0.38405277190E-005        0.79315581577E-004
        0.11159051098E+002        0.45926070887E-005        0.79922411446E-004
        0.11166354142E+002        0.50081017578E-005        0.80502156982E-004
        0.11173657186E+002        0.57682032831E-005        0.81058577997E-004
        0.11180960230E+002        0.61922700975E-005        0.81587841048E-004
        0.11188263274E+002        0.69596582085E-005        0.82094567892E-004
        0.11195566318E+002        0.73915695457E-005        0.82574043730E-004
        0.11202869362E+002        0.81655188265E-005        0.83030102984E-004
        0.11210172406E+002        0.86045328631E-005        0.83460470898E-004
        0.11217475450E+002        0.93843277873E-005        0.83867294964E-004
        0.11224778493E+002        0.98297236467E-005        0.84247923523E-004
        0.11232081537E+002        0.10614639460E-004        0.84605778615E-004
        0.11239384581E+002        0.11065700151E-004        0.84937475244E-004
        0.11246687625E+002        0.11855023888E-004        0.85246639217E-004
        0.11253990669E+002        0.12311036486E-004        0.85529391577E-004
        0.11261293713E+002        0.13104055000E-004        0.85790747732E-004
        0.11268596757E+002        0.13564319475E-004        0.86025360045E-004
        0.11275899801E+002        0.14360331371E-004        0.86238231724E-004
        0.11283202845E+002        0.14824137821E-004        0.86425744371E-004
        0.11290505889E+002        0.15622456870E-004        0.86591078357E-004
        0.11297808933E+002        0.16089109248E-004        0.86731406439E-004
        0.11305111977E+002        0.16889047969E-004        0.86849642252E-004
        0.11312415020E+002        0.17357856659E-004        0.86943245139E-004
        0.11319718064E+002        0.18158734267E-004        0.87014988788E-004
        0.11327021108E+002        0.18629018513E-004        0.87062859984E-004
        0.11334324152E+002        0.19430168722E-004        0.87088579422E-004
        0.11341627196E+002        0.19901254623E-004        0.87090202709E-004
        0.11348930240E+002        0.20702003597E-004        0.87071277354E-004
        0.11356233284E+002        0.21173237390E-004        0.87027770734E-004
        0.11363536328E+002        0.21972927633E-004        0.86964042500E-004
        0.11370839372E+002        0.22443653250E-004        0.86875723764E-004
        0.11378142416E+002        0.23241631903E-004        0.86768057947E-004
        0.11385445460E+002        0.23711205910E-004        0.86636536473E-004
        0.11392748503E+002        0.24506843614E-004        0.86484647090E-004
        0.11400051547E+002        0.24974618430E-004        0.86309762673E-004
        0.11407354591E+002        0.25767283458E-004        0.86115612429E-004
        0.11414657635E+002        0.26232640172E-004        0.85898205496E-004
        0.11421960679E+002        0.27021713080E-004        0.85661587435E-004
        0.11429263723E+002        0.27484029765E-004        0.85402370967E-004
        0.11436566767E+002        0.28268901505E-004        0.85124130335E-004
        0.11443869811E+002        0.28727568593E-004        0.84824110301E-004
        0.11451172855E+002        0.29507644799E-004        0.84505406537E-004
        0.11458475899E+002        0.29962069669E-004        0.84164208819E-004
        0.11465778943E+002        0.30736750510E-004        0.83805562618E-004
        0.11473081987E+002        0.31186348136E-004        0.83425441557E-004
        0.11480385030E+002        0.31955066703E-004        0.83027035822E-004
        0.11487688074E+002        0.32399254757E-004        0.82607975184E-004
        0.11494991118E+002        0.33161443882E-004        0.82171403679E-004
        0.11502294162E+002        0.33599663322E-004        0.81713886139E-004
        0.11509597206E+002        0.34354762886E-004        0.81239465747E-004
        0.11516900250E+002        0.34786459298E-004        0.80745337768E-004
        0.11524203294E+002        0.35533936139E-004        0.80233765952E-004
        0.11531506338E+002        0.35958565323E-004        0.79702519825E-004
        0.11538809382E+002        0.36697878850E-004        0.79155653763E-004
        0.11546112426E+002        0.37114923721E-004        0.78588632657E-004
        0.11553415470E+002        0.37845552975E-004        0.78006591803E-004
        0.11560718513E+002        0.38254498192E-004        0.77404400843E-004
        0.11568021557E+002        0.38975931050E-004        0.76787808091E-004
        0.11575324601E+002        0.39376270372E-004        0.76152695548E-004
        0.11582627645E+002        0.40088027531E-004        0.75501965127E-004
        0.11589930689E+002        0.40479260801E-004        0.74833791397E-004
        0.11597233733E+002        0.41180860892E-004        0.74150565551E-004
        0.11604536777E+002        0.41562511953E-004        0.73450108630E-004
        0.11611839821E+002        0.42253484965E-004        0.72735536589E-004
        0.11619142865E+002        0.42625094446E-004        0.72003615532E-004
        0.11626445909E+002        0.43304982333E-004        0.71258085625E-004
        0.11633748953E+002        0.43666096538E-004        0.70496230731E-004
        0.11641051996E+002        0.44334463594E-004        0.69720637664E-004
        0.11648355040E+002        0.44684641911E-004        0.68929174922E-004
        0.11655658084E+002        0.45341057178E-004        0.68125300902E-004
        0.11662961128E+002        0.45679885029E-004        0.67304774151E-004
        0.11670264172E+002        0.46323925504E-004        0.66473086584E-004
        0.11677567216E+002        0.46650995124E-004        0.65625446409E-004
        0.11684870260E+002        0.47282266293E-004        0.64766290911E-004
        0.11692173304E+002        0.47597174984E-004        0.63892268343E-004
        0.11699476348E+002        0.48215292989E-004        0.63007296023E-004
        0.11706779392E+002        0.48517662180E-004        0.62107512000E-004
        0.11714082436E+002        0.49122252229E-004        0.61197154911E-004
        0.11721385480E+002        0.49411709666E-004        0.60273412209E-004
        0.11728688523E+002        0.50002423283E-004        0.59338822330E-004
        0.11735991567E+002        0.50278613559E-004        0.58391316482E-004
        0.11743294611E+002        0.50855105109E-004        0.57433981639E-004
        0.11750597655E+002        0.51117694552E-004        0.56463270246E-004
        0.11757900699E+002        0.51679626550E-004        0.55484038383E-004
        0.11765203743E+002        0.51928293864E-004        0.54492488477E-004
        0.11772506787E+002        0.52475363395E-004        0.53491553995E-004
        0.11779809831E+002        0.52709790146E-004        0.52479262177E-004
        0.11787112875E+002        0.53241695681E-004        0.51458544752E-004
        0.11794415919E+002        0.53461591485E-004        0.50426603562E-004
        0.11801718963E+002        0.53978047453E-004        0.49387111735E-004
        0.11809022006E+002        0.54183136654E-004        0.48336269149E-004
        0.11816325050E+002        0.54683868411E-004        0.47278769277E-004
        0.11823628094E+002        0.54873886546E-004        0.46210622746E-004
        0.11830931138E+002        0.55358642776E-004        0.45135884872E-004
        0.11838234182E+002        0.55533336641E-004        0.44051462212E-004
        0.11845537226E+002        0.56001881025E-004        0.42960836982E-004
        0.11852840270E+002        0.56161017156E-004        0.41860290307E-004
        0.11860143314E+002        0.56613115595E-004        0.40754846105E-004
        0.11867446358E+002        0.56756476127E-004        0.39640867105E-004
        0.11874749402E+002        0.57191933829E-004        0.38520675140E-004
        0.11882052446E+002        0.57319301968E-004        0.37392832183E-004
        0.11889355490E+002        0.57737917811E-004        0.36260540529E-004
        0.11896658533E+002        0.57849115439E-004        0.35120127964E-004
        0.11903961577E+002        0.58250707219E-004        0.33975783840E-004
        0.11911264621E+002        0.58345556907E-004        0.32823779745E-004
        0.11918567665E+002        0.58729956699E-004        0.31668949585E-004
        0.11925870709E+002        0.58808303899E-004        0.30506779834E-004
        0.11933173753E+002        0.59175364606E-004        0.29341616894E-004
        0.11940476797E+002        0.59237057016E-004        0.28170337440E-004
        0.11947779841E+002        0.59586646944E-004        0.26996243827E-004
        0.11955082885E+002        0.59631552761E-004        0.25816828828E-004
        0.11962385929E+002        0.59963554434E-004        0.24635149644E-004
        0.11969688973E+002        0.59991561509E-004        0.23448077050E-004
        0.11976992016E+002        0.60305864430E-004        0.22259681722E-004
        0.11984295060E+002        0.60316873311E-004        0.21066381517E-004
        0.11991598104E+002        0.60613387865E-004        0.19871971671E-004
        0.11998901148E+002        0.60607309358E-004        0.18673959276E-004
        0.12006204192E+002        0.60885968051E-004        0.17474570036E-004
        0.12013507236E+002        0.60862728099E-004        0.16271835966E-004
        0.12020810280E+002        0.61123463287E-004        0.15069327654E-004
        0.12028113324E+002        0.61083015001E-004        0.13863084837E-004
        0.12035416368E+002        0.61325776767E-004        0.12657606970E-004
        0.12042719412E+002        0.61268075440E-004        0.11449294413E-004
        0.12050022456E+002        0.61492834875E-004        0.10241808070E-004
        0.12057325500E+002        0.61417849852E-004        0.90325003358E-005
        0.12064628543E+002        0.61624593726E-004        0.78243645833E-005
        0.12071931587E+002        0.61532314215E-004        0.66143211243E-005
        0.12079234631E+002        0.61721033089E-004        0.54061313291E-005
        0.12086537675E+002        0.61611456991E-004        0.41971846557E-005
        0.12093840719E+002        0.61782168178E-004        0.29903430227E-005
        0.12101143763E+002        0.61655313894E-004        0.17825127687E-005
        0.12108446807E+002        0.61808034993E-004        0.57768045298E-006
        0.12115749851E+002        0.61663930571E-004       -0.62700120261E-006
        0.12123052895E+002        0.61798708855E-004       -0.18291709340E-005
        0.12130355939E+002        0.61637391910E-004       -0.30306507636E-005
        0.12137658983E+002        0.61754275414E-004       -0.42284477363E-005
        0.12144962026E+002        0.61575808539E-004       -0.54258109712E-005
        0.12152265070E+002        0.61674858665E-004       -0.66183018805E-005
        0.12159568114E+002        0.61479318078E-004       -0.78105659530E-005
        0.12166871158E+002        0.61560610587E-004       -0.89976039385E-005
        0.12174174202E+002        0.61348074653E-004       -0.10183206284E-004
        0.12181477246E+002        0.61411708113E-004       -0.11363501257E-004
        0.12188780290E+002        0.61182274055E-004       -0.12542296956E-004
        0.12196083334E+002        0.61228349148E-004       -0.13714884321E-004
        0.12203386378E+002        0.60982128278E-004       -0.14885620029E-004
        0.12210689422E+002        0.61010763988E-004       -0.16050071389E-004
        0.12217992466E+002        0.60747873883E-004       -0.17211325311E-004
        0.12225295509E+002        0.60759209946E-004       -0.18366970422E-004
        0.12232598553E+002        0.60479777997E-004       -0.19518570935E-004
        0.12239901597E+002        0.60473956635E-004       -0.20663564995E-004
        0.12247204641E+002        0.60178137181E-004       -0.21804830246E-004
        0.12254507685E+002        0.60155310583E-004       -0.22939176455E-004
        0.12261810729E+002        0.59843257919E-004       -0.24068843474E-004
        0.12269113773E+002        0.59803596707E-004       -0.25191167121E-004
        0.12276416817E+002        0.59475485216E-004       -0.26308962334E-004
        0.12283719861E+002        0.59419164009E-004       -0.27418489812E-004
        0.12291022905E+002        0.59075179371E-004       -0.28523244365E-004
        0.12298325949E+002        0.59002389859E-004       -0.29619657708E-004
        0.12305628993E+002        0.58642722404E-004       -0.30710702445E-004
        0.12312932036E+002        0.58553666042E-004       -0.31792622616E-004
        0.12320235080E+002        0.58178526248E-004       -0.32869198389E-004
        0.12327538124E+002        0.58073415579E-004       -0.33936438773E-004
        0.12334841168E+002        0.57683016652E-004       -0.34997761537E-004
        0.12342144212E+002        0.57562075663E-004       -0.36049294931E-004
        0.12349447256E+002        0.57156645821E-004       -0.37094529068E-004
        0.12356750300E+002        0.57020110698E-004       -0.38129682311E-004
        0.12364053344E+002        0.56599887996E-004       -0.39158386623E-004
        0.12371356388E+002        0.56448001367E-004       -0.40176571981E-004
        0.12378659432E+002        0.56013232448E-004       -0.41187713985E-004
        0.12385962476E+002        0.55846252012E-004       -0.42188187508E-004
        0.12393265519E+002        0.55397194395E-004       -0.43181436696E-004
        0.12400568563E+002        0.55215382674E-004       -0.44163415390E-004
        0.12407871607E+002        0.54752305317E-004       -0.45137722085E-004
        0.12415174651E+002        0.54555940159E-004       -0.46101157256E-004
        0.12422477695E+002        0.54079112743E-004       -0.47055763795E-004
        0.12429780739E+002        0.53868483045E-004       -0.47999338335E-004
        0.12437083783E+002        0.53378194504E-004       -0.48934611295E-004
        0.12444386827E+002        0.53153583809E-004       -0.49857797449E-004
        0.12451689871E+002        0.52650130775E-004       -0.50772057483E-004
        0.12458992915E+002        0.52411847154E-004       -0.51674568512E-004
        0.12466295959E+002        0.51895530463E-004       -0.52568013359E-004
        0.12473599003E+002        0.51643879087E-004       -0.53449009371E-004
        0.12480902046E+002        0.51115011842E-004       -0.54320500348E-004
        0.12488205090E+002        0.50850314513E-004       -0.55179605785E-004
        0.12495508134E+002        0.50309215312E-004       -0.56029043214E-004
        0.12502811178E+002        0.50031795278E-004       -0.56865745872E-004
        0.12510114222E+002        0.49478790206E-004       -0.57692412340E-004
        0.12517417266E+002        0.49188981191E-004       -0.58505644506E-004
        0.12524720310E+002        0.48624411928E-004       -0.59309589576E-004
        0.12532023354E+002        0.48322546936E-004       -0.60099601873E-004
        0.12539326398E+002        0.47746751498E-004       -0.60879252857E-004
        0.12546629442E+002        0.47433186496E-004       -0.61645384106E-004
        0.12553932486E+002        0.46846512573E-004       -0.62401244066E-004
        0.12561235529E+002        0.46521596172E-004       -0.63142922675E-004
        0.12568538573E+002        0.45924399801E-004       -0.63873954920E-004
        0.12575841617E+002        0.45588495751E-004       -0.64591038578E-004
        0.12583144661E+002        0.44981135059E-004       -0.65297017625E-004
        0.12590447705E+002        0.44634610392E-004       -0.65988993802E-004
        0.12597750749E+002        0.44017451001E-004       -0.66669419972E-004
        0.12605053793E+002        0.43660680039E-004       -0.67336019775E-004
        0.12612356837E+002        0.43034091508E-004       -0.67990648133E-004
        0.12619659881E+002        0.42667452140E-004       -0.68631084948E-004
        0.12626962925E+002        0.42031815523E-004       -0.69260127489E-004
        0.12634265969E+002        0.41655682546E-004       -0.69873813763E-004
        0.12641569013E+002        0.41011387470E-004       -0.70476572888E-004
        0.12648872056E+002        0.40626145878E-004       -0.71064074003E-004
        0.12656175100E+002        0.39973573711E-004       -0.71639535839E-004
        0.12663478144E+002        0.39579623292E-004       -0.72200312836E-004
        0.12670781188E+002        0.38919163298E-004       -0.72749019850E-004
        0.12678084232E+002        0.38516895905E-004       -0.73282817796E-004
        0.12685387276E+002        0.37848941071E-004       -0.73803923671E-004
        0.12692690320E+002        0.37438760912E-004       -0.74310087863E-004
        0.12699993364E+002        0.36763713799E-004       -0.74804126014E-004
        0.12707296408E+002        0.36346017290E-004       -0.75282764636E-004
        0.12714599452E+002        0.35664278875E-004       -0.75748981520E-004
        0.12721902496E+002        0.35239473435E-004       -0.76199782716E-004
        0.12729205539E+002        0.34551449258E-004       -0.76638149010E-004
        0.12736508583E+002        0.34119942730E-004       -0.77060742633E-004
        0.12743811627E+002        0.33426043737E-004       -0.77471190747E-004
        0.12751114671E+002        0.32988244951E-004       -0.77865778968E-004
        0.12758417715E+002        0.32288879140E-004       -0.78247944443E-004
        0.12765720759E+002        0.31845202244E-004       -0.78614155730E-004
        0.12773023803E+002        0.31140783044E-004       -0.78968023895E-004
        0.12780326847E+002        0.30691642395E-004       -0.79305952275E-004
        0.12787629891E+002        0.29982581865E-004       -0.79631178144E-004
        0.12794932935E+002        0.29528396853E-004       -0.79940736478E-004
        0.12802235979E+002        0.28815108338E-004       -0.80237552804E-004
        0.12809539022E+002        0.28356294945E-004       -0.80518446518E-004
        0.12816842066E+002        0.27639196091E-004       -0.80786340619E-004
        0.12824145110E+002        0.27176177783E-004       -0.81038869621E-004
        0.12831448154E+002        0.26455681872E-004       -0.81278535205E-004
        0.12838751198E+002        0.25988871974E-004       -0.81501947948E-004
        0.12846054242E+002        0.25265403257E-004       -0.81713158922E-004
        0.12853357286E+002        0.24795218405E-004       -0.81907830232E-004
        0.12860660330E+002        0.24069195657E-004       -0.82090187862E-004
        0.12867963374E+002        0.23596058308E-004       -0.82256705094E-004
        0.12875266418E+002        0.22867891737E-004       -0.82410058960E-004
        0.12882569462E+002        0.22392226527E-004       -0.82548160635E-004
        0.12889872506E+002        0.21662330175E-004       -0.82672926366E-004
        0.12897175549E+002        0.21184555658E-004       -0.82782009726E-004
        0.12904478593E+002        0.20453352375E-004       -0.82879228128E-004
        0.12911781637E+002        0.19973871916E-004       -0.82959231779E-004
        0.12919084681E+002        0.19241785427E-004       -0.83027444135E-004
        0.12926387725E+002        0.18761023703E-004       -0.83080258264E-004
        0.12933690769E+002        0.18028450144E-004       -0.83119542123E-004
        0.12940993813E+002        0.17546830669E-004       -0.83143876939E-004
        0.12948296857E+002        0.16814185038E-004       -0.83155423727E-004
        0.12955599901E+002        0.16332113919E-004       -0.83151260214E-004
        0.12962902945E+002        0.15599811484E-004       -0.83134907588E-004
        0.12970205989E+002        0.15117697206E-004       -0.83102829230E-004
        0.12977509032E+002        0.14386144711E-004       -0.83058489335E-004
        0.12984812076E+002        0.13904397040E-004       -0.82998822498E-004
        0.12992115120E+002        0.13173996470E-004       -0.82926413919E-004
        0.12999418164E+002        0.12693026347E-004       -0.82839050625E-004
        0.13006721208E+002        0.11964181277E-004       -0.82739589781E-004
        0.13014024252E+002        0.11484384796E-004       -0.82624854170E-004
        0.13021327296E+002        0.10757494061E-004       -0.82497806531E-004
        0.13028630340E+002        0.10279275120E-004       -0.82355790992E-004
        0.13035933384E+002        0.95547362171E-005       -0.82202199846E-004
        0.13043236428E+002        0.90784834735E-005       -0.82032893281E-004
        0.13050539472E+002        0.83566940518E-005       -0.81852208419E-004
        0.13057842516E+002        0.78828042048E-005       -0.81656939347E-004
        0.13065145559E+002        0.71641425212E-005       -0.81449535126E-004
        0.13072448603E+002        0.66930067815E-005       -0.81227715072E-004
        0.13079751647E+002        0.59778597002E-005       -0.80994155945E-004
        0.13087054691E+002        0.55098610318E-005       -0.80746148850E-004
        0.13094357735E+002        0.47986101020E-005       -0.80487120410E-004
        0.13101660779E+002        0.43341214570E-005       -0.80212981141E-004
        0.13108963823E+002        0.36271474194E-005       -0.79928228490E-004
        0.13116266867E+002        0.31665454773E-005       -0.79629237331E-004
        0.13123569911E+002        0.24642103808E-005       -0.79318728324E-004
        0.13130872955E+002        0.20078722721E-005       -0.78994874303E-004
        0.13138175999E+002        0.13105383445E-005       -0.78659859928E-004
        0.13145479042E+002        0.85882291911E-006       -0.78310745440E-004
        0.13152782086E+002        0.16685819083E-006       -0.77951072971E-004
        0.13160085130E+002       -0.27987346371E-006       -0.77578265628E-004
        0.13167388174E+002       -0.96612385196E-006       -0.77194546347E-004
        0.13174691218E+002       -0.14075195913E-005       -0.76797176809E-004
        0.13181994262E+002       -0.20876977984E-005       -0.76390004804E-004
        0.13189297306E+002       -0.25234141463E-005       -0.75969636139E-004
        0.13196600350E+002       -0.31971851626E-005       -0.75538666537E-004
        0.13203903394E+002       -0.36268736201E-005       -0.75094901362E-004
        0.13211206438E+002       -0.42938966180E-005       -0.74641894133E-004
        0.13218509482E+002       -0.47172343883E-005       -0.74175176270E-004
        0.13225812526E+002       -0.53771750372E-005       -0.73699655433E-004
        0.13233115569E+002       -0.57938323647E-005       -0.73210774715E-004
        0.13240418613E+002       -0.64463678668E-005       -0.72713132658E-004
        0.13247721657E+002       -0.68560207336E-005       -0.72203291475E-004
        0.13255024701E+002       -0.75008458405E-005       -0.71683680752E-004
        0.13262327745E+002       -0.79031724783E-005       -0.71152111605E-004
        0.13269630789E+002       -0.85399707172E-005       -0.70612234001E-004
        0.13276933833E+002       -0.89346742083E-005       -0.70060155980E-004
        0.13284236877E+002       -0.95631469225E-005       -0.69499050890E-004
        0.13291539921E+002       -0.99499163264E-005       -0.68926850418E-004
        0.13298842965E+002       -0.10569770485E-004       -0.68346152808E-004
        0.13306146009E+002       -0.10948318750E-004       -0.67754292798E-004
        0.13313449052E+002       -0.11559268083E-004       -0.67154011816E-004
        0.13320752096E+002       -0.11929308294E-004       -0.66542957044E-004
        0.13328055140E+002       -0.12531073316E-004       -0.65923531395E-004
        0.13335358184E+002       -0.12892324971E-004       -0.65293970073E-004
        0.13342661228E+002       -0.13484636238E-004       -0.64656573001E-004
        0.13349964272E+002       -0.13836835979E-004       -0.64008245217E-004
        0.13357267316E+002       -0.14419420259E-004       -0.63353395952E-004
        0.13364570360E+002       -0.14762312295E-004       -0.62688011731E-004
        0.13371873404E+002       -0.15334921335E-004       -0.62015238138E-004
        0.13379176448E+002       -0.15668242997E-004       -0.61332754792E-004
        0.13386479492E+002       -0.16230627904E-004       -0.60643806922E-004
        0.13393782535E+002       -0.16554142083E-004       -0.59944861869E-004
        0.13401085579E+002       -0.17106063280E-004       -0.59239603783E-004
        0.13408388623E+002       -0.17419530886E-004       -0.58524945378E-004
        0.13415691667E+002       -0.17960759720E-004       -0.57804389587E-004
        0.13422994711E+002       -0.18263956454E-004       -0.57074280581E-004
        0.13430297755E+002       -0.18794268108E-004       -0.56338456676E-004
        0.13437600799E+002       -0.19086970106E-004       -0.55594370675E-004
        0.13444903843E+002       -0.19606161277E-004       -0.54844121699E-004
        0.13452206887E+002       -0.19888157005E-004       -0.54085859162E-004
        0.13459509931E+002       -0.20396021464E-004       -0.53321905487E-004
        0.13466812975E+002       -0.20667109912E-004       -0.52550125690E-004
        0.13474116019E+002       -0.21163451061E-004       -0.51773493198E-004
        0.13481419062E+002       -0.21423446202E-004       -0.50988516453E-004
        0.13488722106E+002       -0.21908072125E-004       -0.50199631325E-004
        0.13496025150E+002       -0.22156794149E-004       -0.49402591206E-004
        0.13503328194E+002       -0.22629529492E-004       -0.48601475477E-004
        0.13510631238E+002       -0.22866798916E-004       -0.47793387743E-004
        0.13517934282E+002       -0.23327483146E-004       -0.46980785604E-004
        0.13525237326E+002       -0.23553131374E-004       -0.46161713867E-004
        0.13532540370E+002       -0.24001604877E-004       -0.45338940353E-004
        0.13539843414E+002       -0.24215482522E-004       -0.44509373835E-004
        0.13547146458E+002       -0.24651592833E-004       -0.43676422228E-004
        0.13554449502E+002       -0.24853550409E-004       -0.42837390057E-004
        0.13561752545E+002       -0.25277160090E-004       -0.41995598217E-004
        0.13569055589E+002       -0.25467067654E-004       -0.41147274070E-004
        0.13576358633E+002       -0.25878041808E-004       -0.40296382739E-004
        0.13583661677E+002       -0.26055765630E-004       -0.39440242363E-004
        0.13590964721E+002       -0.26453990903E-004       -0.38581402713E-004
        0.13598267765E+002       -0.26619414082E-004       -0.37717389693E-004
        0.13605570809E+002       -0.27004776289E-004       -0.36851247159E-004
        0.13612873853E+002       -0.27157791351E-004       -0.35980142954E-004
        0.13620176897E+002       -0.27530187723E-004       -0.35107445995E-004
        0.13627479941E+002       -0.27670698126E-004       -0.34229829688E-004
        0.13634782985E+002       -0.28030034352E-004       -0.33351052047E-004
        0.13642086029E+002       -0.28157950474E-004       -0.32467859699E-004
        0.13649389072E+002       -0.28504145910E-004       -0.31583701245E-004
        0.13656692116E+002       -0.28619388359E-004       -0.30695263512E-004
        0.13663995160E+002       -0.28952367188E-004       -0.29806357553E-004
        0.13671298204E+002       -0.29054865820E-004       -0.28913714346E-004
        0.13678601248E+002       -0.29374567412E-004       -0.28020663289E-004
        0.13685904292E+002       -0.29464260891E-004       -0.27124078834E-004
        0.13693207336E+002       -0.29770628469E-004       -0.26227451869E-004
        0.13700510380E+002       -0.29847463774E-004       -0.25328184698E-004
        0.13707813424E+002       -0.30140458935E-004       -0.24428607853E-004
        0.13715116468E+002       -0.30204392202E-004       -0.23526880282E-004
        0.13722419512E+002       -0.30483979783E-004       -0.22624949957E-004
        0.13729722555E+002       -0.30534975864E-004       -0.21721332265E-004
        0.13737025599E+002       -0.30801129024E-004       -0.20818331455E-004
        0.13744328643E+002       -0.30839171512E-004       -0.19913146642E-004
        0.13751631687E+002       -0.31091868137E-004       -0.19009474065E-004
        0.13758934731E+002       -0.31116946441E-004       -0.18103810514E-004
        0.13766237775E+002       -0.31356180312E-004       -0.17199647628E-004
        0.13773540819E+002       -0.31368286497E-004       -0.16294201435E-004
        0.13780843863E+002       -0.31594061557E-004       -0.15390580551E-004
        0.13788146907E+002       -0.31593202771E-004       -0.14485588829E-004
        0.13795449951E+002       -0.31805526426E-004       -0.13583364050E-004
        0.13802752995E+002       -0.31791722287E-004       -0.12679526820E-004
        0.13810056038E+002       -0.31990612171E-004       -0.11778562443E-004
        0.13817359082E+002       -0.31963880318E-004       -0.10877476646E-004
        0.13824662126E+002       -0.32149377379E-004       -0.99784528766E-005
        0.13831965170E+002       -0.32109745404E-004       -0.90797835375E-005
        0.13839268214E+002       -0.32281885682E-004       -0.81839078296E-005
        0.13846571258E+002       -0.32229398817E-004       -0.72883902865E-005
        0.13853874302E+002       -0.32388229097E-004       -0.63958103766E-005
        0.13861177346E+002       -0.32322934732E-004       -0.55044201242E-005
        0.13868480390E+002       -0.32468516036E-004       -0.46159291028E-005
        0.13875783434E+002       -0.32390473157E-004       -0.37286361389E-005
        0.13883086478E+002       -0.32522866068E-004       -0.28452924075E-005
        0.13890389522E+002       -0.32432149112E-004       -0.19626838405E-005
        0.13897692565E+002       -0.32551422795E-004       -0.10847989802E-005
        0.13904995609E+002       -0.32448110747E-004       -0.20784401989E-006
        0.13912298653E+002       -0.32554348525E-004        0.66452607013E-006
        0.13919601697E+002       -0.32438521190E-004        0.15348381542E-005
        0.13926904741E+002       -0.32531820824E-004        0.24007270490E-005
        0.13934207785E+002       -0.32403572137E-004        0.32647317850E-005
        0.13941510829E+002       -0.32484026482E-004        0.41233750005E-005
        0.13948813873E+002       -0.32343461537E-004        0.49799102705E-005
        0.13956116917E+002       -0.32411180426E-004        0.58311562345E-005
        0.13963419961E+002       -0.32258406538E-004        0.66795542078E-005
        0.13970723005E+002       -0.32313509548E-004        0.75229988693E-005
        0.13978026048E+002       -0.32148639944E-004        0.83630914726E-005
        0.13985329092E+002       -0.32191249099E-004        0.91971455046E-005
        0.13992632136E+002       -0.32014420218E-004        0.10028864716E-004
        0.13999935180E+002       -0.32044658548E-004        0.10853950808E-004
        0.14007238224E+002       -0.31856000646E-004        0.11675418637E-004
        0.14014541268E+002       -0.31874018602E-004        0.12491066251E-004
        0.14021844312E+002       -0.31673668828E-004        0.13302837765E-004
        0.14029147356E+002       -0.31679608743E-004        0.14108025351E-004
        0.14036450400E+002       -0.31467719164E-004        0.14909285387E-004
        0.14043753444E+002       -0.31461735280E-004        0.15703677464E-004
        0.14051056488E+002       -0.31238462866E-004        0.16494006851E-004
        0.14058359532E+002       -0.31220715545E-004        0.17277134655E-004
        0.14065662575E+002       -0.30986224115E-004        0.18055890219E-004
        0.14072965619E+002       -0.30956883111E-004        0.18827347263E-004
        0.14080268663E+002       -0.30711342422E-004        0.19594296619E-004
        0.14087571707E+002       -0.30670580880E-004        0.20353283196E-004
        0.14094874751E+002       -0.30414172372E-004        0.21107974049E-004
        0.14102177795E+002       -0.30362170048E-004        0.21854352824E-004
        0.14109480839E+002       -0.30095077164E-004        0.22595929565E-004
        0.14116783883E+002       -0.30032026304E-004        0.23329449967E-004
        0.14124086927E+002       -0.29754436156E-004        0.24057644731E-004
        0.14131389971E+002       -0.29680532913E-004        0.24777367110E-004
        0.14138693015E+002       -0.29392646342E-004        0.25492106237E-004
        0.14145996058E+002       -0.29308087946E-004        0.26198132468E-004
        0.14153299102E+002       -0.29010104302E-004        0.26898031921E-004
        0.14160602146E+002       -0.28915108188E-004        0.27589960830E-004
        0.14167905190E+002       -0.28607232699E-004        0.28275588837E-004
        0.14175208234E+002       -0.28502007995E-004        0.28952339370E-004
        0.14182511278E+002       -0.28184461675E-004        0.29623076354E-004
        0.14189814322E+002       -0.28069226564E-004        0.30285060837E-004
        0.14197117366E+002       -0.27742224406E-004        0.30940112718E-004
        0.14204420410E+002       -0.27617208658E-004        0.31586305835E-004
