 #Radial Distribution Function
 #Al-Al
 #r (Angst), g(r), Var(g(r))
 #----------------------------------------------------------
      8.575000        0.991167        0.010525
      8.625000        0.985253        0.010692
      8.675000        0.988200        0.009917
      8.725000        0.979751        0.009594
      8.775000        0.978308        0.010124
      8.825000        0.996948        0.010062
      8.875000        0.984568        0.010564
      8.925000        0.972170        0.009364
      8.975000        0.977379        0.009629
      9.025000        0.975720        0.008176
      9.075000        0.980698        0.009560
      9.125000        0.976970        0.008552
      9.175000        0.971745        0.009190
      9.225000        0.964793        0.008713
      9.275000        0.962689        0.009336
      9.325000        0.966542        0.008699
      9.375000        0.972117        0.008446
      9.425000        0.961254        0.008497
      9.475000        0.963752        0.007763
      9.525000        0.968863        0.008827
      9.575000        0.966328        0.007814
      9.625000        0.962899        0.007725
      9.675000        0.961948        0.008652
      9.725000        0.957516        0.008547
      9.775000        0.952951        0.006739
      9.825000        0.959129        0.008618
      9.875000        0.959922        0.006522
      9.925000        0.967634        0.008013
      9.975000        0.966236        0.007681
     10.025000        0.963574        0.008261
     10.075000        0.964919        0.007631
     10.125000        0.963532        0.007251
     10.175000        0.966527        0.007917
     10.225000        0.962700        0.008269
     10.275000        0.970277        0.007029
     10.325000        0.972656        0.007860
     10.375000        0.966657        0.007418
     10.425000        0.969843        0.007244
     10.475000        0.967955        0.006803
     10.525000        0.968267        0.008116
     10.575000        0.967453        0.007565
     10.625000        0.962224        0.007274
     10.675000        0.955714        0.007660
     10.725000        0.953877        0.006548
     10.775000        0.954118        0.006434
     10.825000        0.959051        0.006400
     10.875000        0.962267        0.006684
     10.925000        0.969908        0.006499
     10.975000        0.974277        0.006463
     11.025000        0.965613        0.006308
     11.075000        0.962462        0.006126
     11.125000        0.963355        0.006689
     11.175000        0.967740        0.005998
     11.225000        0.971665        0.006012
     11.275000        0.977203        0.005962
     11.325000        0.974359        0.006180
     11.375000        0.979178        0.006754
     11.425000        0.977309        0.006442
     11.475000        0.972733        0.006151
     11.525000        0.978241        0.005719
     11.575000        0.981743        0.005893
     11.625000        0.981047        0.005698
     11.675000        0.988996        0.005334
     11.725000        0.985319        0.005975
     11.775000        0.990225        0.005311
     11.825000        0.992425        0.005764
     11.875000        0.999286        0.006598
     11.925000        0.999605        0.005959
     11.975000        1.009036        0.005811
     12.025000        1.012533        0.005517
     12.075000        1.020920        0.006017
     12.125000        1.029945        0.005068
     12.175000        1.034985        0.005338
     12.225000        1.032652        0.005621
     12.275000        1.029821        0.005108
     12.325000        1.030212        0.005379
     12.375000        1.041691        0.005388
     12.425000        1.032755        0.005865
     12.475000        1.027774        0.004920
     12.525000        1.030320        0.005189
     12.575000        1.032957        0.005068
     12.625000        1.028637        0.004469
     12.675000        1.022077        0.005033
     12.725000        1.014148        0.004563
     12.775000        1.012048        0.004955
     12.825000        1.009526        0.004862
     12.875000        1.004544        0.004885
     12.925000        0.993296        0.005009
     12.975000        0.992924        0.004323
     13.025000        0.986084        0.004269
     13.075000        0.984291        0.004524
     13.125000        0.974481        0.004817
     13.175000        0.968527        0.004088
     13.225000        0.962644        0.004517
     13.275000        0.967268        0.004251
     13.325000        0.964868        0.003783
     13.375000        0.964879        0.003860
     13.425000        0.970043        0.004180
     13.475000        0.970281        0.004412
     13.525000        0.968065        0.004229
     13.575000        0.971889        0.004347
     13.625000        0.968306        0.004136
     13.675000        0.955674        0.004238
     13.725000        0.957184        0.004002
     13.775000        0.960085        0.004054
     13.825000        0.955249        0.003847
     13.875000        0.958452        0.003938
     13.925000        0.957933        0.004274
     13.975000        0.954455        0.003796
     14.025000        0.951713        0.004292
     14.075000        0.956258        0.003880
     14.125000        0.957461        0.003743
     14.175000        0.956702        0.003956
     14.225000        0.956805        0.003744
     14.275000        0.956283        0.003996
     14.325000        0.958764        0.003795
     14.375000        0.960192        0.003562
     14.425000        0.960748        0.003559
     14.475000        0.957044        0.003519
     14.525000        0.956754        0.003326
     14.575000        0.957621        0.003605
     14.625000        0.959654        0.003818
     14.675000        0.965261        0.003346
     14.725000        0.967459        0.003297
     14.775000        0.967031        0.003541
     14.825000        0.962591        0.003368
     14.875000        0.960712        0.003619
     14.925000        0.957273        0.003295
     14.975000        0.961619        0.003598
     15.025000        0.963976        0.003581
     15.075000        0.969006        0.003775
     15.125000        0.974403        0.003487
     15.175000        0.975390        0.003480
     15.225000        0.975067        0.003269
     15.275000        0.974455        0.003244
     15.325000        0.978157        0.003659
