 #Radial Distribution Function
 #Al-Al
 #r (Angst), g(r), Var(g(r))
 #----------------------------------------------------------
      0.025000        0.000000        0.000000
      0.075000        0.000000        0.000000
      0.125000        0.000000        0.000000
      0.175000        0.000000        0.000000
      0.225000        0.000000        0.000000
      0.275000        0.000000        0.000000
      0.325000        0.000000        0.000000
      0.375000        0.000000        0.000000
      0.425000        0.000000        0.000000
      0.475000        0.000000        0.000000
      0.525000        0.000000        0.000000
      0.575000        0.000000        0.000000
      0.625000        0.000000        0.000000
      0.675000        0.000000        0.000000
      0.725000        0.000000        0.000000
      0.775000        0.000000        0.000000
      0.825000        0.000000        0.000000
      0.875000        0.000000        0.000000
      0.925000        0.000000        0.000000
      0.975000        0.000000        0.000000
      1.025000        0.000000        0.000000
      1.075000        0.000000        0.000000
      1.125000        0.000000        0.000000
      1.175000        0.000000        0.000000
      1.225000        0.000000        0.000000
      1.275000        0.000000        0.000000
      1.325000        0.000000        0.000000
      1.375000        0.000000        0.000000
      1.425000        0.000000        0.000000
      1.475000        0.000000        0.000000
      1.525000        0.000000        0.000000
      1.575000        0.000333        0.000111
      1.625000        0.001406        0.000437
      1.675000        0.012789        0.003598
      1.725000        0.021622        0.005529
      1.775000        0.050790        0.013193
      1.825000        0.092872        0.023162
      1.875000        0.172802        0.037526
      1.925000        0.257767        0.063540
      1.975000        0.390690        0.077759
      2.025000        0.576412        0.108153
      2.075000        0.757791        0.145500
      2.125000        0.944312        0.152240
      2.175000        1.127901        0.182089
      2.225000        1.252981        0.208733
      2.275000        1.394466        0.202369
      2.325000        1.503755        0.204941
      2.375000        1.552029        0.174114
      2.425000        1.605325        0.197631
      2.475000        1.585087        0.203247
      2.525000        1.578310        0.205104
      2.575000        1.583175        0.194620
      2.625000        1.525714        0.185204
      2.675000        1.473478        0.170823
      2.725000        1.435344        0.149936
      2.775000        1.405565        0.156703
      2.825000        1.310308        0.139799
      2.875000        1.266476        0.126899
      2.925000        1.213233        0.122200
      2.975000        1.177456        0.104854
      3.025000        1.107258        0.093728
      3.075000        1.056189        0.090753
      3.125000        1.007838        0.082621
      3.175000        0.987843        0.074294
      3.225000        0.956736        0.077201
      3.275000        0.936629        0.067427
      3.325000        0.918186        0.067713
      3.375000        0.901176        0.068491
      3.425000        0.863700        0.059902
      3.475000        0.863411        0.055260
      3.525000        0.860369        0.056918
      3.575000        0.841570        0.054325
      3.625000        0.841992        0.046800
      3.675000        0.845653        0.051213
      3.725000        0.858862        0.051910
      3.775000        0.864365        0.049569
      3.825000        0.890516        0.056087
      3.875000        0.872820        0.045611
      3.925000        0.873963        0.048215
      3.975000        0.855300        0.043239
      4.025000        0.887213        0.039593
      4.075000        0.887606        0.042345
      4.125000        0.920952        0.047160
      4.175000        0.924912        0.049312
      4.225000        0.962693        0.042499
      4.275000        0.975219        0.039737
      4.325000        0.979988        0.039005
      4.375000        0.980537        0.043469
      4.425000        1.009773        0.040942
      4.475000        1.031245        0.041034
      4.525000        1.040469        0.040810
      4.575000        1.051626        0.041303
      4.625000        1.052034        0.037819
      4.675000        1.072584        0.040233
      4.725000        1.062400        0.036954
      4.775000        1.071996        0.040000
      4.825000        1.072961        0.043112
      4.875000        1.081956        0.037553
      4.925000        1.071730        0.033564
      4.975000        1.071760        0.032166
      5.025000        1.071282        0.031578
      5.075000        1.068341        0.031527
      5.125000        1.043766        0.031562
      5.175000        1.027313        0.030376
      5.225000        1.030921        0.032038
      5.275000        1.027553        0.031663
      5.325000        1.013234        0.030154
      5.375000        1.000510        0.029729
      5.425000        0.996097        0.028396
      5.475000        1.009358        0.026984
      5.525000        0.997874        0.027334
      5.575000        0.987181        0.026675
      5.625000        0.980725        0.021661
      5.675000        0.989107        0.026261
      5.725000        0.979557        0.025304
      5.775000        0.978140        0.022587
      5.825000        0.991153        0.022674
      5.875000        0.983077        0.022467
      5.925000        0.969234        0.022731
      5.975000        0.974974        0.021872
      6.025000        0.965767        0.021534
      6.075000        0.977182        0.022349
      6.125000        0.980686        0.019459
      6.175000        0.964631        0.022700
      6.225000        0.971964        0.021880
      6.275000        0.967127        0.019792
      6.325000        0.973156        0.021321
      6.375000        0.975325        0.018877
      6.425000        0.975501        0.017550
      6.475000        0.971984        0.016938
      6.525000        0.995129        0.017679
      6.575000        0.995556        0.018391
      6.625000        1.004623        0.018543
      6.675000        1.002348        0.018933
      6.725000        0.998060        0.016579
      6.775000        1.012344        0.018406
      6.825000        1.006199        0.015863
      6.875000        1.004924        0.016837
      6.925000        1.014314        0.016570
      6.975000        1.008446        0.015807
      7.025000        1.000177        0.014661
      7.075000        1.004605        0.015213
      7.125000        1.002270        0.015108
      7.175000        1.011937        0.015351
      7.225000        1.020214        0.016143
      7.275000        1.009145        0.015815
      7.325000        1.004079        0.014962
      7.375000        0.995993        0.013999
      7.425000        0.993076        0.012713
      7.475000        0.993255        0.013006
      7.525000        0.999030        0.012955
      7.575000        1.004207        0.013462
      7.625000        1.001310        0.015057
      7.675000        1.004992        0.014961
      7.725000        1.008294        0.012882
      7.775000        1.007928        0.013028
      7.825000        1.021730        0.014775
      7.875000        1.024519        0.011734
      7.925000        1.021095        0.012607
      7.975000        1.024441        0.014327
      8.025000        1.027925        0.011872
      8.075000        1.017227        0.011883
      8.125000        1.010469        0.011798
      8.175000        1.007033        0.011427
      8.225000        1.001052        0.010917
      8.275000        0.998092        0.011293
      8.325000        1.001416        0.010638
      8.375000        0.994199        0.012507
      8.425000        1.001411        0.011835
      8.475000        1.000024        0.011402
      8.525000        0.991994        0.011489
      8.575000        0.978317        0.010593
      8.625000        0.975412        0.010181
      8.675000        0.972865        0.009880
      8.725000        0.969755        0.009970
      8.775000        0.980263        0.009370
      8.825000        0.981007        0.009052
      8.875000        0.985945        0.008965
      8.925000        0.981863        0.009268
      8.975000        0.988875        0.009372
      9.025000        0.987655        0.008853
      9.075000        0.988767        0.009208
      9.125000        0.977544        0.008643
      9.175000        0.963264        0.009100
      9.225000        0.975276        0.009303
      9.275000        0.967129        0.008553
      9.325000        0.976294        0.008853
      9.375000        0.975397        0.009298
      9.425000        0.981786        0.010093
      9.475000        0.978729        0.008536
      9.525000        0.980633        0.008459
      9.575000        0.977436        0.007866
      9.625000        0.973767        0.008377
      9.675000        0.972871        0.008363
      9.725000        0.972994        0.007587
      9.775000        0.967943        0.008204
      9.825000        0.960565        0.008284
      9.875000        0.958408        0.007364
      9.925000        0.949965        0.007238
      9.975000        0.960466        0.007290
     10.025000        0.963007        0.006658
     10.075000        0.960539        0.007588
     10.125000        0.961810        0.006923
     10.175000        0.964416        0.007118
     10.225000        0.961488        0.006774
     10.275000        0.958014        0.007004
     10.325000        0.954635        0.007309
     10.375000        0.955602        0.006970
     10.425000        0.956070        0.008458
     10.475000        0.963057        0.007478
     10.525000        0.958534        0.007304
     10.575000        0.957650        0.006766
     10.625000        0.967993        0.007610
     10.675000        0.958179        0.006395
     10.725000        0.960041        0.006989
     10.775000        0.962637        0.006071
     10.825000        0.969474        0.006563
     10.875000        0.973895        0.005850
     10.925000        0.963791        0.006260
     10.975000        0.966261        0.005900
     11.025000        0.965661        0.005545
     11.075000        0.971444        0.006125
     11.125000        0.971130        0.006001
     11.175000        0.968493        0.006411
     11.225000        0.961478        0.006432
     11.275000        0.968245        0.006033
     11.325000        0.971857        0.006328
     11.375000        0.980373        0.005916
     11.425000        0.984251        0.006085
     11.475000        0.986675        0.006507
     11.525000        0.981262        0.005539
     11.575000        0.983221        0.005634
     11.625000        0.984984        0.005460
     11.675000        0.988651        0.005673
     11.725000        0.996705        0.005914
     11.775000        0.994499        0.006137
     11.825000        0.999861        0.005865
     11.875000        1.007590        0.006205
     11.925000        1.005626        0.005489
     11.975000        1.006024        0.005602
     12.025000        1.012091        0.005536
     12.075000        1.021876        0.005816
     12.125000        1.027185        0.005690
     12.175000        1.031167        0.005278
     12.225000        1.020773        0.005418
     12.275000        1.024127        0.004970
     12.325000        1.034187        0.005287
     12.375000        1.027096        0.005066
     12.425000        1.031489        0.005585
     12.475000        1.032129        0.005339
     12.525000        1.027825        0.005368
     12.575000        1.027941        0.005042
     12.625000        1.014192        0.005223
     12.675000        1.019220        0.005458
     12.725000        1.005327        0.005264
     12.775000        1.006000        0.004941
     12.825000        1.002083        0.004472
     12.875000        0.994688        0.005038
     12.925000        0.994646        0.004889
     12.975000        0.989158        0.004586
     13.025000        0.976002        0.004333
     13.075000        0.974349        0.004248
     13.125000        0.970140        0.004456
     13.175000        0.970799        0.003833
     13.225000        0.974317        0.004561
     13.275000        0.981748        0.004744
     13.325000        0.982808        0.004267
     13.375000        0.980765        0.004353
     13.425000        0.973254        0.003877
     13.475000        0.971880        0.004727
     13.525000        0.967334        0.004487
     13.575000        0.965904        0.003674
     13.625000        0.968242        0.004582
     13.675000        0.966862        0.004143
     13.725000        0.967017        0.003785
     13.775000        0.960505        0.003812
     13.825000        0.956613        0.003636
     13.875000        0.963802        0.003754
     13.925000        0.966293        0.003665
     13.975000        0.964461        0.003803
     14.025000        0.964986        0.003860
     14.075000        0.962134        0.003972
     14.125000        0.961000        0.003748
     14.175000        0.960664        0.003998
     14.225000        0.958576        0.003564
     14.275000        0.954654        0.003636
     14.325000        0.955571        0.003714
     14.375000        0.957128        0.003916
     14.425000        0.958699        0.003782
     14.475000        0.956363        0.003424
     14.525000        0.956361        0.003742
     14.575000        0.952394        0.003448
     14.625000        0.951167        0.003495
     14.675000        0.957006        0.003343
     14.725000        0.954524        0.003211
     14.775000        0.959243        0.003595
     14.825000        0.955330        0.003065
     14.875000        0.961324        0.003186
     14.925000        0.963490        0.003286
     14.975000        0.962971        0.003368
     15.025000        0.966429        0.003516
     15.075000        0.966069        0.003516
     15.125000        0.965053        0.003491
     15.175000        0.972175        0.003766
     15.225000        0.972974        0.003285
     15.275000        0.976265        0.003336
     15.325000        0.978810        0.003655
