 # atomic units 
 #
 # material = aluminum                
 # nfraction =    1.00000000000000     
 # Zbar =    2.88757004311296     
 #
 # screening length =  0.930700178562382     
# r     (v(i,j),j=i,nspecies, i=1,nspecies)     (dv/dr(i,j),j=i,nspecies, i=1,nspecies)
        0.48200089822E+000        0.12893606259E+002       -0.34273109389E+002
        0.48930394214E+000        0.12647081461E+002       -0.33236215515E+002
        0.49660698605E+000        0.12408043434E+002       -0.32244860371E+002
        0.50391002996E+000        0.12176007230E+002       -0.31296575382E+002
        0.51121307387E+000        0.11950823592E+002       -0.30389052816E+002
        0.51851611779E+000        0.11732050477E+002       -0.29520070351E+002
        0.52581916170E+000        0.11519562332E+002       -0.28687477280E+002
        0.53312220561E+000        0.11312956959E+002       -0.27889215461E+002
        0.54042524952E+000        0.11112130833E+002       -0.27123346727E+002
        0.54772829344E+000        0.10916717825E+002       -0.26388070178E+002
        0.55503133735E+000        0.10726633316E+002       -0.25681731723E+002
        0.56233438126E+000        0.10541542489E+002       -0.25002824650E+002
        0.56963742517E+000        0.10361375912E+002       -0.24349979726E+002
        0.57694046909E+000        0.10185825367E+002       -0.23721940707E+002
        0.58424351300E+000        0.10014833459E+002       -0.23117531566E+002
        0.59154655691E+000        0.98481152494E+001       -0.22535624875E+002
        0.59884960082E+000        0.96856239583E+001       -0.21975123982E+002
        0.60615264474E+000        0.95270963213E+001       -0.21434962438E+002
        0.61345568865E+000        0.93724957010E+001       -0.20914118288E+002
        0.62075873256E+000        0.92215790164E+001       -0.20411632911E+002
        0.62806177647E+000        0.90743185833E+001       -0.19926625157E+002
        0.63536482039E+000        0.89304890847E+001       -0.19458293319E+002
        0.64266786430E+000        0.87900698438E+001       -0.19005905246E+002
        0.64997090821E+000        0.86528507977E+001       -0.18568780514E+002
        0.65727395212E+000        0.85188168175E+001       -0.18146272563E+002
        0.66457699604E+000        0.83877715391E+001       -0.17737755686E+002
        0.67188003995E+000        0.82597048682E+001       -0.17342620052E+002
        0.67918308386E+000        0.81344333257E+001       -0.16960273406E+002
        0.68648612777E+000        0.80119516270E+001       -0.16590147275E+002
        0.69378917169E+000        0.78920883223E+001       -0.16231703769E+002
        0.70109221560E+000        0.77748423850E+001       -0.15884440451E+002
        0.70839525951E+000        0.76600531989E+001       -0.15547891297E+002
        0.71569830342E+000        0.75477231671E+001       -0.15221623966E+002
        0.72300134734E+000        0.74377012700E+001       -0.14905234473E+002
        0.73030439125E+000        0.73299926370E+001       -0.14598341164E+002
        0.73760743516E+000        0.72244549078E+001       -0.14300579301E+002
        0.74491047907E+000        0.71210955518E+001       -0.14011597186E+002
        0.75221352299E+000        0.70197802490E+001       -0.13731053896E+002
        0.75951656690E+000        0.69205186339E+001       -0.13458618839E+002
        0.76681961081E+000        0.68231839521E+001       -0.13193972711E+002
        0.77412265472E+000        0.67277878471E+001       -0.12936809648E+002
        0.78142569864E+000        0.66342106150E+001       -0.12686839583E+002
        0.78872874255E+000        0.65424656301E+001       -0.12443790059E+002
        0.79603178646E+000        0.64524396082E+001       -0.12207406533E+002
        0.80333483037E+000        0.63641472728E+001       -0.11977451010E+002
        0.81063787429E+000        0.62774811233E+001       -0.11753699204E+002
        0.81794091820E+000        0.61924569177E+001       -0.11535937106E+002
        0.82524396211E+000        0.61089724650E+001       -0.11323957951E+002
        0.83254700602E+000        0.60270444198E+001       -0.11117560276E+002
        0.83985004994E+000        0.59465756029E+001       -0.10916547439E+002
        0.84715309385E+000        0.58675835279E+001       -0.10720728263E+002
        0.85445613776E+000        0.57899757706E+001       -0.10529918442E+002
        0.86175918167E+000        0.57137706262E+001       -0.10343941884E+002
        0.86906222559E+000        0.56388801061E+001       -0.10162631727E+002
        0.87636526950E+000        0.55653231284E+001       -0.99858305284E+001
        0.88366831341E+000        0.54930157749E+001       -0.98133898122E+001
        0.89097135732E+000        0.54219774075E+001       -0.96451689842E+001
        0.89827440124E+000        0.53521278453E+001       -0.94810340124E+001
        0.90557744515E+000        0.52834867670E+001       -0.93208560926E+001
        0.91288048906E+000        0.52159774753E+001       -0.91645105884E+001
        0.92018353297E+000        0.51496199067E+001       -0.90118763495E+001
        0.92748657688E+000        0.50843406598E+001       -0.88628354714E+001
        0.93478962080E+000        0.50201599038E+001       -0.87172733749E+001
        0.94209266471E+000        0.49570073663E+001       -0.85750791977E+001
        0.94939570862E+000        0.48949034154E+001       -0.84361461791E+001
        0.95669875253E+000        0.48337807261E+001       -0.83003720955E+001
        0.96400179645E+000        0.47736598045E+001       -0.81676594534E+001
        0.97130484036E+000        0.47144760749E+001       -0.80379155266E+001
        0.97860788427E+000        0.46562501032E+001       -0.79110520707E+001
        0.98591092818E+000        0.45989198690E+001       -0.77869849127E+001
        0.99321397210E+000        0.45425059303E+001       -0.76656333406E+001
        0.10005170160E+001        0.44869486561E+001       -0.75469195246E+001
        0.10078200599E+001        0.44322685582E+001       -0.74307679492E+001
        0.10151231038E+001        0.43784082662E+001       -0.73171050983E+001
        0.10224261477E+001        0.43253882335E+001       -0.72058592271E+001
        0.10297291917E+001        0.42731532461E+001       -0.70969604545E+001
        0.10370322356E+001        0.42217236935E+001       -0.69903409195E+001
        0.10443352795E+001        0.41710464150E+001       -0.68859350687E+001
        0.10516383234E+001        0.41211417184E+001       -0.67836798795E+001
        0.10589413673E+001        0.40719583814E+001       -0.66835150385E+001
        0.10662444112E+001        0.40235165966E+001       -0.65853829045E+001
        0.10735474551E+001        0.39757669596E+001       -0.64892283994E+001
        0.10808504990E+001        0.39287295119E+001       -0.63949987126E+001
        0.10881535430E+001        0.38823565570E+001       -0.63026430024E+001
        0.10954565869E+001        0.38366679617E+001       -0.62121120497E+001
        0.11027596308E+001        0.37916176476E+001       -0.61233580334E+001
        0.11100626747E+001        0.37472252991E+001       -0.60363343144E+001
        0.11173657186E+001        0.37034463827E+001       -0.59509954212E+001
        0.11246687625E+001        0.36603004005E+001       -0.58672969919E+001
        0.11319718064E+001        0.36177442972E+001       -0.57851959102E+001
        0.11392748503E+001        0.35757973906E+001       -0.57046503384E+001
        0.11465778943E+001        0.35344180352E+001       -0.56256198646E+001
        0.11538809382E+001        0.34936253560E+001       -0.55480655011E+001
        0.11611839821E+001        0.34533790452E+001       -0.54719497624E+001
        0.11684870260E+001        0.34136980219E+001       -0.53972365832E+001
        0.11757900699E+001        0.33745432446E+001       -0.53238912688E+001
        0.11830931138E+001        0.33359334137E+001       -0.52518803571E+001
        0.11903961577E+001        0.32978306886E+001       -0.51811715187E+001
        0.11976992016E+001        0.32602535431E+001       -0.51117333691E+001
        0.12050022456E+001        0.32231652810E+001       -0.50435354058E+001
        0.12123052895E+001        0.31865841485E+001       -0.49765478687E+001
        0.12196083334E+001        0.31504745453E+001       -0.49107417285E+001
        0.12269113773E+001        0.31148544921E+001       -0.48460886229E+001
        0.12342144212E+001        0.30796894409E+001       -0.47825609286E+001
        0.12415174651E+001        0.30449971895E+001       -0.47201317414E+001
        0.12488205090E+001        0.30107441982E+001       -0.46587749709E+001
        0.12561235529E+001        0.29769480416E+001       -0.45984653393E+001
        0.12634265969E+001        0.29435761430E+001       -0.45391784364E+001
        0.12707296408E+001        0.29106458500E+001       -0.44808906807E+001
        0.12780326847E+001        0.28781255042E+001       -0.44235793331E+001
        0.12853357286E+001        0.28460322214E+001       -0.43672223841E+001
        0.12926387725E+001        0.28143352189E+001       -0.43117985562E+001
        0.12999418164E+001        0.27830513788E+001       -0.42572871527E+001
        0.13072448603E+001        0.27521507559E+001       -0.42036680514E+001
        0.13145479042E+001        0.27216500001E+001       -0.41509215956E+001
        0.13218509482E+001        0.26915199710E+001       -0.40990285944E+001
        0.13291539921E+001        0.26617770896E+001       -0.40479702781E+001
        0.13364570360E+001        0.26323929902E+001       -0.39977283185E+001
        0.13437600799E+001        0.26033838696E+001       -0.39482848176E+001
        0.13510631238E+001        0.25747221076E+001       -0.38996223702E+001
        0.13583661677E+001        0.25464236788E+001       -0.38517240291E+001
        0.13656692116E+001        0.25184616794E+001       -0.38045733792E+001
        0.13729722555E+001        0.24908518625E+001       -0.37581544763E+001
        0.13802752995E+001        0.24635680112E+001       -0.37124519068E+001
        0.13875783434E+001        0.24366256571E+001       -0.36674507001E+001
        0.13948813873E+001        0.24099992414E+001       -0.36231363579E+001
        0.14021844312E+001        0.23837040750E+001       -0.35794947668E+001
        0.14094874751E+001        0.23577152310E+001       -0.35365122180E+001
        0.14167905190E+001        0.23320478015E+001       -0.34941753149E+001
        0.14240935629E+001        0.23066774681E+001       -0.34524709984E+001
        0.14313966068E+001        0.22816191071E+001       -0.34113864893E+001
        0.14386996508E+001        0.22568489868E+001       -0.33709093090E+001
        0.14460026947E+001        0.22323817721E+001       -0.33310272033E+001
        0.14533057386E+001        0.22081942981E+001       -0.32917282512E+001
        0.14606087825E+001        0.21843010217E+001       -0.32530008204E+001
        0.14679118264E+001        0.21606793245E+001       -0.32148335417E+001
        0.14752148703E+001        0.21373434586E+001       -0.31772153341E+001
        0.14825179142E+001        0.21142713326E+001       -0.31401354475E+001
        0.14898209581E+001        0.20914769961E+001       -0.31035833982E+001
        0.14971240021E+001        0.20689388650E+001       -0.30675490300E+001
        0.15044270460E+001        0.20466707882E+001       -0.30320224359E+001
        0.15117300899E+001        0.20246516705E+001       -0.29969940079E+001
        0.15190331338E+001        0.20028951619E+001       -0.29624543561E+001
        0.15263361777E+001        0.19813806386E+001       -0.29283943450E+001
        0.15336392216E+001        0.19601215547E+001       -0.28948050326E+001
        0.15409422655E+001        0.19390977417E+001       -0.28616776861E+001
        0.15482453094E+001        0.19183224612E+001       -0.28290037461E+001
        0.15555483534E+001        0.18977759853E+001       -0.27967748431E+001
        0.15628513973E+001        0.18774713867E+001       -0.27649827737E+001
        0.15701544412E+001        0.18573893640E+001       -0.27336195169E+001
        0.15774574851E+001        0.18375428047E+001       -0.27026772224E+001
        0.15847605290E+001        0.18179128205E+001       -0.26721482361E+001
        0.15920635729E+001        0.17985121163E+001       -0.26420250706E+001
        0.15993666168E+001        0.17793222033E+001       -0.26123004467E+001
        0.16066696607E+001        0.17603556069E+001       -0.25829672467E+001
        0.16139727047E+001        0.17415942241E+001       -0.25540185637E+001
        0.16212757486E+001        0.17230504030E+001       -0.25254476333E+001
        0.16285787925E+001        0.17047064140E+001       -0.24972478911E+001
        0.16358818364E+001        0.16865744303E+001       -0.24694129024E+001
        0.16431848803E+001        0.16686370834E+001       -0.24419364001E+001
        0.16504879242E+001        0.16509063743E+001       -0.24148122388E+001
        0.16577909681E+001        0.16333652847E+001       -0.23880344196E+001
        0.16650940120E+001        0.16160256464E+001       -0.23615970444E+001
        0.16723970560E+001        0.15988707804E+001       -0.23354943573E+001
        0.16797000999E+001        0.15819123529E+001       -0.23097206980E+001
        0.16870031438E+001        0.15651340141E+001       -0.22842705353E+001
        0.16943061877E+001        0.15485472675E+001       -0.22591384397E+001
        0.17016092316E+001        0.15321360829E+001       -0.22343191107E+001
        0.17089122755E+001        0.15159118041E+001       -0.22098073524E+001
        0.17162153194E+001        0.14998587111E+001       -0.21855980963E+001
        0.17235183633E+001        0.14839879903E+001       -0.21616863791E+001
        0.17308214073E+001        0.14682842225E+001       -0.21380673686E+001
        0.17381244512E+001        0.14527584396E+001       -0.21147363247E+001
        0.17454274951E+001        0.14373955138E+001       -0.20916886409E+001
        0.17527305390E+001        0.14222063247E+001       -0.20689197902E+001
        0.17600335829E+001        0.14071760276E+001       -0.20464253704E+001
        0.17673366268E+001        0.13923153521E+001       -0.20242010481E+001
        0.17746396707E+001        0.13776097286E+001       -0.20022426063E+001
        0.17819427146E+001        0.13630697392E+001       -0.19805458878E+001
        0.17892457586E+001        0.13486810812E+001       -0.19591068386E+001
        0.17965488025E+001        0.13344541923E+001       -0.19379214601E+001
        0.18038518464E+001        0.13203750296E+001       -0.19169858557E+001
        0.18111548903E+001        0.13064538888E+001       -0.18962961753E+001
        0.18184579342E+001        0.12926769796E+001       -0.18758486734E+001
        0.18257609781E+001        0.12790544583E+001       -0.18556396526E+001
        0.18330640220E+001        0.12655727805E+001       -0.18356655102E+001
        0.18403670659E+001        0.12522419656E+001       -0.18159227039E+001
        0.18476701099E+001        0.12390487081E+001       -0.17964077817E+001
        0.18549731538E+001        0.12260028930E+001       -0.17771173497E+001
        0.18622761977E+001        0.12130914470E+001       -0.17580481021E+001
        0.18695792416E+001        0.12003241228E+001       -0.17391967926E+001
        0.18768822855E+001        0.11876880731E+001       -0.17205602548E+001
        0.18841853294E+001        0.11751929204E+001       -0.17021353765E+001
        0.18914883733E+001        0.11628260371E+001       -0.16839191226E+001
        0.18987914172E+001        0.11505969179E+001       -0.16659085022E+001
        0.19060944612E+001        0.11384931491E+001       -0.16481006022E+001
        0.19133975051E+001        0.11265240996E+001       -0.16304925410E+001
        0.19207005490E+001        0.11146775643E+001       -0.16130815133E+001
        0.19280035929E+001        0.11029627884E+001       -0.15958647458E+001
        0.19353066368E+001        0.10913677700E+001       -0.15788395323E+001
        0.19426096807E+001        0.10799016331E+001       -0.15620032020E+001
        0.19499127246E+001        0.10685525739E+001       -0.15453531487E+001
        0.19572157685E+001        0.10573295971E+001       -0.15288867988E+001
        0.19645188125E+001        0.10462210919E+001       -0.15126016480E+001
        0.19718218564E+001        0.10352359460E+001       -0.14964952220E+001
        0.19791249003E+001        0.10243627367E+001       -0.14805651120E+001
        0.19864279442E+001        0.10136102365E+001       -0.14648089420E+001
        0.19937309881E+001        0.10029672062E+001       -0.14492244030E+001
        0.20010340320E+001        0.99244230492E+000       -0.14338092102E+001
        0.20083370759E+001        0.98202447218E+000       -0.14185611451E+001
        0.20156401198E+001        0.97172225583E+000       -0.14034780145E+001
        0.20229431638E+001        0.96152476958E+000       -0.13885576860E+001
        0.20302462077E+001        0.95144045177E+000       -0.13737980455E+001
        0.20375492516E+001        0.94145858614E+000       -0.13591970405E+001
        0.20448522955E+001        0.93158750335E+000       -0.13447526377E+001
        0.20521553394E+001        0.92181665304E+000       -0.13304628535E+001
        0.20594583833E+001        0.91215426010E+000       -0.13163257279E+001
        0.20667614272E+001        0.90258993609E+000       -0.13023393460E+001
        0.20740644711E+001        0.89313180200E+000       -0.12885018179E+001
        0.20813675151E+001        0.88376962749E+000       -0.12748112946E+001
        0.20886705590E+001        0.87451143143E+000       -0.12612659528E+001
        0.20959736029E+001        0.86534713788E+000       -0.12478640117E+001
        0.21032766468E+001        0.85628466531E+000       -0.12346037099E+001
        0.21105796907E+001        0.84731408858E+000       -0.12214833369E+001
        0.21178827346E+001        0.83844322738E+000       -0.12085011920E+001
        0.21251857785E+001        0.82966230391E+000       -0.11956556307E+001
        0.21324888224E+001        0.82097904062E+000       -0.11829450156E+001
        0.21397918664E+001        0.81238380366E+000       -0.11703677631E+001
        0.21470949103E+001        0.80388421983E+000       -0.11579222963E+001
        0.21543979542E+001        0.79547079584E+000       -0.11456070901E+001
        0.21617009981E+001        0.78715106445E+000       -0.11334206264E+001
        0.21690040420E+001        0.77891566971E+000       -0.11213614306E+001
        0.21763070859E+001        0.77077205190E+000       -0.11094280395E+001
        0.21836101298E+001        0.76271098930E+000       -0.10976190311E+001
        0.21909131737E+001        0.75473983125E+000       -0.10859329896E+001
        0.21982162177E+001        0.74684948730E+000       -0.10743685409E+001
        0.22055192616E+001        0.73904721738E+000       -0.10629243172E+001
        0.22128223055E+001        0.73132405941E+000       -0.10515989911E+001
        0.22201253494E+001        0.72368718539E+000       -0.10403912380E+001
        0.22274283933E+001        0.71612775885E+000       -0.10292997768E+001
        0.22347314372E+001        0.70865286530E+000       -0.10183233301E+001
        0.22420344811E+001        0.70125379108E+000       -0.10074606582E+001
        0.22493375250E+001        0.69393753667E+000       -0.99671052853E+000
        0.22566405690E+001        0.68669550857E+000       -0.98607174502E+000
        0.22639436129E+001        0.67953462356E+000       -0.97554311772E+000
        0.22712466568E+001        0.67244640571E+000       -0.96512349354E+000
        0.22785497007E+001        0.66543768942E+000       -0.95481172531E+000
        0.22858527446E+001        0.65850011378E+000       -0.94460669776E+000
        0.22931557885E+001        0.65164043217E+000       -0.93450730334E+000
        0.23004588324E+001        0.64485039623E+000       -0.92451246898E+000
        0.23077618763E+001        0.63813667957E+000       -0.91462112303E+000
        0.23150649203E+001        0.63149114402E+000       -0.90483222850E+000
        0.23223679642E+001        0.62492038469E+000       -0.89514475077E+000
        0.23296710081E+001        0.61841637128E+000       -0.88555768778E+000
        0.23369740520E+001        0.61198562166E+000       -0.87607003728E+000
        0.23442770959E+001        0.60562021119E+000       -0.86668083227E+000
        0.23515801398E+001        0.59932658169E+000       -0.85738910302E+000
        0.23588831837E+001        0.59309691202E+000       -0.84819391250E+000
        0.23661862276E+001        0.58693756918E+000       -0.83909432545E+000
        0.23734892716E+001        0.58084083337E+000       -0.83008943525E+000
        0.23807923155E+001        0.57481299799E+000       -0.82117833881E+000
        0.23880953594E+001        0.56884644246E+000       -0.81236016055E+000
        0.23953984033E+001        0.56294738771E+000       -0.80363403278E+000
        0.24027014472E+001        0.55710831034E+000       -0.79499910606E+000
        0.24100044911E+001        0.55133535996E+000       -0.78645454523E+000
        0.24173075350E+001        0.54562110831E+000       -0.77799953546E+000
        0.24246105789E+001        0.53997163471E+000       -0.76963326674E+000
        0.24319136229E+001        0.53437960420E+000       -0.76135495486E+000
        0.24392166668E+001        0.52885102682E+000       -0.75316381873E+000
        0.24465197107E+001        0.52337865903E+000       -0.74505910815E+000
        0.24538227546E+001        0.51796844253E+000       -0.73704006395E+000
        0.24611257985E+001        0.51261322344E+000       -0.72910596765E+000
        0.24684288424E+001        0.50731887610E+000       -0.72125609084E+000
        0.24757318863E+001        0.50207833444E+000       -0.71348973961E+000
        0.24830349302E+001        0.49689740645E+000       -0.70580621285E+000
        0.24903379742E+001        0.49176911211E+000       -0.69820484474E+000
        0.24976410181E+001        0.48669919398E+000       -0.69068496051E+000
        0.25049440620E+001        0.48168075639E+000       -0.68324591644E+000
        0.25122471059E+001        0.47671947747E+000       -0.67588706791E+000
        0.25195501498E+001        0.47180854416E+000       -0.66860779588E+000
        0.25268531937E+001        0.46695357108E+000       -0.66140748221E+000
        0.25341562376E+001        0.46214782611E+000       -0.65428553514E+000
        0.25414592815E+001        0.45739686123E+000       -0.64724136608E+000
        0.25487623255E+001        0.45269402357E+000       -0.64027440560E+000
        0.25560653694E+001        0.44804480339E+000       -0.63338409140E+000
        0.25633684133E+001        0.44344262550E+000       -0.62656987889E+000
        0.25706714572E+001        0.43889291922E+000       -0.61983122743E+000
        0.25779745011E+001        0.43438918555E+000       -0.61316761912E+000
        0.25852775450E+001        0.42993679368E+000       -0.60657853659E+000
        0.25925805889E+001        0.42552931929E+000       -0.60006348909E+000
        0.25998836328E+001        0.42117207217E+000       -0.59362198104E+000
        0.26071866768E+001        0.41685870125E+000       -0.58725354543E+000
        0.26144897207E+001        0.41259445770E+000       -0.58095770921E+000
        0.26217927646E+001        0.40837306224E+000       -0.57473402210E+000
        0.26290958085E+001        0.40419970828E+000       -0.56858202665E+000
        0.26363988524E+001        0.40006818702E+000       -0.56250129251E+000
        0.26437018963E+001        0.39598363489E+000       -0.55649137960E+000
        0.26510049402E+001        0.39193991227E+000       -0.55055187263E+000
        0.26583079841E+001        0.38794209941E+000       -0.54468235218E+000
        0.26656110281E+001        0.38398412455E+000       -0.53888241770E+000
        0.26729140720E+001        0.38007101258E+000       -0.53315165838E+000
        0.26802171159E+001        0.37619675844E+000       -0.52748967847E+000
        0.26875201598E+001        0.37236633259E+000       -0.52189607179E+000
        0.26948232037E+001        0.36857379562E+000       -0.51637044657E+000
        0.27021262476E+001        0.36482406449E+000       -0.51091240199E+000
        0.27094292915E+001        0.36111126439E+000       -0.50552155544E+000
        0.27167323354E+001        0.35744025960E+000       -0.50019750719E+000
        0.27240353794E+001        0.35380523894E+000       -0.49493986674E+000
        0.27313384233E+001        0.35021101506E+000       -0.48974821959E+000
        0.27386414672E+001        0.34665183972E+000       -0.48462215821E+000
        0.27459445111E+001        0.34313247510E+000       -0.47956125352E+000
        0.27532475550E+001        0.33964723517E+000       -0.47456508390E+000
        0.27605505989E+001        0.33620083278E+000       -0.46963320863E+000
        0.27678536428E+001        0.33278764342E+000       -0.46476518428E+000
        0.27751566867E+001        0.32941233174E+000       -0.45996053726E+000
        0.27824597307E+001        0.32606933438E+000       -0.45521877872E+000
        0.27897627746E+001        0.32276326935E+000       -0.45053938411E+000
        0.27970658185E+001        0.31948863429E+000       -0.44592182840E+000
        0.28043688624E+001        0.31625000196E+000       -0.44136556533E+000
        0.28116719063E+001        0.31304193049E+000       -0.43687003522E+000
        0.28189749502E+001        0.30986894871E+000       -0.43243462107E+000
        0.28262779941E+001        0.30672567547E+000       -0.42805867898E+000
        0.28335810380E+001        0.30361659769E+000       -0.42374152800E+000
        0.28408840820E+001        0.30053639508E+000       -0.41948248599E+000
        0.28481871259E+001        0.29748951400E+000       -0.41528083172E+000
        0.28554901698E+001        0.29447069482E+000       -0.41113581213E+000
        0.28627932137E+001        0.29148434518E+000       -0.40704660333E+000
        0.28700962576E+001        0.28852526682E+000       -0.40301234806E+000
        0.28773993015E+001        0.28559783091E+000       -0.39903217748E+000
        0.28847023454E+001        0.28269690052E+000       -0.39510522475E+000
        0.28920053893E+001        0.27982681122E+000       -0.39123052939E+000
        0.28993084333E+001        0.27698248798E+000       -0.38740705745E+000
        0.29066114772E+001        0.27416823398E+000       -0.38363378396E+000
        0.29139145211E+001        0.27137903628E+000       -0.37990971281E+000
        0.29212175650E+001        0.26861916584E+000       -0.37623372346E+000
        0.29285206089E+001        0.26588367253E+000       -0.37260463145E+000
        0.29358236528E+001        0.26317679850E+000       -0.36902128153E+000
        0.29431266967E+001        0.26049365625E+000       -0.36548253375E+000
        0.29504297406E+001        0.25783845917E+000       -0.36198704882E+000
        0.29577327846E+001        0.25520638439E+000       -0.35853354606E+000
        0.29650358285E+001        0.25260161928E+000       -0.35512072528E+000
        0.29723388724E+001        0.25001940435E+000       -0.35174707981E+000
        0.29796419163E+001        0.24746390490E+000       -0.34841108236E+000
        0.29869449602E+001        0.24493042750E+000       -0.34511080519E+000
        0.29942480041E+001        0.24242312218E+000       -0.34184264086E+000
        0.30015510480E+001        0.23993739125E+000       -0.33860261256E+000
        0.30088540919E+001        0.23747740006E+000       -0.33539060190E+000
        0.30161571359E+001        0.23503859524E+000       -0.33220772410E+000
        0.30234601798E+001        0.23262508362E+000       -0.32905352332E+000
        0.30307632237E+001        0.23023236036E+000       -0.32592758369E+000
        0.30380662676E+001        0.22786449680E+000       -0.32282949176E+000
        0.30453693115E+001        0.22551703541E+000       -0.31975883941E+000
        0.30526723554E+001        0.22319401251E+000       -0.31671513671E+000
        0.30599753993E+001        0.22089101839E+000       -0.31369810027E+000
        0.30672784432E+001        0.21861205316E+000       -0.31070731992E+000
        0.30745814872E+001        0.21635275317E+000       -0.30774239014E+000
        0.30818845311E+001        0.21411708465E+000       -0.30480302956E+000
        0.30891875750E+001        0.21190072759E+000       -0.30188894320E+000
        0.30964906189E+001        0.20970761328E+000       -0.29899977980E+000
        0.31037936628E+001        0.20753346581E+000       -0.29613521794E+000
        0.31110967067E+001        0.20538218248E+000       -0.29329502051E+000
        0.31183997506E+001        0.20324952925E+000       -0.29047894055E+000
        0.31257027945E+001        0.20113936889E+000       -0.28768667730E+000
        0.31330058385E+001        0.19904750961E+000       -0.28491796663E+000
        0.31403088824E+001        0.19697778046E+000       -0.28217257323E+000
