 # atomic units 
 #
 # material = aluminum                
 # nfraction =    1.00000000000000     
 # Zbar =    3.00045714612893     
 #
 # screening length =  0.924612864249089     
# r     (v(i,j),j=i,nspecies, i=1,nspecies)     (dv/dr(i,j),j=i,nspecies, i=1,nspecies)
        0.41919472058E+001        0.40028875467E-001       -0.99201833976E-001
        0.41992502497E+001        0.39308950400E-001       -0.97949136059E-001
        0.42065532936E+001        0.38598205817E-001       -0.96708709674E-001
        0.42138563375E+001        0.37896398976E-001       -0.95480448676E-001
        0.42211593814E+001        0.37203594397E-001       -0.94264247007E-001
        0.42284624253E+001        0.36519551946E-001       -0.93060000351E-001
        0.42357654692E+001        0.35844336613E-001       -0.91867604979E-001
        0.42430685132E+001        0.35177710830E-001       -0.90686958695E-001
        0.42503715571E+001        0.34519740033E-001       -0.89517959377E-001
        0.42576746010E+001        0.33870189186E-001       -0.88360506711E-001
        0.42649776449E+001        0.33229124156E-001       -0.87214500862E-001
        0.42722806888E+001        0.32596312395E-001       -0.86079843105E-001
        0.42795837327E+001        0.31971820186E-001       -0.84956435745E-001
        0.42868867766E+001        0.31355417428E-001       -0.83844182210E-001
        0.42941898205E+001        0.30747170803E-001       -0.82742986192E-001
        0.43014928645E+001        0.30146852621E-001       -0.81652753046E-001
        0.43087959084E+001        0.29554529946E-001       -0.80573388548E-001
        0.43160989523E+001        0.28969977462E-001       -0.79504799702E-001
        0.43234019962E+001        0.28393262597E-001       -0.78446893997E-001
        0.43307050401E+001        0.27824162376E-001       -0.77399580275E-001
        0.43380080840E+001        0.27262744575E-001       -0.76362767350E-001
        0.43453111279E+001        0.26708788528E-001       -0.75336365902E-001
        0.43526141718E+001        0.26162362343E-001       -0.74320286930E-001
        0.43599172158E+001        0.25623247622E-001       -0.73314442420E-001
        0.43672202597E+001        0.25091512797E-001       -0.72318744746E-001
        0.43745233036E+001        0.24566941705E-001       -0.71333107832E-001
        0.43818263475E+001        0.24049603085E-001       -0.70357445547E-001
        0.43891293914E+001        0.23539282979E-001       -0.69391673235E-001
        0.43964324353E+001        0.23036050418E-001       -0.68435706688E-001
        0.44037354792E+001        0.22539693615E-001       -0.67489462678E-001
        0.44110385231E+001        0.22050281881E-001       -0.66552858178E-001
        0.44183415671E+001        0.21567605572E-001       -0.65625811733E-001
        0.44256446110E+001        0.21091734264E-001       -0.64708242037E-001
        0.44329476549E+001        0.20622460419E-001       -0.63800069292E-001
        0.44402506988E+001        0.20159853864E-001       -0.62901213442E-001
        0.44475537427E+001        0.19703709144E-001       -0.62011595910E-001
        0.44548567866E+001        0.19254096323E-001       -0.61131138526E-001
        0.44621598305E+001        0.18810811991E-001       -0.60259764226E-001
        0.44694628744E+001        0.18373926442E-001       -0.59397396063E-001
        0.44767659184E+001        0.17943238281E-001       -0.58543958185E-001
        0.44840689623E+001        0.17518818022E-001       -0.57699375299E-001
        0.44913720062E+001        0.17100466254E-001       -0.56863573310E-001
        0.44986750501E+001        0.16688253693E-001       -0.56036478028E-001
        0.45059780940E+001        0.16281982889E-001       -0.55218016402E-001
        0.45132811379E+001        0.15881724751E-001       -0.54408115532E-001
        0.45205841818E+001        0.15487283762E-001       -0.53606704146E-001
        0.45278872257E+001        0.15098731010E-001       -0.52813710616E-001
        0.45351902696E+001        0.14715872882E-001       -0.52029064626E-001
        0.45424933136E+001        0.14338780638E-001       -0.51252695956E-001
        0.45497963575E+001        0.13967262542E-001       -0.50484535414E-001
        0.45570994014E+001        0.13601390018E-001       -0.49724514029E-001
        0.45644024453E+001        0.13240973180E-001       -0.48972563838E-001
        0.45717054892E+001        0.12886083606E-001       -0.48228616940E-001
        0.45790085331E+001        0.12536533236E-001       -0.47492606528E-001
        0.45863115770E+001        0.12192393794E-001       -0.46764466229E-001
        0.45936146209E+001        0.11853479016E-001       -0.46044130283E-001
        0.46009176649E+001        0.11519860763E-001       -0.45331533025E-001
        0.46082207088E+001        0.11191354549E-001       -0.44626610097E-001
        0.46155237527E+001        0.10868032361E-001       -0.43929297013E-001
        0.46228267966E+001        0.10549711465E-001       -0.43239530427E-001
        0.46301298405E+001        0.10236463967E-001       -0.42557247034E-001
        0.46374328844E+001        0.99281088605E-002       -0.41882384492E-001
        0.46447359283E+001        0.96247183625E-002       -0.41214880377E-001
        0.46520389722E+001        0.93261131740E-002       -0.40554673727E-001
        0.46593420162E+001        0.90323656105E-002       -0.39901703314E-001
        0.46666450601E+001        0.87432980556E-002       -0.39255908676E-001
        0.46739481040E+001        0.84589829235E-002       -0.38617229857E-001
        0.46812511479E+001        0.81792442540E-002       -0.37985607867E-001
        0.46885541918E+001        0.79041545462E-002       -0.37360983079E-001
        0.46958572357E+001        0.76335394841E-002       -0.36743297516E-001
        0.47031602796E+001        0.73674716439E-002       -0.36132493098E-001
        0.47104633235E+001        0.71057783238E-002       -0.35528512553E-001
        0.47177663675E+001        0.68485321744E-002       -0.34931298136E-001
        0.47250694114E+001        0.65955620961E-002       -0.34340793893E-001
        0.47323724553E+001        0.63469408013E-002       -0.33756943677E-001
        0.47396754992E+001        0.61024987626E-002       -0.33179691708E-001
        0.47469785431E+001        0.58623087586E-002       -0.32608982681E-001
        0.47542815870E+001        0.56262028145E-002       -0.32044761914E-001
        0.47615846309E+001        0.53942537663E-002       -0.31486974858E-001
        0.47688876748E+001        0.51662951740E-002       -0.30935567766E-001
        0.47761907188E+001        0.49423999240E-002       -0.30390486963E-001
        0.47834937627E+001        0.47224030915E-002       -0.29851679449E-001
        0.47907968066E+001        0.45063776091E-002       -0.29319092248E-001
        0.47980998505E+001        0.42941600504E-002       -0.28792673472E-001
        0.48054028944E+001        0.40858233847E-002       -0.28272370875E-001
        0.48127059383E+001        0.38812056665E-002       -0.27758132986E-001
        0.48200089822E+001        0.36803799024E-002       -0.27249908674E-001
        0.48273120261E+001        0.34831856050E-002       -0.26747647588E-001
        0.48346150701E+001        0.32896958082E-002       -0.26251298968E-001
        0.48419181140E+001        0.30997514711E-002       -0.25760813032E-001
        0.48492211579E+001        0.29134256528E-002       -0.25276139998E-001
        0.48565242018E+001        0.27305607382E-002       -0.24797231065E-001
        0.48638272457E+001        0.25512298038E-002       -0.24324036887E-001
        0.48711302896E+001        0.23752766474E-002       -0.23856509431E-001
        0.48784333335E+001        0.22027743582E-002       -0.23394600317E-001
        0.48857363774E+001        0.20335681263E-002       -0.22938262029E-001
        0.48930394214E+001        0.18677310523E-002       -0.22487446893E-001
        0.49003424653E+001        0.17051097025E-002       -0.22042108302E-001
        0.49076455092E+001        0.15457771812E-002       -0.21602199071E-001
        0.49149485531E+001        0.13895814178E-002       -0.21167673140E-001
        0.49222515970E+001        0.12365955188E-002       -0.20738484195E-001
        0.49295546409E+001        0.10866687575E-002       -0.20314586963E-001
        0.49368576848E+001        0.93987423712E-003       -0.19895935804E-001
        0.49441607287E+001        0.79606255932E-003       -0.19482485832E-001
        0.49514637727E+001        0.65530682406E-003       -0.19074191879E-001
        0.49587668166E+001        0.51745894867E-003       -0.18671009962E-001
        0.49660698605E+001        0.38259202257E-003       -0.18272895739E-001
        0.49733729044E+001        0.25055926080E-003       -0.17879805643E-001
        0.49806759483E+001        0.12143374198E-003       -0.17491696084E-001
        0.49879789922E+001       -0.49300378758E-005       -0.17108523757E-001
        0.49952820361E+001       -0.12845900910E-003       -0.16730245941E-001
        0.50025850800E+001       -0.24929741300E-003       -0.16356819862E-001
        0.50098881240E+001       -0.36737219103E-003       -0.15988203061E-001
        0.50171911679E+001       -0.48282633124E-003       -0.15624354117E-001
        0.50244942118E+001       -0.59558680038E-003       -0.15265230687E-001
        0.50317972557E+001       -0.70579534052E-003       -0.14910791591E-001
        0.50391002996E+001       -0.81337894169E-003       -0.14560995624E-001
        0.50464033435E+001       -0.91847812204E-003       -0.14215802054E-001
        0.50537063874E+001       -0.10210198960E-002       -0.13875169939E-001
        0.50610094313E+001       -0.11211435671E-002       -0.13539059228E-001
        0.50683124753E+001       -0.12187761788E-002       -0.13207429725E-001
        0.50756155192E+001       -0.13140558360E-002       -0.12880241835E-001
        0.50829185631E+001       -0.14069096127E-002       -0.12557455894E-001
        0.50902216070E+001       -0.14974744284E-002       -0.12239032829E-001
        0.50975246509E+001       -0.15856773897E-002       -0.11924933390E-001
        0.51048276948E+001       -0.16716542421E-002       -0.11615119033E-001
        0.51121307387E+001       -0.17553321273E-002       -0.11309551272E-001
        0.51194337826E+001       -0.18368456332E-002       -0.11008192041E-001
        0.51267368266E+001       -0.19161219385E-002       -0.10711002994E-001
        0.51340398705E+001       -0.19932944805E-002       -0.10417947002E-001
        0.51413429144E+001       -0.20682904834E-002       -0.10128986185E-001
        0.51486459583E+001       -0.21412422460E-002       -0.98440833899E-002
        0.51559490022E+001       -0.22120770328E-002       -0.95632017018E-002
        0.51632520461E+001       -0.22809260227E-002       -0.92863046726E-002
        0.51705550900E+001       -0.23477165260E-002       -0.90133552944E-002
        0.51778581339E+001       -0.24125786055E-002       -0.87443177708E-002
        0.51851611779E+001       -0.24754396217E-002       -0.84791557746E-002
        0.51924642218E+001       -0.25364285362E-002       -0.82178338265E-002
        0.51997672657E+001       -0.25954727594E-002       -0.79603159352E-002
        0.52070703096E+001       -0.26527001615E-002       -0.77065672018E-002
        0.52143733535E+001       -0.27080382067E-002       -0.74565523964E-002
        0.52216763974E+001       -0.27616136893E-002       -0.72102367222E-002
        0.52289794413E+001       -0.28133541240E-002       -0.69675852726E-002
        0.52362824852E+001       -0.28633852390E-002       -0.67285638995E-002
        0.52435855292E+001       -0.29116346042E-002       -0.64931383510E-002
        0.52508885731E+001       -0.29582268959E-002       -0.62612746889E-002
        0.52581916170E+001       -0.30030897376E-002       -0.60329387950E-002
        0.52654946609E+001       -0.30463467601E-002       -0.58080976599E-002
        0.52727977048E+001       -0.30879256496E-002       -0.55867177211E-002
        0.52801007487E+001       -0.31279490043E-002       -0.53687657369E-002
        0.52874037926E+001       -0.31663445649E-002       -0.51542087634E-002
        0.52947068365E+001       -0.32032339106E-002       -0.49430146488E-002
        0.53020098805E+001       -0.32385448481E-002       -0.47351504631E-002
        0.53093129244E+001       -0.32723979421E-002       -0.45305840482E-002
        0.53166159683E+001       -0.33047210611E-002       -0.43292833659E-002
        0.53239190122E+001       -0.33356337726E-002       -0.41312166503E-002
        0.53312220561E+001       -0.33650640079E-002       -0.39363518642E-002
        0.53385251000E+001       -0.33931303420E-002       -0.37446580503E-002
        0.53458281439E+001       -0.34197607766E-002       -0.35561039361E-002
        0.53531311878E+001       -0.34450729093E-002       -0.33706584243E-002
        0.53604342318E+001       -0.34689948062E-002       -0.31882902598E-002
        0.53677372757E+001       -0.34916430921E-002       -0.30089692563E-002
        0.53750403196E+001       -0.35129459060E-002       -0.28326648871E-002
        0.53823433635E+001       -0.35330189151E-002       -0.26593469065E-002
        0.53896464074E+001       -0.35517903265E-002       -0.24889850942E-002
        0.53969494513E+001       -0.35693748582E-002       -0.23215500180E-002
        0.54042524952E+001       -0.35857007931E-002       -0.21570114476E-002
        0.54115555391E+001       -0.36008819039E-002       -0.19953403741E-002
        0.54188585831E+001       -0.36148465515E-002       -0.18365070047E-002
        0.54261616270E+001       -0.36277075739E-002       -0.16804825960E-002
        0.54334646709E+001       -0.36393934096E-002       -0.15272382638E-002
        0.54407677148E+001       -0.36500159792E-002       -0.13767451975E-002
        0.54480707587E+001       -0.36595037940E-002       -0.12289746656E-002
        0.54553738026E+001       -0.36679678634E-002       -0.10838985084E-002
        0.54626768465E+001       -0.36753367769E-002       -0.94148857950E-003
        0.54699798904E+001       -0.36817206452E-002       -0.80171692765E-003
        0.54772829344E+001       -0.36870481351E-002       -0.66455548734E-003
        0.54845859783E+001       -0.36914284639E-002       -0.52997663816E-003
        0.54918890222E+001       -0.36947903765E-002       -0.39795312962E-003
        0.54991920661E+001       -0.36972422125E-002       -0.26845787367E-003
        0.55064951100E+001       -0.36987127989E-002       -0.14146336444E-003
        0.55137981539E+001       -0.36993095977E-002       -0.16942866278E-004
        0.55211011978E+001       -0.36989615194E-002        0.10513036722E-003
        0.55284042417E+001       -0.36977751631E-002        0.22478263915E-003
        0.55357072857E+001       -0.36956795256E-002        0.34204090655E-003
        0.55430103296E+001       -0.36927803437E-002        0.45693067157E-003
        0.55503133735E+001       -0.36890067082E-002        0.56947846737E-003
        0.55576164174E+001       -0.36844635038E-002        0.67970994701E-003
        0.55649194613E+001       -0.36790799093E-002        0.78765100085E-003
        0.55722225052E+001       -0.36729599704E-002        0.89332668290E-003
        0.55795255491E+001       -0.36660329591E-002        0.99676289166E-003
        0.55868285930E+001       -0.36584020854E-002        0.10979844088E-002
        0.55941316370E+001       -0.36499967148E-002        0.11970163168E-002
        0.56014346809E+001       -0.36409192373E-002        0.12938834776E-002
        0.56087377248E+001       -0.36310991074E-002        0.13886106236E-002
        0.56160407687E+001       -0.36206379033E-002        0.14812221778E-002
        0.56233438126E+001       -0.36094651714E-002        0.15717426493E-002
        0.56306468565E+001       -0.35976816854E-002        0.16601960121E-002
        0.56379499004E+001       -0.35852170861E-002        0.17466062918E-002
        0.56452529443E+001       -0.35721713532E-002        0.18309971749E-002
        0.56525559883E+001       -0.35584742232E-002        0.19133928201E-002
        0.56598590322E+001       -0.35442248831E-002        0.19938161598E-002
        0.56671620761E+001       -0.35293531723E-002        0.20722909400E-002
        0.56744651200E+001       -0.35139574949E-002        0.21488402333E-002
        0.56817681639E+001       -0.34979677877E-002        0.22234872167E-002
        0.56890712078E+001       -0.34814816833E-002        0.22962544069E-002
        0.56963742517E+001       -0.34644292212E-002        0.23671650227E-002
        0.57036772956E+001       -0.34469072650E-002        0.24362411891E-002
        0.57109803396E+001       -0.34288459590E-002        0.25035052891E-002
        0.57182833835E+001       -0.34103414137E-002        0.25689796763E-002
        0.57255864274E+001       -0.33913238714E-002        0.26326865950E-002
        0.57328894713E+001       -0.33718886948E-002        0.26946477978E-002
        0.57401925152E+001       -0.33519662297E-002        0.27548849792E-002
        0.57474955591E+001       -0.33316511024E-002        0.28134197384E-002
        0.57547986030E+001       -0.33108737613E-002        0.28702737145E-002
        0.57621016469E+001       -0.32897280999E-002        0.29254680680E-002
        0.57694046909E+001       -0.32681446726E-002        0.29790240713E-002
        0.57767077348E+001       -0.32462166488E-002        0.30309624001E-002
        0.57840107787E+001       -0.32238746929E-002        0.30813042615E-002
        0.57913138226E+001       -0.32012112541E-002        0.31300700459E-002
        0.57986168665E+001       -0.31781571076E-002        0.31772803994E-002
        0.58059199104E+001       -0.31548039941E-002        0.32229555581E-002
        0.58132229543E+001       -0.31310827986E-002        0.32671161892E-002
        0.58205259982E+001       -0.31070845561E-002        0.33097818468E-002
        0.58278290422E+001       -0.30827402685E-002        0.33509727445E-002
        0.58351320861E+001       -0.30581402744E-002        0.33907085822E-002
        0.58424351300E+001       -0.30332156874E-002        0.34290089823E-002
        0.58497381739E+001       -0.30080561617E-002        0.34658932798E-002
        0.58570412178E+001       -0.29825929249E-002        0.35013813903E-002
        0.58643442617E+001       -0.29569149453E-002        0.35354919054E-002
        0.58716473056E+001       -0.29309535726E-002        0.35682439185E-002
        0.58789503495E+001       -0.29047971039E-002        0.35996563610E-002
        0.58862533935E+001       -0.28783770031E-002        0.36297483000E-002
        0.58935564374E+001       -0.28517808999E-002        0.36585381231E-002
        0.59008594813E+001       -0.28249403768E-002        0.36860444295E-002
        0.59081625252E+001       -0.27979424061E-002        0.37122851286E-002
        0.59154655691E+001       -0.27707186933E-002        0.37372787376E-002
        0.59227686130E+001       -0.27433555567E-002        0.37610432695E-002
        0.59300716569E+001       -0.27157848209E-002        0.37835965238E-002
        0.59373747008E+001       -0.26880921637E-002        0.38049563133E-002
        0.59446777448E+001       -0.26602095285E-002        0.38251403057E-002
        0.59519807887E+001       -0.26322219574E-002        0.38441657557E-002
        0.59592838326E+001       -0.26040615180E-002        0.38620503077E-002
        0.59665868765E+001       -0.25758126198E-002        0.38788108326E-002
        0.59738899204E+001       -0.25474074576E-002        0.38944645187E-002
        0.59811929643E+001       -0.25189298176E-002        0.39090282513E-002
        0.59884960082E+001       -0.24903120188E-002        0.39225189594E-002
        0.59957990521E+001       -0.24616372307E-002        0.39349528902E-002
        0.60031020961E+001       -0.24328379030E-002        0.39463468826E-002
        0.60104051400E+001       -0.24039965926E-002        0.39567170346E-002
        0.60177081839E+001       -0.23750458794E-002        0.39660800743E-002
        0.60250112278E+001       -0.23460677121E-002        0.39744516654E-002
        0.60323142717E+001       -0.23169948041E-002        0.39818478043E-002
        0.60396173156E+001       -0.22879085096E-002        0.39882840561E-002
        0.60469203595E+001       -0.22587416743E-002        0.39937766113E-002
        0.60542234034E+001       -0.22295750574E-002        0.39983406560E-002
        0.60615264474E+001       -0.22003416401E-002        0.40019918010E-002
        0.60688294913E+001       -0.21711215975E-002        0.40047453532E-002
        0.60761325352E+001       -0.21418480422E-002        0.40066163916E-002
        0.60834355791E+001       -0.21126005753E-002        0.40076197609E-002
        0.60907386230E+001       -0.20833124448E-002        0.40077706116E-002
        0.60980416669E+001       -0.20540626797E-002        0.40070836258E-002
        0.61053447108E+001       -0.20247846633E-002        0.40055734527E-002
        0.61126477547E+001       -0.19955568620E-002        0.40032544866E-002
        0.61199507987E+001       -0.19663127961E-002        0.40001412333E-002
        0.61272538426E+001       -0.19371303743E-002        0.39962478472E-002
        0.61345568865E+001       -0.19079432547E-002        0.39915886080E-002
        0.61418599304E+001       -0.18788287940E-002        0.39861770596E-002
        0.61491629743E+001       -0.18497207948E-002        0.39800274249E-002
        0.61564660182E+001       -0.18206960650E-002        0.39731535176E-002
        0.61637690621E+001       -0.17916885451E-002        0.39655688938E-002
        0.61710721060E+001       -0.17627745067E-002        0.39572866974E-002
        0.61783751500E+001       -0.17338880355E-002        0.39483207633E-002
        0.61856781939E+001       -0.17051048648E-002        0.39386839872E-002
        0.61929812378E+001       -0.16763592269E-002        0.39283897633E-002
        0.62002842817E+001       -0.16477263259E-002        0.39174507266E-002
        0.62075873256E+001       -0.16191405421E-002        0.39058799533E-002
        0.62148903695E+001       -0.15906765570E-002        0.38936901997E-002
        0.62221934134E+001       -0.15622688948E-002        0.38808941471E-002
        0.62294964573E+001       -0.15339917231E-002        0.38675039552E-002
        0.62367995013E+001       -0.15057797160E-002        0.38535323616E-002
        0.62441025452E+001       -0.14777065284E-002        0.38389915027E-002
        0.62514055891E+001       -0.14497069828E-002        0.38238936394E-002
        0.62587086330E+001       -0.14218542306E-002        0.38082504604E-002
        0.62660116769E+001       -0.13940832467E-002        0.37920741762E-002
        0.62733147208E+001       -0.13664666822E-002        0.37753763519E-002
        0.62806177647E+001       -0.13389396639E-002        0.37581687221E-002
        0.62879208086E+001       -0.13115743518E-002        0.37404629438E-002
        0.62952238526E+001       -0.12843060210E-002        0.37222706400E-002
        0.63025268965E+001       -0.12572063442E-002        0.37036025117E-002
        0.63098299404E+001       -0.12302107569E-002        0.36844701106E-002
        0.63171329843E+001       -0.12033904473E-002        0.36648846471E-002
        0.63244360282E+001       -0.11766810017E-002        0.36448570035E-002
        0.63317390721E+001       -0.11501531362E-002        0.36243978485E-002
        0.63390421160E+001       -0.11237425931E-002        0.36035182613E-002
        0.63463451599E+001       -0.10975196159E-002        0.35822285446E-002
        0.63536482039E+001       -0.10714201063E-002        0.35605393313E-002
        0.63609512478E+001       -0.10455138436E-002        0.35384610488E-002
        0.63682542917E+001       -0.10197368850E-002        0.35160041784E-002
        0.63755573356E+001       -0.99415854996E-003        0.34931784908E-002
        0.63828603795E+001       -0.96871505867E-003        0.34699943929E-002
        0.63901634234E+001       -0.94347527403E-003        0.34464617900E-002
        0.63974664673E+001       -0.91837557498E-003        0.34225905916E-002
        0.64047695112E+001       -0.89348437724E-003        0.33983902086E-002
        0.64120725552E+001       -0.86873822374E-003        0.33738706227E-002
        0.64193755991E+001       -0.84420508401E-003        0.33490412932E-002
        0.64266786430E+001       -0.81982166216E-003        0.33239116034E-002
        0.64339816869E+001       -0.79565549233E-003        0.32984908599E-002
        0.64412847308E+001       -0.77164344003E-003        0.32727885036E-002
        0.64485877747E+001       -0.74785260520E-003        0.32468132798E-002
        0.64558908186E+001       -0.72422002090E-003        0.32205743617E-002
        0.64631938625E+001       -0.70081235879E-003        0.31940806195E-002
        0.64704969065E+001       -0.67756681566E-003        0.31673409907E-002
        0.64777999504E+001       -0.65454964035E-003        0.31403639232E-002
        0.64851029943E+001       -0.63169819755E-003        0.31131582814E-002
        0.64924060382E+001       -0.60907831631E-003        0.30857322655E-002
        0.64997090821E+001       -0.58662753087E-003        0.30580945779E-002
        0.65070121260E+001       -0.56441125484E-003        0.30302531756E-002
        0.65143151699E+001       -0.54236719357E-003        0.30022165185E-002
        0.65216182138E+001       -0.52056035076E-003        0.29739924479E-002
        0.65289212578E+001       -0.49892860261E-003        0.29455891594E-002
        0.65362243017E+001       -0.47753654869E-003        0.29170145096E-002
        0.65435273456E+001       -0.45632223391E-003        0.28882761656E-002
        0.65508303895E+001       -0.43534986332E-003        0.28593818294E-002
        0.65581334334E+001       -0.41455765094E-003        0.28303393349E-002
        0.65654364773E+001       -0.39400940674E-003        0.28011558879E-002
        0.65727395212E+001       -0.37364351918E-003        0.27718391193E-002
        0.65800425651E+001       -0.35352340805E-003        0.27423961749E-002
        0.65873456091E+001       -0.33358763521E-003        0.27128344393E-002
        0.65946486530E+001       -0.31389923572E-003        0.26831607215E-002
        0.66019516969E+001       -0.29439694796E-003        0.26533824442E-002
        0.66092547408E+001       -0.27514342353E-003        0.26235062742E-002
        0.66165577847E+001       -0.25607757753E-003        0.25935391822E-002
        0.66238608286E+001       -0.23726168657E-003        0.25634876689E-002
        0.66311638725E+001       -0.21863484307E-003        0.25333588838E-002
        0.66384669164E+001       -0.20025894784E-003        0.25031589904E-002
        0.66457699604E+001       -0.18207327375E-003        0.24728945492E-002
        0.66530730043E+001       -0.16413935622E-003        0.24425719300E-002
        0.66603760482E+001       -0.14639664374E-003        0.24121975411E-002
        0.66676790921E+001       -0.12890631035E-003        0.23817774734E-002
        0.66749821360E+001       -0.11160798248E-003        0.23513180909E-002
        0.66822851799E+001       -0.94562475204E-004        0.23208251700E-002
        0.66895882238E+001       -0.77709595695E-004        0.22903046121E-002
        0.66968912677E+001       -0.61109808593E-004        0.22597623733E-002
        0.67041943117E+001       -0.44703097455E-004        0.22292044020E-002
        0.67114973556E+001       -0.28549577510E-004        0.21986361694E-002
        0.67188003995E+001       -0.12589414072E-004        0.21680633989E-002
        0.67261034434E+001        0.31176220422E-005        0.21374914347E-002
        0.67334064873E+001        0.18631183619E-004        0.21069259435E-002
        0.67407095312E+001        0.33891841713E-004        0.20763721918E-002
        0.67480125751E+001        0.48959067779E-004        0.20458355842E-002
        0.67553156190E+001        0.63773769226E-004        0.20153209011E-002
        0.67626186630E+001        0.78395230764E-004        0.19848336913E-002
        0.67699217069E+001        0.92764696573E-004        0.19543787804E-002
        0.67772247508E+001        0.10694126696E-003        0.19239612040E-002
        0.67845277947E+001        0.12086651371E-003        0.18935856787E-002
        0.67918308386E+001        0.13459935280E-003        0.18632572729E-002
        0.67991338825E+001        0.14808168245E-003        0.18329804236E-002
        0.68064369264E+001        0.16137223184E-003        0.18027597889E-002
        0.68137399703E+001        0.17441321802E-003        0.17726000882E-002
        0.68210430143E+001        0.18726318914E-003        0.17425058829E-002
        0.68283460582E+001        0.19986467802E-003        0.17124811979E-002
        0.68356491021E+001        0.21227604326E-003        0.16825305200E-002
        0.68429521460E+001        0.22444013075E-003        0.16526582568E-002
        0.68502551899E+001        0.23641511671E-003        0.16228687529E-002
        0.68575582338E+001        0.24814415649E-003        0.15931656095E-002
        0.68648612777E+001        0.25968523370E-003        0.15635531845E-002
        0.68721643216E+001        0.27098181173E-003        0.15340351942E-002
        0.68794673656E+001        0.28209168488E-003        0.15046158713E-002
        0.68867704095E+001        0.29295862118E-003        0.14752987250E-002
        0.68940734534E+001        0.30364022416E-003        0.14460877717E-002
        0.69013764973E+001        0.31408056175E-003        0.14169864288E-002
        0.69086795412E+001        0.32433704694E-003        0.13879984320E-002
        0.69159825851E+001        0.33435404191E-003        0.13591272957E-002
        0.69232856290E+001        0.34418877205E-003        0.13303765011E-002
        0.69305886729E+001        0.35378588858E-003        0.13017493333E-002
        0.69378917169E+001        0.36320242742E-003        0.12732494149E-002
        0.69451947608E+001        0.37238332939E-003        0.12448796709E-002
        0.69524978047E+001        0.38138543724E-003        0.12166434552E-002
        0.69598008486E+001        0.39015397590E-003        0.11885437892E-002
        0.69671038925E+001        0.39874559785E-003        0.11605839977E-002
        0.69744069364E+001        0.40710581026E-003        0.11327667787E-002
        0.69817099803E+001        0.41529107210E-003        0.11050952002E-002
        0.69890130242E+001        0.42324716752E-003        0.10775719866E-002
        0.69963160682E+001        0.43103036384E-003        0.10502002020E-002
        0.70036191121E+001        0.43858672069E-003        0.10229823594E-002
        0.70109221560E+001        0.44597231209E-003        0.99592137466E-003
        0.70182251999E+001        0.45313346954E-003        0.96901966710E-003
        0.70255282438E+001        0.46012607384E-003        0.94227987189E-003
        0.70328312877E+001        0.46689672283E-003        0.91570439466E-003
        0.70401343316E+001        0.47350110531E-003        0.88929578352E-003
        0.70474373755E+001        0.47988608275E-003        0.86305629581E-003
        0.70547404195E+001        0.48610715122E-003        0.83698841695E-003
        0.70620434634E+001        0.49211143349E-003        0.81109426607E-003
        0.70693465073E+001        0.49795423230E-003        0.78537617722E-003
        0.70766495512E+001        0.50358292809E-003        0.75983605078E-003
        0.70839525951E+001        0.50905262847E-003        0.73447622447E-003
        0.70912556390E+001        0.51431097022E-003        0.70929851071E-003
        0.70985586829E+001        0.51941286593E-003        0.68430506169E-003
        0.71058617268E+001        0.52430620462E-003        0.65949767588E-003
        0.71131647708E+001        0.52904570501E-003        0.63487836468E-003
        0.71204678147E+001        0.53357950496E-003        0.61044870542E-003
        0.71277708586E+001        0.53796212747E-003        0.58621065188E-003
        0.71350739025E+001        0.54214195701E-003        0.56216581660E-003
        0.71423769464E+001        0.54617332272E-003        0.53831590118E-003
        0.71496799903E+001        0.55000485067E-003        0.51466234542E-003
        0.71569830342E+001        0.55369067496E-003        0.49120689118E-003
        0.71642860781E+001        0.55717966252E-003        0.46795094591E-003
        0.71715891221E+001        0.56052575324E-003        0.44489595455E-003
        0.71788921660E+001        0.56367804925E-003        0.42204312557E-003
        0.71861952099E+001        0.56669029467E-003        0.39939417207E-003
        0.71934982538E+001        0.56951182942E-003        0.37695007400E-003
        0.72008012977E+001        0.57219619981E-003        0.35471227359E-003
        0.72081043416E+001        0.57469297829E-003        0.33268164928E-003
        0.72154073855E+001        0.57705551321E-003        0.31085970331E-003
        0.72227104294E+001        0.57923360910E-003        0.28924739424E-003
        0.72300134734E+001        0.58128041880E-003        0.26784580828E-003
        0.72373165173E+001        0.58314597159E-003        0.24665583546E-003
        0.72446195612E+001        0.58488322506E-003        0.22567861536E-003
        0.72519226051E+001        0.58644243274E-003        0.20491489005E-003
        0.72592256490E+001        0.58787635611E-003        0.18436559642E-003
        0.72665286929E+001        0.58913546870E-003        0.16403142443E-003
        0.72738317368E+001        0.59027233636E-003        0.14391341838E-003
        0.72811347807E+001        0.59123765297E-003        0.12401215206E-003
        0.72884378247E+001        0.59208378828E-003        0.10432841348E-003
        0.72957408686E+001        0.59276165155E-003        0.84862665938E-004
        0.73030439125E+001        0.59332341605E-003        0.65615815569E-004
        0.73103469564E+001        0.59372020689E-003        0.46588041933E-004
        0.73176500003E+001        0.59400399797E-003        0.27780109526E-004
        0.73249530442E+001        0.59412612695E-003        0.91925313619E-005
        0.73322560881E+001        0.59413837444E-003       -0.91741563038E-005
        0.73395591320E+001        0.59399228612E-003       -0.27319936981E-004
        0.73468621760E+001        0.59373944327E-003       -0.45244130454E-004
