Diffusion Coefficient [cm^2/s]
1.5400000028 0.000801545100552693 0.000822047133946733 0.000948913625715894
1.5680000028 0.000801662246456788 0.000822663908163349 0.000944461119016599
1.5960000028 0.000802948217516858 0.000823232999744133 0.000940664826900294
1.6240000028 0.000804612181252061 0.000823882036936972 0.000936226153578219
1.6520000028 0.000804403712586695 0.000824504623447889 0.000933531916565874
1.6800000028 0.000804763110681994 0.000825015471543859 0.000938580041268595
1.7080000028 0.000804613175465962 0.000825472484278893 0.00093215299782946
1.7360000028 0.000805517594984571 0.00082589150118784 0.000931160031348926
1.7640000028 0.000806166630959929 0.000826315188165518 0.000930792326545697
1.7920000028 0.000806159305175679 0.000826686514220931 0.000934589873421771
1.8200000028 0.000807478370696579 0.000827065047463954 0.000936350278958828
1.8480000028 0.000807922406665153 0.000827453921516566 0.000938286014008637
1.8760000028 0.000809635850173118 0.000827878520649059 0.000940370412162948
1.9040000028 0.000811146261321017 0.000828391333065385 0.000936877048256811
1.9320000028 0.000811730681292889 0.000828928707918925 0.000939849459352278
1.9600000028 0.000811595356435408 0.000829424134701184 0.000945028255428588
1.9880000028 0.000811466241855597 0.000829830404678582 0.000948119232013471
2.0160000028 0.000811709153112776 0.00083018872115797 0.000953663646929978
2.0440000028 0.000812854588174103 0.000830562087758409 0.000957766688635154
2.0720000028 0.000813975396030021 0.000830977091161067 0.000956151326821726
2.1000000028 0.000814096080531539 0.000831384853797331 0.000959740606704898
2.1280000028 0.000815530150945872 0.000831804523912028 0.000970091341035391
2.1560000028 0.000816167513437422 0.000832257787750838 0.000970459202134291
2.1840000028 0.000817311918281888 0.000832720671344569 0.000970546112218819
2.2120000028 0.000818406133234055 0.00083322524853178 0.000971165298219637
2.2400000028 0.000818776851063843 0.000833738279415531 0.000975516726967617
2.2680000028 0.000818968627227096 0.00083421420116001 0.000980188965103224
2.2960000028 0.000819039121777057 0.000834649298404352 0.000981371620632227
2.3240000028 0.000818969740319837 0.000835039913863196 0.000983966580011948
2.3520000028 0.00081941225115437 0.000835404111373178 0.000984841845958315
2.3800000028 0.000820278872290975 0.000835774862164088 0.000990575793498844
2.4080000028 0.000819681262914954 0.000836128723393531 0.000988890642062615
2.4360000028 0.000818380237904311 0.000836371764320099 0.000983735563235804
2.4640000028 0.00081775781772999 0.000836513957764567 0.000984718652661958
2.4920000028 0.000818073363859562 0.00083662213369452 0.000992643527212271
2.5200000028 0.000818821622442665 0.000836755182831218 0.00099354204969263
2.5480000028 0.000818874273435506 0.00083689008065068 0.000994711696810065
2.5760000028 0.000819174870095708 0.00083701220063283 0.000993776815132483
2.6040000028 0.000819501105685137 0.000837132708359409 0.000995312421874391
2.6320000028 0.000819996855116816 0.000837263939833493 0.000984088169452287
2.6600000028 0.000820177251952502 0.000837402117599028 0.000982117788491782
2.6880000028 0.000820043247434962 0.000837506377311671 0.000985974065355315
2.7160000028 0.000820677079324805 0.000837617007080348 0.000983383510402844
2.7440000028 0.000820477225697794 0.000837725495813075 0.000979934031274524
2.7720000028 0.000820777373954614 0.000837815258919161 0.000976123821204109
2.8000000028 0.00082129878639469 0.000837919837504993 0.000973424146425366
