# Time-averaged data for fix myRDFav
# TimeStep Number-of-rows
# Row c_myRDF[1] c_myRDF[2] c_myRDF[3]
10600 100
1 0.0529177 0 0
2 0.158753 0 0
3 0.264589 0 0
4 0.370424 0 0
5 0.476259 0 0
6 0.582095 0 0
7 0.68793 0 0
8 0.793766 0 0
9 0.899601 0 0
10 1.00544 0 0
11 1.11127 0 0
12 1.21711 0 0
13 1.32294 0 0
14 1.42878 0 0
15 1.53461 0 0
16 1.64045 0.000802206 0.000173
17 1.74628 0.0178787 0.004542
18 1.85212 0.0807994 0.026752
19 1.95795 0.230316 0.097501
20 2.06379 0.559186 0.28834
21 2.16963 0.926462 0.637776
22 2.27546 1.28491 1.17084
23 2.3813 1.56427 1.88155
24 2.48713 1.69866 2.72344
25 2.59297 1.70999 3.64459
26 2.6988 1.59533 4.57555
27 2.80464 1.45469 5.49232
28 2.91047 1.28867 6.3669
29 3.01631 1.17303 7.22195
30 3.12214 1.06404 8.05293
31 3.22798 0.995691 8.88414
32 3.33382 0.912416 9.69659
33 3.43965 0.844707 10.4973
34 3.54549 0.818737 11.3218
35 3.65132 0.80519 12.1818
36 3.75716 0.797635 13.0839
37 3.86299 0.809882 14.0521
38 3.96883 0.840798 15.1132
39 4.07466 0.872841 16.2741
40 4.1805 0.923098 17.5666
41 4.28633 0.980241 19.0094
42 4.39217 0.995537 20.548
43 4.498 1.05127 22.2519
44 4.60384 1.06651 24.0629
45 4.70968 1.08602 25.9927
46 4.81551 1.0967 28.0301
47 4.92135 1.0826 30.1307
48 5.02718 1.06266 32.2822
49 5.13302 1.07056 34.5419
50 5.23885 1.0539 36.8592
51 5.34469 1.02643 39.2081
52 5.45052 1.01342 41.6201
53 5.55636 0.992198 44.0741
54 5.66219 0.972717 46.5724
55 5.76803 0.968033 49.1526
56 5.87386 0.960722 51.808
57 5.9797 0.951965 54.535
58 6.08554 0.958984 57.3801
59 6.19137 0.964864 60.3431
60 6.29721 0.974757 63.4397
61 6.40304 0.982456 66.6666
62 6.50888 0.99856 70.0557
63 6.61471 0.993386 73.5377
64 6.72055 1.01589 77.2135
65 6.82638 1.02391 81.0359
66 6.93222 1.01772 84.9539
67 7.03805 1.01109 88.9662
68 7.14389 1.01399 93.1119
69 7.24972 1.0205 97.4087
70 7.35556 1.0083 101.779
71 7.4614 1.00846 106.277
72 7.56723 1.00529 110.888
73 7.67307 1.00732 115.64
74 7.7789 0.998217 120.478
75 7.88474 0.996874 125.443
76 7.99057 0.992337 130.519
77 8.09641 0.989932 135.718
78 8.20224 0.986219 141.033
79 8.30808 0.998896 146.556
80 8.41391 0.996253 152.207
81 8.51975 0.988105 157.952
82 8.62559 0.991863 163.864
83 8.73142 0.997479 169.956
84 8.83726 1.006 176.25
85 8.94309 1.00891 182.714
86 9.04893 1.00514 189.308
87 9.15476 1.00099 196.028
88 9.2606 1.00964 202.965
89 9.36643 1.00549 210.031
90 9.47227 0.995358 217.186
91 9.5781 0.995909 224.505
92 9.68394 1.00726 232.072
93 9.78977 1.00327 239.775
94 9.89561 0.998915 247.611
95 10.0014 1.00431 255.659
96 10.1073 1.00093 263.851
97 10.2131 0.996154 272.175
98 10.319 0.990643 280.625
99 10.4248 0.996161 289.298
100 10.5306 0.999016 298.173
10800 100
1 0.0529177 0 0
2 0.158753 0 0
3 0.264589 0 0
4 0.370424 0 0
5 0.476259 0 0
6 0.582095 0 0
7 0.68793 0 0
8 0.793766 0 0
9 0.899601 0 0
10 1.00544 0 0
11 1.11127 0 0
12 1.21711 0 0
13 1.32294 0 0
14 1.42878 0 0
15 1.53461 0 0
16 1.64045 0.00121954 0.000263
17 1.74628 0.0154029 0.004027
18 1.85212 0.0817343 0.026494
19 1.95795 0.247378 0.102484
20 2.06379 0.553291 0.291311
21 2.16963 0.895285 0.628988
22 2.27546 1.29147 1.16477
23 2.3813 1.57603 1.88082
24 2.48713 1.71309 2.72986
25 2.59297 1.70654 3.64916
