# Model replicates Starrett & Saumon 2014 'A simple method for determining the ionic structure of warm dense matter'
# Convergence: Err(φ)=5.877e-11, Err(n_e)=6.501e-12, Err(IET)=9.992e-13, Q_net=-9.048e-10
# {"name":"CS2014_Al", "Z":13, "Zstar":3.115832271838899, "A":26.981539,  "μ[AU]": 3.1203845114e-01, "Te[AU]": 3.675e-02, "Ti[AU]": 3.675e-02, "rs[AU]": 2.990e+00 }
   r[AU]           ne_full[AU]     n_ion[AU]       ne_ext[AU]      ne_PA[AU]       ne_scr[AU]      
   1.000000e-04    4.480981e+06    4.480963e+06    2.653654e-03    4.480981e+06    1.780845e+01
   1.006327e-04    4.438788e+06    4.438771e+06    2.653654e-03    4.438788e+06    1.699650e+01
   1.012694e-04    4.396994e+06    4.396976e+06    2.653654e-03    4.396994e+06    1.845059e+01
   1.019102e-04    4.355593e+06    4.355574e+06    2.653654e-03    4.355593e+06    1.922260e+01
   1.025550e-04    4.314582e+06    4.314562e+06    2.653654e-03    4.314582e+06    1.932403e+01
   1.032039e-04    4.273955e+06    4.273937e+06    2.653654e-03    4.273955e+06    1.874134e+01
   1.038569e-04    4.233711e+06    4.233693e+06    2.653654e-03    4.233711e+06    1.748318e+01
   1.045140e-04    4.193846e+06    4.193829e+06    2.653654e-03    4.193846e+06    1.690565e+01
   1.051753e-04    4.154358e+06    4.154340e+06    2.653654e-03    4.154358e+06    1.794543e+01
   1.058408e-04    4.115242e+06    4.115223e+06    2.653654e-03    4.115242e+06    1.874722e+01
   1.065104e-04    4.076493e+06    4.076474e+06    2.653654e-03    4.076493e+06    1.883633e+01
   1.071843e-04    4.038108e+06    4.038090e+06    2.653654e-03    4.038108e+06    1.831595e+01
   1.078625e-04    4.000084e+06    4.000067e+06    2.653654e-03    4.000084e+06    1.720235e+01
   1.085450e-04    3.962418e+06    3.962402e+06    2.653654e-03    3.962418e+06    1.626133e+01
   1.092318e-04    3.925109e+06    3.925092e+06    2.653654e-03    3.925109e+06    1.744911e+01
   1.099229e-04    3.888151e+06    3.888133e+06    2.653654e-03    3.888151e+06    1.820068e+01
   1.106184e-04    3.851540e+06    3.851522e+06    2.653654e-03    3.851540e+06    1.835859e+01
   1.113183e-04    3.815273e+06    3.815256e+06    2.653654e-03    3.815273e+06    1.794024e+01
   1.120226e-04    3.779348e+06    3.779331e+06    2.653654e-03    3.779348e+06    1.695625e+01
   1.127314e-04    3.743760e+06    3.743744e+06    2.653654e-03    3.743760e+06    1.594287e+01
   1.134447e-04    3.708509e+06    3.708492e+06    2.653654e-03    3.708509e+06    1.692943e+01
   1.141625e-04    3.673590e+06    3.673573e+06    2.653654e-03    3.673590e+06    1.771480e+01
   1.148848e-04    3.639000e+06    3.638982e+06    2.653654e-03    3.639000e+06    1.793707e+01
   1.156117e-04    3.604734e+06    3.604716e+06    2.653654e-03    3.604734e+06    1.756445e+01
   1.163432e-04    3.570790e+06    3.570774e+06    2.653654e-03    3.570790e+06    1.663163e+01
   1.170794e-04    3.537166e+06    3.537150e+06    2.653654e-03    3.537166e+06    1.580718e+01
   1.178201e-04    3.503860e+06    3.503844e+06    2.653654e-03    3.503860e+06    1.647671e+01
   1.185656e-04    3.470868e+06    3.470851e+06    2.653654e-03    3.470868e+06    1.727648e+01
   1.193158e-04    3.438186e+06    3.438168e+06    2.653654e-03    3.438186e+06    1.747468e+01
   1.200707e-04    3.405811e+06    3.405794e+06    2.653654e-03    3.405811e+06    1.716233e+01
   1.208304e-04    3.373740e+06    3.373724e+06    2.653654e-03    3.373740e+06    1.634835e+01
   1.215950e-04    3.341971e+06    3.341956e+06    2.653654e-03    3.341971e+06    1.504951e+01
   1.223643e-04    3.310503e+06    3.310487e+06    2.653654e-03    3.310503e+06    1.602577e+01
   1.231385e-04    3.279331e+06    3.279314e+06    2.653654e-03    3.279331e+06    1.678141e+01
   1.239177e-04    3.248452e+06    3.248435e+06    2.653654e-03    3.248452e+06    1.703634e+01
   1.247017e-04    3.217864e+06    3.217847e+06    2.653654e-03    3.217864e+06    1.680511e+01
   1.254907e-04    3.187562e+06    3.187546e+06    2.653654e-03    3.187562e+06    1.608537e+01
   1.262847e-04    3.157546e+06    3.157531e+06    2.653654e-03    3.157546e+06    1.517653e+01
   1.270838e-04    3.127814e+06    3.127799e+06    2.653654e-03    3.127814e+06    1.556326e+01
   1.278879e-04    3.098362e+06    3.098346e+06    2.653654e-03    3.098362e+06    1.634240e+01
   1.286970e-04    3.069187e+06    3.069171e+06    2.653654e-03    3.069187e+06    1.664658e+01
   1.295113e-04    3.040286e+06    3.040270e+06    2.653654e-03    3.040286e+06    1.643707e+01
   1.303308e-04    3.011657e+06    3.011641e+06    2.653654e-03    3.011657e+06    1.575964e+01
   1.311554e-04    2.983297e+06    2.983282e+06    2.653654e-03    2.983297e+06    1.473974e+01
   1.319852e-04    2.955205e+06    2.955190e+06    2.653654e-03    2.955205e+06    1.515638e+01
   1.328203e-04    2.927378e+06    2.927363e+06    2.653654e-03    2.927378e+06    1.593474e+01
   1.336607e-04    2.899813e+06    2.899797e+06    2.653654e-03    2.899813e+06    1.621211e+01
   1.345064e-04    2.872507e+06    2.872491e+06    2.653654e-03    2.872507e+06    1.605604e+01
   1.353575e-04    2.845457e+06    2.845442e+06    2.653654e-03    2.845457e+06    1.547428e+01
   1.362139e-04    2.818662e+06    2.818647e+06    2.653654e-03    2.818662e+06    1.448504e+01
   1.370758e-04    2.792120e+06    2.792105e+06    2.653654e-03    2.792120e+06    1.474258e+01
   1.379431e-04    2.765829e+06    2.765813e+06    2.653654e-03    2.765829e+06    1.549045e+01
   1.388159e-04    2.739784e+06    2.739768e+06    2.653654e-03    2.739784e+06    1.581010e+01
   1.396942e-04    2.713985e+06    2.713969e+06    2.653654e-03    2.713985e+06    1.571701e+01
   1.405780e-04    2.688428e+06    2.688412e+06    2.653654e-03    2.688428e+06    1.520509e+01
   1.414675e-04    2.663111e+06    2.663096e+06    2.653654e-03    2.663111e+06    1.436437e+01
   1.423626e-04    2.638033e+06    2.638019e+06    2.653654e-03    2.638033e+06    1.433409e+01
   1.432634e-04    2.613192e+06    2.613177e+06    2.653654e-03    2.613192e+06    1.509200e+01
   1.441698e-04    2.588585e+06    2.588570e+06    2.653654e-03    2.588585e+06    1.544595e+01
   1.450820e-04    2.564209e+06    2.564194e+06    2.653654e-03    2.564209e+06    1.536378e+01
   1.460000e-04    2.540062e+06    2.540047e+06    2.653654e-03    2.540062e+06    1.489064e+01
   1.469237e-04    2.516142e+06    2.516128e+06    2.653654e-03    2.516142e+06    1.405008e+01
   1.478534e-04    2.492448e+06    2.492434e+06    2.653654e-03    2.492448e+06    1.404374e+01
   1.487889e-04    2.468978e+06    2.468963e+06    2.653654e-03    2.468978e+06    1.471525e+01
   1.497303e-04    2.445728e+06    2.445713e+06    2.653654e-03    2.445728e+06    1.504464e+01
   1.506777e-04    2.422697e+06    2.422682e+06    2.653654e-03    2.422697e+06    1.500598e+01
   1.516310e-04    2.399883e+06    2.399868e+06    2.653654e-03    2.399883e+06    1.460689e+01
   1.525904e-04    2.377283e+06    2.377269e+06    2.653654e-03    2.377283e+06    1.386336e+01
   1.535559e-04    2.354896e+06    2.354882e+06    2.653654e-03    2.354896e+06    1.359243e+01
   1.545275e-04    2.332721e+06    2.332706e+06    2.653654e-03    2.332721e+06    1.431307e+01
   1.555052e-04    2.310754e+06    2.310739e+06    2.653654e-03    2.310754e+06    1.467371e+01
   1.564891e-04    2.288994e+06    2.288979e+06    2.653654e-03    2.288994e+06    1.468349e+01
   1.574792e-04    2.267438e+06    2.267424e+06    2.653654e-03    2.267438e+06    1.433580e+01
   1.584757e-04    2.246085e+06    2.246071e+06    2.653654e-03    2.246085e+06    1.362510e+01
   1.594784e-04    2.224933e+06    2.224920e+06    2.653654e-03    2.224933e+06    1.335556e+01
   1.604874e-04    2.203981e+06    2.203967e+06    2.653654e-03    2.203981e+06    1.395097e+01
   1.615028e-04    2.183227e+06    2.183212e+06    2.653654e-03    2.183227e+06    1.433590e+01
   1.625247e-04    2.162667e+06    2.162653e+06    2.653654e-03    2.162667e+06    1.434745e+01
   1.635530e-04    2.142301e+06    2.142287e+06    2.653654e-03    2.142301e+06    1.403155e+01
   1.645879e-04    2.122126e+06    2.122112e+06    2.653654e-03    2.122126e+06    1.340486e+01
   1.656293e-04    2.102141e+06    2.102128e+06    2.653654e-03    2.102141e+06    1.301527e+01
   1.666772e-04    2.082345e+06    2.082332e+06    2.653654e-03    2.082345e+06    1.360317e+01
   1.677318e-04    2.062736e+06    2.062722e+06    2.653654e-03    2.062736e+06    1.396427e+01
   1.687931e-04    2.043311e+06    2.043297e+06    2.653654e-03    2.043311e+06    1.401385e+01
   1.698611e-04    2.024068e+06    2.024054e+06    2.653654e-03    2.024068e+06    1.375911e+01
   1.709358e-04    2.005006e+06    2.004993e+06    2.653654e-03    2.005006e+06    1.320953e+01
   1.720174e-04    1.986124e+06    1.986111e+06    2.653654e-03    1.986124e+06    1.263489e+01
   1.731058e-04    1.967421e+06    1.967407e+06    2.653654e-03    1.967421e+06    1.323903e+01
   1.742010e-04    1.948893e+06    1.948879e+06    2.653654e-03    1.948893e+06    1.362270e+01
   1.753032e-04    1.930540e+06    1.930526e+06    2.653654e-03    1.930540e+06    1.371039e+01
   1.764124e-04    1.912359e+06    1.912345e+06    2.653654e-03    1.912359e+06    1.348782e+01
   1.775286e-04    1.894349e+06    1.894336e+06    2.653654e-03    1.894349e+06    1.296473e+01
   1.786519e-04    1.876509e+06    1.876496e+06    2.653654e-03    1.876509e+06    1.255461e+01
   1.797822e-04    1.858837e+06    1.858824e+06    2.653654e-03    1.858837e+06    1.290981e+01
   1.809198e-04    1.841332e+06    1.841318e+06    2.653654e-03    1.841332e+06    1.331153e+01
   1.820645e-04    1.823991e+06    1.823978e+06    2.653654e-03    1.823991e+06    1.338987e+01
   1.832164e-04    1.806813e+06    1.806800e+06    2.653654e-03    1.806813e+06    1.319858e+01
   1.843757e-04    1.789797e+06    1.789784e+06    2.653654e-03    1.789797e+06    1.274388e+01
   1.855423e-04    1.772941e+06    1.772929e+06    2.653654e-03    1.772941e+06    1.205804e+01
   1.867162e-04    1.756245e+06    1.756232e+06    2.653654e-03    1.756245e+06    1.258668e+01
   1.878976e-04    1.739705e+06    1.739692e+06    2.653654e-03    1.739705e+06    1.296671e+01
   1.890865e-04    1.723321e+06    1.723308e+06    2.653654e-03    1.723321e+06    1.307900e+01
   1.902829e-04    1.707091e+06    1.707079e+06    2.653654e-03    1.707091e+06    1.293510e+01
   1.914868e-04    1.691014e+06    1.691002e+06    2.653654e-03    1.691014e+06    1.253663e+01
   1.926984e-04    1.675088e+06    1.675076e+06    2.653654e-03    1.675088e+06    1.203575e+01
   1.939177e-04    1.659313e+06    1.659300e+06    2.653654e-03    1.659313e+06    1.225892e+01
   1.951446e-04    1.643686e+06    1.643673e+06    2.653654e-03    1.643686e+06    1.265117e+01
   1.963793e-04    1.628206e+06    1.628193e+06    2.653654e-03    1.628206e+06    1.279444e+01
   1.976219e-04    1.612872e+06    1.612859e+06    2.653654e-03    1.612872e+06    1.267171e+01
   1.988723e-04    1.597682e+06    1.597669e+06    2.653654e-03    1.597682e+06    1.229740e+01
   2.001306e-04    1.582634e+06    1.582622e+06    2.653654e-03    1.582634e+06    1.176781e+01
   2.013968e-04    1.567729e+06    1.567717e+06    2.653654e-03    1.567729e+06    1.195689e+01
   2.026711e-04    1.552965e+06    1.552952e+06    2.653654e-03    1.552965e+06    1.236055e+01
   2.039535e-04    1.538339e+06    1.538327e+06    2.653654e-03    1.538339e+06    1.249362e+01
   2.052439e-04    1.523851e+06    1.523838e+06    2.653654e-03    1.523851e+06    1.239663e+01
   2.065425e-04    1.509499e+06    1.509487e+06    2.653654e-03    1.509499e+06    1.207623e+01
   2.078494e-04    1.495282e+06    1.495270e+06    2.653654e-03    1.495282e+06    1.153906e+01
   2.091645e-04    1.481199e+06    1.481187e+06    2.653654e-03    1.481199e+06    1.166054e+01
   2.104879e-04    1.467249e+06    1.467237e+06    2.653654e-03    1.467249e+06    1.204467e+01
   2.118197e-04    1.453430e+06    1.453418e+06    2.653654e-03    1.453430e+06    1.220178e+01
   2.131599e-04    1.439742e+06    1.439729e+06    2.653654e-03    1.439742e+06    1.214172e+01
   2.145086e-04    1.426181e+06    1.426170e+06    2.653654e-03    1.426181e+06    1.186746e+01
   2.158659e-04    1.412749e+06    1.412737e+06    2.653654e-03    1.412749e+06    1.140798e+01
   2.172317e-04    1.399443e+06    1.399432e+06    2.653654e-03    1.399443e+06    1.136219e+01
   2.186062e-04    1.386263e+06    1.386251e+06    2.653654e-03    1.386263e+06    1.175440e+01
   2.199893e-04    1.373207e+06    1.373195e+06    2.653654e-03    1.373207e+06    1.193521e+01
   2.213812e-04    1.360273e+06    1.360261e+06    2.653654e-03    1.360273e+06    1.188813e+01
   2.227820e-04    1.347461e+06    1.347450e+06    2.653654e-03    1.347461e+06    1.163205e+01
   2.241916e-04    1.334770e+06    1.334759e+06    2.653654e-03    1.334770e+06    1.118017e+01
