# Time-averaged data for fix myRDFav
# TimeStep Number-of-rows
# Row c_myRDF[1] c_myRDF[2] c_myRDF[3]
10400 100
1 0.0529177 0 0
2 0.158753 0 0
3 0.264589 0 0
4 0.370424 0 0
5 0.476259 0 0
6 0.582095 0 0
7 0.68793 0 0
8 0.793766 0 0
9 0.899601 0 0
10 1.00544 0 0
11 1.11127 0 0
12 1.21711 0 0
13 1.32294 0 0
14 1.42878 0 0
15 1.53461 0 0
16 1.64045 0 0
17 1.74628 0.011413 0.002789
18 1.85212 0.0500803 0.016555
19 1.95795 0.157952 0.065075
20 2.06379 0.391828 0.198798
21 2.16963 0.68677 0.457829
22 2.27546 1.05524 0.895607
23 2.3813 1.39875 1.53112
24 2.48713 1.59224 2.32026
25 2.59297 1.71971 3.24665
26 2.6988 1.67825 4.22601
27 2.80464 1.60939 5.24028
28 2.91047 1.49134 6.2524
29 3.01631 1.33237 7.2236
30 3.12214 1.18264 8.1472
31 3.22798 1.08252 9.05089
32 3.33382 0.985337 9.92827
33 3.43965 0.91276 10.7934
34 3.54549 0.834457 11.6338
35 3.65132 0.814476 12.5038
36 3.75716 0.782189 13.3884
37 3.86299 0.793694 14.3372
38 3.96883 0.795573 15.3412
39 4.07466 0.803365 16.4098
40 4.1805 0.852933 17.604
41 4.28633 0.882609 18.9031
42 4.39217 0.93883 20.354
43 4.498 0.973641 21.9322
44 4.60384 1.01458 23.6549
45 4.70968 1.04502 25.5119
46 4.81551 1.08476 27.5271
47 4.92135 1.09996 29.6614
48 5.02718 1.1135 31.9158
49 5.13302 1.09729 34.232
50 5.23885 1.09388 36.6371
51 5.34469 1.07521 39.0977
52 5.45052 1.05171 41.6008
53 5.55636 1.03657 44.1645
54 5.66219 1.01121 46.7618
55 5.76803 0.991766 49.4051
56 5.87386 0.988058 52.1362
57 5.9797 0.962941 54.8946
58 6.08554 0.955225 57.7286
59 6.19137 0.946898 60.6364
60 6.29721 0.943621 63.6341
61 6.40304 0.951481 66.7592
62 6.50888 0.972237 70.0589
63 6.61471 0.976426 73.4815
64 6.72055 0.98131 77.0322
65 6.82638 0.98837 80.7219
66 6.93222 0.997668 84.5627
67 7.03805 1.00738 88.5603
68 7.14389 1.0165 92.7162
69 7.24972 1.02549 97.034
70 7.35556 1.02872 101.493
71 7.4614 1.02288 106.055
72 7.56723 1.01695 110.72
73 7.67307 1.01081 115.488
74 7.7789 1.02187 120.441
75 7.88474 1.02041 125.523
76 7.99057 1.00613 130.67
77 8.09641 0.998881 135.915
78 8.20224 0.994992 141.278
79 8.30808 0.993089 146.769
80 8.41391 0.986458 152.364
81 8.51975 0.978847 158.056
82 8.62559 0.990291 163.958
83 8.73142 0.99552 170.038
84 8.83726 0.987649 176.217
85 8.94309 0.996562 182.602
86 9.04893 0.998664 189.153
87 9.15476 0.987729 195.785
88 9.2606 0.99855 202.645
89 9.36643 1.00011 209.674
90 9.47227 1.00614 216.906
91 9.5781 1.01395 224.358
92 9.68394 1.00281 231.892
93 9.78977 1.00183 239.583
94 9.89561 0.999669 247.425
95 10.0014 1.01082 255.525
96 10.1073 1.0081 263.776
97 10.2131 1.00486 272.172
98 10.319 1.00689 280.761
99 10.4248 0.99507 289.424
100 10.5306 0.998858 298.298
10600 100
1 0.0529177 0 0
2 0.158753 0 0
3 0.264589 0 0
4 0.370424 0 0
5 0.476259 0 0
6 0.582095 0 0
7 0.68793 0 0
8 0.793766 0 0
9 0.899601 0 0
10 1.00544 0 0
11 1.11127 0 0
12 1.21711 0 0
13 1.32294 0 0
14 1.42878 0 0
15 1.53461 0 0
16 1.64045 0.000120563 2.6e-05
17 1.74628 0.0096043 0.002373
18 1.85212 0.0459803 0.015012
19 1.95795 0.153788 0.062253
20 2.06379 0.373277 0.189645
21 2.16963 0.712011 0.458196
22 2.27546 1.04575 0.892034
23 2.3813 1.38959 1.52338
24 2.48713 1.60585 2.31927
25 2.59297 1.73676 3.25485
