 # material = aluminum                
 # eff mass density (g/cc) =    2.70000000000000     
 # Zbar =    3.00051477906058     
#  All densities are *4*pi*r^2
#            r(a_B)                    ne_pa                     ne_scr                    ne_ion                   ne_full                   ne_ext 
        0.54569066349E+001       -0.68244362923E-002       -0.68244362923E-002        0.24887271651E-014        0.67379210049E+001        0.67447454412E+001
        0.54591138982E+001       -0.69076413813E-002       -0.69076413813E-002        0.24303256258E-014        0.67436339237E+001        0.67505415651E+001
        0.54613216078E+001       -0.69898817035E-002       -0.69898817035E-002        0.23732833572E-014        0.67493501723E+001        0.67563400540E+001
        0.54635297637E+001       -0.70711607188E-002       -0.70711607188E-002        0.23175689877E-014        0.67550697496E+001        0.67621409103E+001
        0.54657383659E+001       -0.71514818882E-002       -0.71514818882E-002        0.22631518639E-014        0.67607926542E+001        0.67679441361E+001
        0.54679474144E+001       -0.72308486734E-002       -0.72308486734E-002        0.22100020336E-014        0.67665188850E+001        0.67737497336E+001
        0.54701569092E+001       -0.73092645370E-002       -0.73092645370E-002        0.21580902305E-014        0.67722484406E+001        0.67795577052E+001
        0.54723668504E+001       -0.73867329426E-002       -0.73867329426E-002        0.21073878581E-014        0.67779813200E+001        0.67853680529E+001
        0.54745772379E+001       -0.74632573544E-002       -0.74632573544E-002        0.20578669751E-014        0.67837175218E+001        0.67911807792E+001
        0.54767880717E+001       -0.75388412375E-002       -0.75388412375E-002        0.20095002799E-014        0.67894570449E+001        0.67969958862E+001
        0.54789993518E+001       -0.76134880576E-002       -0.76134880576E-002        0.19622610964E-014        0.67951998881E+001        0.68028133762E+001
        0.54812110782E+001       -0.76872012810E-002       -0.76872012810E-002        0.19161233600E-014        0.68009460502E+001        0.68086332515E+001
        0.54834232509E+001       -0.77599843748E-002       -0.77599843748E-002        0.18710616032E-014        0.68066955300E+001        0.68144555143E+001
        0.54856358700E+001       -0.78318408066E-002       -0.78318408066E-002        0.18270509425E-014        0.68124483262E+001        0.68202801670E+001
        0.54878489354E+001       -0.79027740444E-002       -0.79027740444E-002        0.17840670649E-014        0.68182044379E+001        0.68261072119E+001
        0.54900624471E+001       -0.79727875569E-002       -0.79727875569E-002        0.17420862149E-014        0.68239638637E+001        0.68319366513E+001
        0.54922764051E+001       -0.80418848130E-002       -0.80418848130E-002        0.17010851820E-014        0.68297266025E+001        0.68377684874E+001
        0.54944908094E+001       -0.81100692822E-002       -0.81100692822E-002        0.16610412882E-014        0.68354926533E+001        0.68436027225E+001
        0.54967056601E+001       -0.81773444343E-002       -0.81773444343E-002        0.16219323758E-014        0.68412620147E+001        0.68494393591E+001
        0.54989209571E+001       -0.82437137392E-002       -0.82437137393E-002        0.15837367958E-014        0.68470346857E+001        0.68552783994E+001
        0.55011367003E+001       -0.83091806674E-002       -0.83091806674E-002        0.15464333961E-014        0.68528106652E+001        0.68611198458E+001
        0.55033528899E+001       -0.83737486894E-002       -0.83737486894E-002        0.15100015103E-014        0.68585899520E+001        0.68669637006E+001
        0.55055695259E+001       -0.84374212759E-002       -0.84374212759E-002        0.14744209467E-014        0.68643725449E+001        0.68728099662E+001
        0.55077866081E+001       -0.85002018977E-002       -0.85002018977E-002        0.14396719775E-014        0.68701584430E+001        0.68786586449E+001
        0.55100041367E+001       -0.85620940258E-002       -0.85620940258E-002        0.14057353278E-014        0.68759476451E+001        0.68845097391E+001
        0.55122221115E+001       -0.86231011311E-002       -0.86231011311E-002        0.13725921660E-014        0.68817401500E+001        0.68903632512E+001
        0.55144405327E+001       -0.86832266847E-002       -0.86832266847E-002        0.13402240934E-014        0.68875359568E+001        0.68962191835E+001
        0.55166594002E+001       -0.87424741575E-002       -0.87424741575E-002        0.13086131339E-014        0.68933350642E+001        0.69020775384E+001
        0.55188787141E+001       -0.88008470204E-002       -0.88008470204E-002        0.12777417250E-014        0.68991374713E+001        0.69079383183E+001
        0.55210984742E+001       -0.88583487439E-002       -0.88583487439E-002        0.12475927082E-014        0.69049431769E+001        0.69138015256E+001
        0.55233186807E+001       -0.89149827988E-002       -0.89149827988E-002        0.12181493197E-014        0.69107521800E+001        0.69196671628E+001
        0.55255393335E+001       -0.89707526553E-002       -0.89707526553E-002        0.11893951811E-014        0.69165644795E+001        0.69255352322E+001
        0.55277604325E+001       -0.90256617835E-002       -0.90256617835E-002        0.11613142914E-014        0.69223800744E+001        0.69314057362E+001
        0.55299819780E+001       -0.90797136531E-002       -0.90797136531E-002        0.11338910175E-014        0.69281989637E+001        0.69372786773E+001
        0.55322039697E+001       -0.91329117335E-002       -0.91329117335E-002        0.11071100866E-014        0.69340211462E+001        0.69431540580E+001
        0.55344264077E+001       -0.91852594939E-002       -0.91852594939E-002        0.10809565772E-014        0.69398466210E+001        0.69490318805E+001
        0.55366492921E+001       -0.92367604027E-002       -0.92367604027E-002        0.10554159119E-014        0.69456753870E+001        0.69549121474E+001
        0.55388726228E+001       -0.92874179281E-002       -0.92874179281E-002        0.10304738487E-014        0.69515074433E+001        0.69607948612E+001
        0.55410963998E+001       -0.93372355377E-002       -0.93372355377E-002        0.10061164740E-014        0.69573427888E+001        0.69666800243E+001
        0.55433206231E+001       -0.93862166986E-002       -0.93862166986E-002        0.98233019493E-015        0.69631814224E+001        0.69725676391E+001
        0.55455452928E+001       -0.94343648771E-002       -0.94343648771E-002        0.95910173181E-015        0.69690233433E+001        0.69784577082E+001
        0.55477704087E+001       -0.94816835390E-002       -0.94816835390E-002        0.93641811117E-015        0.69748685504E+001        0.69843502340E+001
        0.55499959710E+001       -0.95281761495E-002       -0.95281761495E-002        0.91426665873E-015        0.69807170428E+001        0.69902452189E+001
        0.55522219796E+001       -0.95738461729E-002       -0.95738461729E-002        0.89263499256E-015        0.69865688194E+001        0.69961426656E+001
        0.55544484345E+001       -0.96186970728E-002       -0.96186970728E-002        0.87151101638E-015        0.69924238793E+001        0.70020425764E+001
        0.55566753357E+001       -0.96627323120E-002       -0.96627323120E-002        0.85088291301E-015        0.69982822215E+001        0.70079449538E+001
        0.55589026832E+001       -0.97059553524E-002       -0.97059553524E-002        0.83073913803E-015        0.70041438452E+001        0.70138498005E+001
        0.55611304771E+001       -0.97483696549E-002       -0.97483696549E-002        0.81106841352E-015        0.70100087492E+001        0.70197571189E+001
        0.55633587173E+001       -0.97899786798E-002       -0.97899786798E-002        0.79185972193E-015        0.70158769328E+001        0.70256669115E+001
        0.55655874038E+001       -0.98307858860E-002       -0.98307858860E-002        0.77310230018E-015        0.70217483949E+001        0.70315791808E+001
        0.55678165366E+001       -0.98707947317E-002       -0.98707947317E-002        0.75478563379E-015        0.70276231347E+001        0.70374939295E+001
        0.55700461157E+001       -0.99100086738E-002       -0.99100086738E-002        0.73689945119E-015        0.70335011512E+001        0.70434111599E+001
        0.55722761412E+001       -0.99484311682E-002       -0.99484311682E-002        0.71943371817E-015        0.70393824435E+001        0.70493308747E+001
        0.55745066129E+001       -0.99860656696E-002       -0.99860656696E-002        0.70237863246E-015        0.70452670108E+001        0.70552530765E+001
        0.55767375310E+001       -0.10022915632E-001       -0.10022915632E-001        0.68572461836E-015        0.70511548520E+001        0.70611777677E+001
        0.55789688954E+001       -0.10058984506E-001       -0.10058984506E-001        0.66946232161E-015        0.70570459664E+001        0.70671049509E+001
        0.55812007061E+001       -0.10094275745E-001       -0.10094275745E-001        0.65358260427E-015        0.70629403531E+001        0.70730346288E+001
        0.55834329632E+001       -0.10128792798E-001       -0.10128792798E-001        0.63807653978E-015        0.70688380111E+001        0.70789668039E+001
        0.55856656665E+001       -0.10162539112E-001       -0.10162539112E-001        0.62293540811E-015        0.70747389396E+001        0.70849014787E+001
        0.55878988162E+001       -0.10195518135E-001       -0.10195518135E-001        0.60815069102E-015        0.70806431378E+001        0.70908386559E+001
        0.55901324122E+001       -0.10227733313E-001       -0.10227733313E-001        0.59371406743E-015        0.70865506047E+001        0.70967783380E+001
        0.55923664545E+001       -0.10259188089E-001       -0.10259188089E-001        0.57961740890E-015        0.70924613397E+001        0.71027205278E+001
        0.55946009431E+001       -0.10289885905E-001       -0.10289885905E-001        0.56585277522E-015        0.70983753417E+001        0.71086652276E+001
        0.55968358780E+001       -0.10319830204E-001       -0.10319830204E-001        0.55241241005E-015        0.71042926101E+001        0.71146124403E+001
        0.55990712593E+001       -0.10349024424E-001       -0.10349024424E-001        0.53928873673E-015        0.71102131439E+001        0.71205621683E+001
        0.56013070869E+001       -0.10377472002E-001       -0.10377472002E-001        0.52647435417E-015        0.71161369424E+001        0.71265144144E+001
        0.56035433608E+001       -0.10405176376E-001       -0.10405176376E-001        0.51396203276E-015        0.71220640047E+001        0.71324691811E+001
        0.56057800810E+001       -0.10432140978E-001       -0.10432140978E-001        0.50174471050E-015        0.71279943301E+001        0.71384264711E+001
        0.56080172475E+001       -0.10458369242E-001       -0.10458369242E-001        0.48981548909E-015        0.71339279178E+001        0.71443862870E+001
        0.56102548603E+001       -0.10483864598E-001       -0.10483864598E-001        0.47816763019E-015        0.71398647669E+001        0.71503486315E+001
        0.56124929195E+001       -0.10508630475E-001       -0.10508630475E-001        0.46679455176E-015        0.71458048767E+001        0.71563135072E+001
        0.56147314250E+001       -0.10532670300E-001       -0.10532670300E-001        0.45568982442E-015        0.71517482465E+001        0.71622809168E+001
        0.56169703768E+001       -0.10555987498E-001       -0.10555987498E-001        0.44484716801E-015        0.71576948755E+001        0.71682508630E+001
        0.56192097749E+001       -0.10578585491E-001       -0.10578585491E-001        0.43426044807E-015        0.71636447628E+001        0.71742233483E+001
        0.56214496193E+001       -0.10600467702E-001       -0.10600467702E-001        0.42392367257E-015        0.71695979079E+001        0.71801983756E+001
        0.56236899101E+001       -0.10621637549E-001       -0.10621637549E-001        0.41383098858E-015        0.71755543099E+001        0.71861759474E+001
        0.56259306471E+001       -0.10642098448E-001       -0.10642098448E-001        0.40397667907E-015        0.71815139681E+001        0.71921560666E+001
        0.56281718305E+001       -0.10661853815E-001       -0.10661853815E-001        0.39435515982E-015        0.71874768818E+001        0.71981387356E+001
        0.56304134602E+001       -0.10680907063E-001       -0.10680907063E-001        0.38496097632E-015        0.71934430503E+001        0.72041239573E+001
        0.56326555362E+001       -0.10699261600E-001       -0.10699261600E-001        0.37578880081E-015        0.71994124728E+001        0.72101117344E+001
        0.56348980586E+001       -0.10716920836E-001       -0.10716920836E-001        0.36683342934E-015        0.72053851487E+001        0.72161020696E+001
        0.56371410272E+001       -0.10733888177E-001       -0.10733888177E-001        0.35808977893E-015        0.72113610773E+001        0.72220949655E+001
        0.56393844422E+001       -0.10750167025E-001       -0.10750167025E-001        0.34955288478E-015        0.72173402579E+001        0.72280904249E+001
        0.56416283035E+001       -0.10765760783E-001       -0.10765760783E-001        0.34121789754E-015        0.72233226898E+001        0.72340884506E+001
        0.56438726111E+001       -0.10780672848E-001       -0.10780672848E-001        0.33308008065E-015        0.72293083724E+001        0.72400890452E+001
        0.56461173650E+001       -0.10794906618E-001       -0.10794906618E-001        0.32513480775E-015        0.72352973049E+001        0.72460922115E+001
        0.56483625653E+001       -0.10808465485E-001       -0.10808465485E-001        0.31737756013E-015        0.72412894868E+001        0.72520979523E+001
        0.56506082118E+001       -0.10821352841E-001       -0.10821352841E-001        0.30980392423E-015        0.72472849174E+001        0.72581062702E+001
        0.56528543047E+001       -0.10833572074E-001       -0.10833572074E-001        0.30240958925E-015        0.72532835961E+001        0.72641171681E+001
        0.56551008439E+001       -0.10845126572E-001       -0.10845126572E-001        0.29519034474E-015        0.72592855221E+001        0.72701306487E+001
        0.56573478294E+001       -0.10856019717E-001       -0.10856019717E-001        0.28814207831E-015        0.72652906950E+001        0.72761467147E+001
        0.56595952612E+001       -0.10866254890E-001       -0.10866254890E-001        0.28126077337E-015        0.72712991141E+001        0.72821653690E+001
        0.56618431394E+001       -0.10875835469E-001       -0.10875835469E-001        0.27454250688E-015        0.72773107788E+001        0.72881866143E+001
        0.56640914639E+001       -0.10884764829E-001       -0.10884764829E-001        0.26798344723E-015        0.72833256885E+001        0.72942104533E+001
        0.56663402346E+001       -0.10893046344E-001       -0.10893046344E-001        0.26157985210E-015        0.72893438426E+001        0.73002368889E+001
        0.56685894517E+001       -0.10900683382E-001       -0.10900683382E-001        0.25532806642E-015        0.72953652405E+001        0.73062659239E+001
        0.56708391152E+001       -0.10907679310E-001       -0.10907679310E-001        0.24922452034E-015        0.73013898817E+001        0.73122975610E+001
        0.56730892249E+001       -0.10914037493E-001       -0.10914037493E-001        0.24326572726E-015        0.73074177656E+001        0.73183318030E+001
        0.56753397809E+001       -0.10919761291E-001       -0.10919761291E-001        0.23744828189E-015        0.73134488916E+001        0.73243686528E+001
        0.56775907833E+001       -0.10924854062E-001       -0.10924854062E-001        0.23176885842E-015        0.73194832591E+001        0.73304081132E+001
        0.56798422320E+001       -0.10929319161E-001       -0.10929319161E-001        0.22622420861E-015        0.73255208678E+001        0.73364501869E+001
        0.56820941270E+001       -0.10933159941E-001       -0.10933159941E-001        0.22081116006E-015        0.73315617169E+001        0.73424948769E+001
        0.56843464683E+001       -0.10936379749E-001       -0.10936379749E-001        0.21552661441E-015        0.73376058061E+001        0.73485421858E+001
        0.56865992560E+001       -0.10938981931E-001       -0.10938981931E-001        0.21036754566E-015        0.73436531347E+001        0.73545921166E+001
        0.56888524899E+001       -0.10940969831E-001       -0.10940969831E-001        0.20533099847E-015        0.73497037022E+001        0.73606446721E+001
        0.56911061702E+001       -0.10942346787E-001       -0.10942346787E-001        0.20041408653E-015        0.73557575083E+001        0.73666998551E+001
        0.56933602968E+001       -0.10943116135E-001       -0.10943116135E-001        0.19561399096E-015        0.73618145523E+001        0.73727576684E+001
        0.56956148697E+001       -0.10943281208E-001       -0.10943281208E-001        0.19092795877E-015        0.73678748338E+001        0.73788181150E+001
        0.56978698889E+001       -0.10942845335E-001       -0.10942845335E-001        0.18635330129E-015        0.73739383522E+001        0.73848811976E+001
        0.57001253545E+001       -0.10941811843E-001       -0.10941811843E-001        0.18188739273E-015        0.73800051073E+001        0.73909469191E+001
        0.57023812663E+001       -0.10940184055E-001       -0.10940184055E-001        0.17752766866E-015        0.73860750984E+001        0.73970152825E+001
        0.57046376245E+001       -0.10937965288E-001       -0.10937965288E-001        0.17327162467E-015        0.73921483252E+001        0.74030862904E+001
        0.57068944290E+001       -0.10935158860E-001       -0.10935158860E-001        0.16911681490E-015        0.73982247871E+001        0.74091599460E+001
        0.57091516798E+001       -0.10931768083E-001       -0.10931768083E-001        0.16506085073E-015        0.74043044838E+001        0.74152362519E+001
        0.57114093770E+001       -0.10927796264E-001       -0.10927796264E-001        0.16110139941E-015        0.74103874148E+001        0.74213152111E+001
        0.57136675204E+001       -0.10923246711E-001       -0.10923246711E-001        0.15723618283E-015        0.74164735797E+001        0.74273968264E+001
        0.57159261102E+001       -0.10918122723E-001       -0.10918122723E-001        0.15346297618E-015        0.74225629781E+001        0.74334811009E+001
        0.57181851463E+001       -0.10912427599E-001       -0.10912427599E-001        0.14977960675E-015        0.74286556097E+001        0.74395680373E+001
        0.57204446287E+001       -0.10906164633E-001       -0.10906164633E-001        0.14618395273E-015        0.74347514739E+001        0.74456576385E+001
        0.57227045574E+001       -0.10899337116E-001       -0.10899337116E-001        0.14267394201E-015        0.74408505704E+001        0.74517499075E+001
        0.57249649324E+001       -0.10891948335E-001       -0.10891948335E-001        0.13924755100E-015        0.74469528988E+001        0.74578448472E+001
        0.57272257538E+001       -0.10884001571E-001       -0.10884001571E-001        0.13590280356E-015        0.74530584589E+001        0.74639424604E+001
        0.57294870215E+001       -0.10875500106E-001       -0.10875500106E-001        0.13263776987E-015        0.74591672501E+001        0.74700427502E+001
        0.57317487354E+001       -0.10866447213E-001       -0.10866447213E-001        0.12945056533E-015        0.74652792722E+001        0.74761457194E+001
        0.57340108958E+001       -0.10856846165E-001       -0.10856846165E-001        0.12633934955E-015        0.74713945248E+001        0.74822513710E+001
        0.57362735024E+001       -0.10846700228E-001       -0.10846700228E-001        0.12330232529E-015        0.74775130075E+001        0.74883597078E+001
        0.57385365553E+001       -0.10836012667E-001       -0.10836012667E-001        0.12033773748E-015        0.74836347202E+001        0.74944707328E+001
        0.57408000546E+001       -0.10824786740E-001       -0.10824786740E-001        0.11744387222E-015        0.74897596623E+001        0.75005844490E+001
        0.57430640002E+001       -0.10813025704E-001       -0.10813025704E-001        0.11461905584E-015        0.74958878336E+001        0.75067008593E+001
        0.57453283921E+001       -0.10800732810E-001       -0.10800732810E-001        0.11186165394E-015        0.75020192339E+001        0.75128199667E+001
        0.57475932303E+001       -0.10787911304E-001       -0.10787911304E-001        0.10917007049E-015        0.75081538628E+001        0.75189417741E+001
        0.57498585148E+001       -0.10774564431E-001       -0.10774564431E-001        0.10654274697E-015        0.75142917200E+001        0.75250662844E+001
        0.57521242456E+001       -0.10760695429E-001       -0.10760695429E-001        0.10397816142E-015        0.75204328052E+001        0.75311935006E+001
        0.57543904228E+001       -0.10746307533E-001       -0.10746307533E-001        0.10147482765E-015        0.75265771182E+001        0.75373234258E+001
        0.57566570463E+001       -0.10731403973E-001       -0.10731403973E-001        0.99031294396E-016        0.75327246588E+001        0.75434560628E+001
        0.57589241161E+001       -0.10715987977E-001       -0.10715987977E-001        0.96646144492E-016        0.75388754266E+001        0.75495914146E+001
        0.57611916322E+001       -0.10700062765E-001       -0.10700062765E-001        0.94317994084E-016        0.75450294215E+001        0.75557294842E+001
        0.57634595946E+001       -0.10683631556E-001       -0.10683631556E-001        0.92045491849E-016        0.75511866431E+001        0.75618702747E+001
        0.57657280034E+001       -0.10666697562E-001       -0.10666697562E-001        0.89827318243E-016        0.75573470913E+001        0.75680137889E+001
        0.57679968585E+001       -0.10649263993E-001       -0.10649263993E-001        0.87662184756E-016        0.75635107658E+001        0.75741600298E+001
        0.57702661599E+001       -0.10631334054E-001       -0.10631334054E-001        0.85548833187E-016        0.75696776665E+001        0.75803090006E+001
        0.57725359076E+001       -0.10612910943E-001       -0.10612910943E-001        0.83486034942E-016        0.75758477931E+001        0.75864607040E+001
        0.57748061016E+001       -0.10593997857E-001       -0.10593997857E-001        0.81472590338E-016        0.75820211454E+001        0.75926151433E+001
        0.57770767419E+001       -0.10574597986E-001       -0.10574597986E-001        0.79507327930E-016        0.75881977233E+001        0.75987723213E+001
        0.57793478286E+001       -0.10554714517E-001       -0.10554714517E-001        0.77589103852E-016        0.75943775266E+001        0.76049322411E+001
        0.57816193616E+001       -0.10534350632E-001       -0.10534350632E-001        0.75716801174E-016        0.76005605550E+001        0.76110949056E+001
        0.57838913409E+001       -0.10513509507E-001       -0.10513509507E-001        0.73889329274E-016        0.76067468085E+001        0.76172603180E+001
        0.57861637665E+001       -0.10492194315E-001       -0.10492194315E-001        0.72105623218E-016        0.76129362869E+001        0.76234284812E+001
        0.57884366384E+001       -0.10470408224E-001       -0.10470408224E-001        0.70364643166E-016        0.76191289900E+001        0.76295993983E+001
        0.57907099566E+001       -0.10448154396E-001       -0.10448154396E-001        0.68665373783E-016        0.76253249178E+001        0.76357730722E+001
        0.57929837212E+001       -0.10425435991E-001       -0.10425435991E-001        0.67006823667E-016        0.76315240700E+001        0.76419495060E+001
        0.57952579321E+001       -0.10402256161E-001       -0.10402256161E-001        0.65388024790E-016        0.76377264467E+001        0.76481287028E+001
        0.57975325893E+001       -0.10378618056E-001       -0.10378618056E-001        0.63808031947E-016        0.76439320475E+001        0.76543106656E+001
        0.57998076928E+001       -0.10354524818E-001       -0.10354524818E-001        0.62265922231E-016        0.76501408726E+001        0.76604953974E+001
        0.58020832426E+001       -0.10329979586E-001       -0.10329979586E-001        0.60760794503E-016        0.76563529217E+001        0.76666829013E+001
        0.58043592388E+001       -0.10304985496E-001       -0.10304985496E-001        0.59291768888E-016        0.76625681948E+001        0.76728731803E+001
        0.58066356812E+001       -0.10279545675E-001       -0.10279545675E-001        0.57857986275E-016        0.76687866918E+001        0.76790662375E+001
        0.58089125700E+001       -0.10253663247E-001       -0.10253663247E-001        0.56458607831E-016        0.76750084126E+001        0.76852620759E+001
        0.58111899051E+001       -0.10227341332E-001       -0.10227341332E-001        0.55092814528E-016        0.76812333573E+001        0.76914606986E+001
        0.58134676866E+001       -0.10200583044E-001       -0.10200583044E-001        0.53759806679E-016        0.76874615256E+001        0.76976621087E+001
        0.58157459143E+001       -0.10173391491E-001       -0.10173391491E-001        0.52458803483E-016        0.76936929177E+001        0.77038663092E+001
        0.58180245883E+001       -0.10145769777E-001       -0.10145769777E-001        0.51189042584E-016        0.76999275334E+001        0.77100733032E+001
        0.58203037087E+001       -0.10117721001E-001       -0.10117721001E-001        0.49949779640E-016        0.77061653728E+001        0.77162830938E+001
        0.58225832754E+001       -0.10089248256E-001       -0.10089248256E-001        0.48740287898E-016        0.77124064358E+001        0.77224956841E+001
        0.58248632884E+001       -0.10060354630E-001       -0.10060354630E-001        0.47559857787E-016        0.77186507224E+001        0.77287110771E+001
        0.58271437477E+001       -0.10031043207E-001       -0.10031043207E-001        0.46407796508E-016        0.77248982327E+001        0.77349292759E+001
        0.58294246534E+001       -0.10001317064E-001       -0.10001317064E-001        0.45283427646E-016        0.77311489665E+001        0.77411502836E+001
        0.58317060053E+001       -0.99711792731E-002       -0.99711792731E-002        0.44186090784E-016        0.77374029241E+001        0.77473741033E+001
        0.58339878036E+001       -0.99406329023E-002       -0.99406329023E-002        0.43115141129E-016        0.77436601053E+001        0.77536007382E+001
        0.58362700482E+001       -0.99096810130E-002       -0.99096810130E-002        0.42069949144E-016        0.77499205102E+001        0.77598301912E+001
        0.58385527391E+001       -0.98783266616E-002       -0.98783266616E-002        0.41049900190E-016        0.77561841388E+001        0.77660624655E+001
        0.58408358764E+001       -0.98465728991E-002       -0.98465728991E-002        0.40054394176E-016        0.77624509913E+001        0.77722975642E+001
        0.58431194599E+001       -0.98144227711E-002       -0.98144227711E-002        0.39082845221E-016        0.77687210677E+001        0.77785354904E+001
        0.58454034898E+001       -0.97818793176E-002       -0.97818793176E-002        0.38134681314E-016        0.77749943680E+001        0.77847762473E+001
        0.58476879660E+001       -0.97489455734E-002       -0.97489455734E-002        0.37209343996E-016        0.77812708923E+001        0.77910198379E+001
        0.58499728885E+001       -0.97156245673E-002       -0.97156245673E-002        0.36306288033E-016        0.77875506407E+001        0.77972662653E+001
        0.58522582573E+001       -0.96819193230E-002       -0.96819193230E-002        0.35424981115E-016        0.77938336134E+001        0.78035155327E+001
        0.58545440724E+001       -0.96478328584E-002       -0.96478328584E-002        0.34564903542E-016        0.78001198103E+001        0.78097676432E+001
        0.58568303339E+001       -0.96133681859E-002       -0.96133681859E-002        0.33725547936E-016        0.78064092317E+001        0.78160225999E+001
        0.58591170416E+001       -0.95785283120E-002       -0.95785283120E-002        0.32906418947E-016        0.78127018776E+001        0.78222804059E+001
        0.58614041957E+001       -0.95433162379E-002       -0.95433162379E-002        0.32107032971E-016        0.78189977482E+001        0.78285410645E+001
        0.58636917961E+001       -0.95077349589E-002       -0.95077349589E-002        0.31326917876E-016        0.78252968437E+001        0.78348045786E+001
        0.58659798429E+001       -0.94717874645E-002       -0.94717874645E-002        0.30565612727E-016        0.78315991640E+001        0.78410709515E+001
        0.58682683359E+001       -0.94354767387E-002       -0.94354767387E-002        0.29822667528E-016        0.78379047096E+001        0.78473401863E+001
        0.58705572753E+001       -0.93988057595E-002       -0.93988057595E-002        0.29097642961E-016        0.78442134804E+001        0.78536122861E+001
        0.58728466609E+001       -0.93617774992E-002       -0.93617774992E-002        0.28390110137E-016        0.78505254766E+001        0.78598872541E+001
        0.58751364929E+001       -0.93243949241E-002       -0.93243949241E-002        0.27699650349E-016        0.78568406985E+001        0.78661650934E+001
        0.58774267712E+001       -0.92866609950E-002       -0.92866609950E-002        0.27025854833E-016        0.78631591463E+001        0.78724458073E+001
        0.58797174959E+001       -0.92485786665E-002       -0.92485786665E-002        0.26368324532E-016        0.78694808200E+001        0.78787293987E+001
        0.58820086668E+001       -0.92101508874E-002       -0.92101508874E-002        0.25726669870E-016        0.78758057201E+001        0.78850158709E+001
        0.58843002841E+001       -0.91713806005E-002       -0.91713806005E-002        0.25100510529E-016        0.78821338465E+001        0.78913052271E+001
        0.58865923477E+001       -0.91322707426E-002       -0.91322707426E-002        0.24489475226E-016        0.78884651997E+001        0.78975974704E+001
        0.58888848576E+001       -0.90928242447E-002       -0.90928242447E-002        0.23893201505E-016        0.78947997798E+001        0.79038926040E+001
        0.58911778138E+001       -0.90530440316E-002       -0.90530440316E-002        0.23311335528E-016        0.79011375870E+001        0.79101906311E+001
        0.58934712163E+001       -0.90129330222E-002       -0.90129330222E-002        0.22743531870E-016        0.79074786217E+001        0.79164915547E+001
        0.58957650652E+001       -0.89724941291E-002       -0.89724941291E-002        0.22189453321E-016        0.79138228840E+001        0.79227953781E+001
        0.58980593603E+001       -0.89317302590E-002       -0.89317302590E-002        0.21648770695E-016        0.79201703743E+001        0.79291021046E+001
        0.59003541018E+001       -0.88906443124E-002       -0.88906443124E-002        0.21121162636E-016        0.79265210928E+001        0.79354117371E+001
        0.59026492896E+001       -0.88492391837E-002       -0.88492391837E-002        0.20606315436E-016        0.79328750398E+001        0.79417242790E+001
        0.59049449237E+001       -0.88075177610E-002       -0.88075177610E-002        0.20103922856E-016        0.79392322156E+001        0.79480397333E+001
        0.59072410042E+001       -0.87654829263E-002       -0.87654829263E-002        0.19613685946E-016        0.79455926205E+001        0.79543581034E+001
        0.59095375309E+001       -0.87231375555E-002       -0.87231375555E-002        0.19135312876E-016        0.79519562548E+001        0.79606793924E+001
        0.59118345040E+001       -0.86804845180E-002       -0.86804845180E-002        0.18668518765E-016        0.79583231189E+001        0.79670036034E+001
        0.59141319234E+001       -0.86375266769E-002       -0.86375266769E-002        0.18213025520E-016        0.79646932130E+001        0.79733307396E+001
        0.59164297891E+001       -0.85942668894E-002       -0.85942668894E-002        0.17768561672E-016        0.79710665375E+001        0.79796608044E+001
        0.59187281011E+001       -0.85507080059E-002       -0.85507080059E-002        0.17334862224E-016        0.79774430927E+001        0.79859938007E+001
        0.59210268595E+001       -0.85068528707E-002       -0.85068528707E-002        0.16911668494E-016        0.79838228791E+001        0.79923297320E+001
        0.59233260641E+001       -0.84627043217E-002       -0.84627043217E-002        0.16498727966E-016        0.79902058969E+001        0.79986686013E+001
        0.59256257151E+001       -0.84182651903E-002       -0.84182651903E-002        0.16095794148E-016        0.79965921466E+001        0.80050104118E+001
        0.59279258124E+001       -0.83735383016E-002       -0.83735383016E-002        0.15702626425E-016        0.80029816285E+001        0.80113551668E+001
        0.59302263560E+001       -0.83285264743E-002       -0.83285264743E-002        0.15318989923E-016        0.80093743430E+001        0.80177028695E+001
        0.59325273460E+001       -0.82832325203E-002       -0.82832325203E-002        0.14944655370E-016        0.80157702905E+001        0.80240535230E+001
        0.59348287822E+001       -0.82376592455E-002       -0.82376592455E-002        0.14579398967E-016        0.80221694714E+001        0.80304071306E+001
        0.59371306648E+001       -0.81918094488E-002       -0.81918094488E-002        0.14223002258E-016        0.80285718861E+001        0.80367636956E+001
        0.59394329937E+001       -0.81456859228E-002       -0.81456859228E-002        0.13875252000E-016        0.80349775351E+001        0.80431232210E+001
        0.59417357689E+001       -0.80992914536E-002       -0.80992914536E-002        0.13535940043E-016        0.80413864188E+001        0.80494857102E+001
        0.59440389904E+001       -0.80526288206E-002       -0.80526288206E-002        0.13204863208E-016        0.80477985376E+001        0.80558511664E+001
        0.59463426582E+001       -0.80057007965E-002       -0.80057007965E-002        0.12881823170E-016        0.80542138919E+001        0.80622195927E+001
        0.59486467724E+001       -0.79585101476E-002       -0.79585101476E-002        0.12566626343E-016        0.80606324823E+001        0.80685909925E+001
        0.59509513328E+001       -0.79110596333E-002       -0.79110596333E-002        0.12259083766E-016        0.80670543092E+001        0.80749653688E+001
