 # atomic units 
 #
 # material = aluminum                
 # nfraction =    1.00000000000000     
 # Zbar =    3.00051477906058     
 #
 # screening length =  0.954331324771087     
# r     (v(i,j),j=i,nspecies, i=1,nspecies)     (dv/dr(i,j),j=i,nspecies, i=1,nspecies)
        0.21935882814E+000        0.36014541975E+002       -0.19246638054E+003
        0.22301480861E+000        0.35323266887E+002       -0.18573075345E+003
        0.22667078908E+000        0.34656090893E+002       -0.17928300503E+003
        0.23032676955E+000        0.34011984467E+002       -0.17311009122E+003
        0.23398275002E+000        0.33389966065E+002       -0.16719973313E+003
        0.23763873049E+000        0.32789096105E+002       -0.16154033716E+003
        0.24129471095E+000        0.32208477865E+002       -0.15612092631E+003
        0.24495069142E+000        0.31647252164E+002       -0.15093108083E+003
        0.24860667189E+000        0.31104598503E+002       -0.14596088735E+003
        0.25226265236E+000        0.30579730306E+002       -0.14120089495E+003
        0.25591863283E+000        0.30071896203E+002       -0.13664207770E+003
        0.25957461330E+000        0.29580375720E+002       -0.13227580256E+003
        0.26323059377E+000        0.29104480626E+002       -0.12809380198E+003
        0.26688657424E+000        0.28643550990E+002       -0.12408815036E+003
        0.27054255471E+000        0.28196956545E+002       -0.12025124386E+003
        0.27419853518E+000        0.27764093039E+002       -0.11657578280E+003
        0.27785451564E+000        0.27344383588E+002       -0.11305475631E+003
        0.28151049611E+000        0.26937275273E+002       -0.10968142860E+003
        0.28516647658E+000        0.26542240467E+002       -0.10644932684E+003
        0.28882245705E+000        0.26158773645E+002       -0.10335223010E+003
        0.29247843752E+000        0.25786392671E+002       -0.10038415937E+003
        0.29613441799E+000        0.25424635792E+002       -0.97539368412E+002
        0.29979039846E+000        0.25073062891E+002       -0.94812335394E+002
        0.30344637893E+000        0.24731252642E+002       -0.92197755190E+002
        0.30710235940E+000        0.24398803719E+002       -0.89690532225E+002
        0.31075833987E+000        0.24075332102E+002       -0.87285773780E+002
        0.31441432033E+000        0.23760472236E+002       -0.84978783737E+002
        0.31807030080E+000        0.23453874483E+002       -0.82765056593E+002
        0.32172628127E+000        0.23155206232E+002       -0.80640271736E+002
        0.32538226174E+000        0.22864149472E+002       -0.78600287900E+002
        0.32903824221E+000        0.22580401872E+002       -0.76641137790E+002
        0.33269422268E+000        0.22303674464E+002       -0.74759022776E+002
        0.33635020315E+000        0.22033692689E+002       -0.72950307708E+002
        0.34000618362E+000        0.21770194193E+002       -0.71211515800E+002
        0.34366216409E+000        0.21512929834E+002       -0.69539323586E+002
        0.34731814456E+000        0.21261661587E+002       -0.67930555942E+002
        0.35097412502E+000        0.21016163524E+002       -0.66382181204E+002
        0.35463010549E+000        0.20776219813E+002       -0.64891306339E+002
        0.35828608596E+000        0.20541625676E+002       -0.63455172212E+002
        0.36194206643E+000        0.20312185482E+002       -0.62071148921E+002
        0.36559804690E+000        0.20087713674E+002       -0.60736731221E+002
        0.36925402737E+000        0.19868032965E+002       -0.59449534005E+002
        0.37291000784E+000        0.19652975232E+002       -0.58207287882E+002
        0.37656598831E+000        0.19442379801E+002       -0.57007834833E+002
        0.38022196878E+000        0.19236094326E+002       -0.55849123934E+002
        0.38387794925E+000        0.19033973147E+002       -0.54729207148E+002
        0.38753392971E+000        0.18835878156E+002       -0.53646235209E+002
        0.39118991018E+000        0.18641677234E+002       -0.52598453573E+002
        0.39484589065E+000        0.18451245096E+002       -0.51584198476E+002
        0.39850187112E+000        0.18264461805E+002       -0.50601893057E+002
        0.40215785159E+000        0.18081213599E+002       -0.49650043587E+002
        0.40581383206E+000        0.17901391479E+002       -0.48727235783E+002
        0.40946981253E+000        0.17724892020E+002       -0.47832131235E+002
        0.41312579300E+000        0.17551616023E+002       -0.46963463919E+002
        0.41678177347E+000        0.17381469314E+002       -0.46120036817E+002
        0.42043775394E+000        0.17214361459E+002       -0.45300718651E+002
        0.42409373440E+000        0.17050206551E+002       -0.44504440712E+002
        0.42774971487E+000        0.16888921982E+002       -0.43730193784E+002
        0.43140569534E+000        0.16730429220E+002       -0.42977025182E+002
        0.43506167581E+000        0.16574652634E+002       -0.42244035892E+002
        0.43871765628E+000        0.16421520260E+002       -0.41530377812E+002
        0.44237363675E+000        0.16270962678E+002       -0.40835251080E+002
        0.44602961722E+000        0.16122913766E+002       -0.40157901523E+002
        0.44968559769E+000        0.15977309631E+002       -0.39497618184E+002
        0.45334157816E+000        0.15834089344E+002       -0.38853730957E+002
        0.45699755863E+000        0.15693193919E+002       -0.38225608307E+002
        0.46065353909E+000        0.15554567041E+002       -0.37612655099E+002
        0.46430951956E+000        0.15418154084E+002       -0.37014310509E+002
        0.46796550003E+000        0.15283902827E+002       -0.36430046030E+002
        0.47162148050E+000        0.15151762518E+002       -0.35859363559E+002
        0.47527746097E+000        0.15021684574E+002       -0.35301793586E+002
        0.47893344144E+000        0.14893621682E+002       -0.34756893455E+002
        0.48258942191E+000        0.14767528491E+002       -0.34224245717E+002
        0.48624540238E+000        0.14643360748E+002       -0.33703456555E+002
        0.48990138285E+000        0.14521075975E+002       -0.33194154301E+002
        0.49355736332E+000        0.14400632646E+002       -0.32695988009E+002
        0.49721334378E+000        0.14281990844E+002       -0.32208626112E+002
        0.50086932425E+000        0.14165111471E+002       -0.31731755155E+002
        0.50452530472E+000        0.14049956900E+002       -0.31265078592E+002
        0.50818128519E+000        0.13936490206E+002       -0.30808315635E+002
        0.51183726566E+000        0.13824675812E+002       -0.30361200181E+002
        0.51549324613E+000        0.13714478744E+002       -0.29923479802E+002
        0.51914922660E+000        0.13605865266E+002       -0.29494914790E+002
        0.52280520707E+000        0.13498802161E+002       -0.29075277238E+002
        0.52646118754E+000        0.13393257357E+002       -0.28664350205E+002
        0.53011716801E+000        0.13289199228E+002       -0.28261926928E+002
        0.53377314848E+000        0.13186597209E+002       -0.27867810060E+002
        0.53742912894E+000        0.13085421123E+002       -0.27481810974E+002
        0.54108510941E+000        0.12985641779E+002       -0.27103749113E+002
        0.54474108988E+000        0.12887230326E+002       -0.26733451379E+002
        0.54839707035E+000        0.12790158834E+002       -0.26370751557E+002
        0.55205305082E+000        0.12694399671E+002       -0.26015489789E+002
        0.55570903129E+000        0.12599926075E+002       -0.25667512078E+002
        0.55936501176E+000        0.12506711542E+002       -0.25326669827E+002
        0.56302099223E+000        0.12414730393E+002       -0.24992819416E+002
        0.56667697270E+000        0.12323957179E+002       -0.24665821801E+002
        0.57033295317E+000        0.12234367233E+002       -0.24345542159E+002
        0.57398893363E+000        0.12145936098E+002       -0.24031849544E+002
        0.57764491410E+000        0.12058640058E+002       -0.23724616577E+002
        0.58130089457E+000        0.11972455593E+002       -0.23423719159E+002
        0.58495687504E+000        0.11887359891E+002       -0.23129036216E+002
        0.58861285551E+000        0.11803330320E+002       -0.22840449454E+002
        0.59226883598E+000        0.11720344932E+002       -0.22557843139E+002
        0.59592481645E+000        0.11638381941E+002       -0.22281103895E+002
        0.59958079692E+000        0.11557420227E+002       -0.22010120533E+002
        0.60323677739E+000        0.11477438822E+002       -0.21744783877E+002
        0.60689275786E+000        0.11398417399E+002       -0.21484986617E+002
        0.61054873832E+000        0.11320335778E+002       -0.21230623178E+002
        0.61420471879E+000        0.11243174401E+002       -0.20981589599E+002
        0.61786069926E+000        0.11166913852E+002       -0.20737783423E+002
        0.62151667973E+000        0.11091535320E+002       -0.20499103610E+002
        0.62517266020E+000        0.11017020129E+002       -0.20265450444E+002
        0.62882864067E+000        0.10943350195E+002       -0.20036725463E+002
        0.63248462114E+000        0.10870507565E+002       -0.19812831398E+002
        0.63614060161E+000        0.10798474864E+002       -0.19593672112E+002
        0.63979658208E+000        0.10727234844E+002       -0.19379152552E+002
        0.64345256255E+000        0.10656770823E+002       -0.19169178713E+002
        0.64710854301E+000        0.10587066243E+002       -0.18963657601E+002
        0.65076452348E+000        0.10518105099E+002       -0.18762497207E+002
        0.65442050395E+000        0.10449871509E+002       -0.18565606479E+002
        0.65807648442E+000        0.10382350131E+002       -0.18372895313E+002
        0.66173246489E+000        0.10315525744E+002       -0.18184274531E+002
        0.66538844536E+000        0.10249383656E+002       -0.17999655880E+002
        0.66904442583E+000        0.10183909295E+002       -0.17818952019E+002
        0.67270040630E+000        0.10119088603E+002       -0.17642076523E+002
        0.67635638677E+000        0.10054907644E+002       -0.17468943881E+002
        0.68001236724E+000        0.99913529826E+001       -0.17299469495E+002
        0.68366834770E+000        0.99284113027E+001       -0.17133569690E+002
        0.68732432817E+000        0.98660697809E+001       -0.16971161718E+002
        0.69098030864E+000        0.98043157065E+001       -0.16812163769E+002
        0.69463628911E+000        0.97431368527E+001       -0.16656494978E+002
        0.69829226958E+000        0.96825211021E+001       -0.16504075435E+002
        0.70194825005E+000        0.96224568105E+001       -0.16354826201E+002
        0.70560423052E+000        0.95629324397E+001       -0.16208669312E+002
        0.70926021099E+000        0.95039369136E+001       -0.16065527800E+002
        0.71291619146E+000        0.94454592585E+001       -0.15925325700E+002
        0.71657217193E+000        0.93874889523E+001       -0.15787988065E+002
        0.72022815239E+000        0.93300155712E+001       -0.15653440976E+002
        0.72388413286E+000        0.92730291316E+001       -0.15521611558E+002
        0.72754011333E+000        0.92165197444E+001       -0.15392427994E+002
        0.73119609380E+000        0.91604779496E+001       -0.15265819530E+002
        0.73485207427E+000        0.91048943772E+001       -0.15141716490E+002
        0.73850805474E+000        0.90497600749E+001       -0.15020050290E+002
        0.74216403521E+000        0.89950661760E+001       -0.14900753446E+002
        0.74582001568E+000        0.89408042200E+001       -0.14783759581E+002
        0.74947599615E+000        0.88869658271E+001       -0.14669003434E+002
        0.75313197662E+000        0.88335430127E+001       -0.14556420875E+002
        0.75678795708E+000        0.87805278673E+001       -0.14445948905E+002
        0.76044393755E+000        0.87279128655E+001       -0.14337525665E+002
        0.76409991802E+000        0.86756905518E+001       -0.14231090440E+002
        0.76775589849E+000        0.86238538431E+001       -0.14126583668E+002
        0.77141187896E+000        0.85723957210E+001       -0.14023946943E+002
        0.77506785943E+000        0.85213095282E+001       -0.13923123010E+002
        0.77872383990E+000        0.84705886662E+001       -0.13824055777E+002
        0.78237982037E+000        0.84202268865E+001       -0.13726690315E+002
        0.78603580084E+000        0.83702179938E+001       -0.13630972850E+002
        0.78969178131E+000        0.83205561314E+001       -0.13536850771E+002
        0.79334776177E+000        0.82712354900E+001       -0.13444272627E+002
        0.79700374224E+000        0.82222505879E+001       -0.13353188121E+002
        0.80065972271E+000        0.81735959849E+001       -0.13263548111E+002
        0.80431570318E+000        0.81252665574E+001       -0.13175304603E+002
        0.80797168365E+000        0.80772572174E+001       -0.13088410746E+002
        0.81162766412E+000        0.80295631826E+001       -0.13002820828E+002
        0.81528364459E+000        0.79821797005E+001       -0.12918490270E+002
        0.81893962506E+000        0.79351023137E+001       -0.12835375620E+002
        0.82259560553E+000        0.78883265887E+001       -0.12753434541E+002
        0.82625158600E+000        0.78418483762E+001       -0.12672625802E+002
        0.82990756646E+000        0.77956635457E+001       -0.12592909275E+002
        0.83356354693E+000        0.77497682401E+001       -0.12514245922E+002
        0.83721952740E+000        0.77041586153E+001       -0.12436597784E+002
        0.84087550787E+000        0.76588310910E+001       -0.12359927968E+002
        0.84453148834E+000        0.76137820938E+001       -0.12284200637E+002
        0.84818746881E+000        0.75690083044E+001       -0.12209381003E+002
        0.85184344928E+000        0.75245064049E+001       -0.12135435309E+002
        0.85549942975E+000        0.74802733218E+001       -0.12062330812E+002
        0.85915541022E+000        0.74363059776E+001       -0.11990035778E+002
        0.86281139069E+000        0.73926015298E+001       -0.11918519468E+002
        0.86646737115E+000        0.73491571269E+001       -0.11847752117E+002
        0.87012335162E+000        0.73059701430E+001       -0.11777704919E+002
        0.87377933209E+000        0.72630379381E+001       -0.11708350024E+002
        0.87743531256E+000        0.72203580890E+001       -0.11639660513E+002
        0.88109129303E+000        0.71779281538E+001       -0.11571610380E+002
        0.88474727350E+000        0.71357458982E+001       -0.11504174522E+002
        0.88840325397E+000        0.70938090649E+001       -0.11437328726E+002
        0.89205923444E+000        0.70521155959E+001       -0.11371049645E+002
        0.89571521491E+000        0.70106634052E+001       -0.11305314786E+002
        0.89937119538E+000        0.69694505987E+001       -0.11240102495E+002
        0.90302717584E+000        0.69284752496E+001       -0.11175391938E+002
        0.90668315631E+000        0.68877356151E+001       -0.11111163083E+002
        0.91033913678E+000        0.68472299159E+001       -0.11047396686E+002
        0.91399511725E+000        0.68069565490E+001       -0.10984074275E+002
        0.91765109772E+000        0.67669138711E+001       -0.10921178130E+002
        0.92130707819E+000        0.67271004079E+001       -0.10858691270E+002
        0.92496305866E+000        0.66875146411E+001       -0.10796597434E+002
        0.92861903913E+000        0.66481552145E+001       -0.10734881063E+002
        0.93227501960E+000        0.66090207245E+001       -0.10673527284E+002
        0.93593100007E+000        0.65701099228E+001       -0.10612521894E+002
        0.93958698053E+000        0.65314215103E+001       -0.10551851346E+002
        0.94324296100E+000        0.64929543370E+001       -0.10491502727E+002
        0.94689894147E+000        0.64547071993E+001       -0.10431463746E+002
        0.95055492194E+000        0.64166790361E+001       -0.10371722713E+002
        0.95421090241E+000        0.63788687300E+001       -0.10312268529E+002
        0.95786688288E+000        0.63412753005E+001       -0.10253090665E+002
        0.96152286335E+000        0.63038977078E+001       -0.10194179146E+002
        0.96517884382E+000        0.62667350436E+001       -0.10135524539E+002
        0.96883482429E+000        0.62297863378E+001       -0.10077117934E+002
        0.97249080476E+000        0.61930507467E+001       -0.10018950929E+002
        0.97614678522E+000        0.61565273622E+001       -0.99610156160E+001
        0.97980276569E+000        0.61202153978E+001       -0.99033045628E+001
        0.98345874616E+000        0.60841140004E+001       -0.98458108034E+001
        0.98711472663E+000        0.60482224337E+001       -0.97885278191E+001
        0.99077070710E+000        0.60125398932E+001       -0.97314495243E+001
        0.99442668757E+000        0.59770656862E+001       -0.96745702532E+001
        0.99808266804E+000        0.59417990503E+001       -0.96178847443E+001
        0.10017386485E+001        0.59067393307E+001       -0.95613881284E+001
        0.10053946290E+001        0.58718858013E+001       -0.95050759147E+001
        0.10090506094E+001        0.58372378394E+001       -0.94489439764E+001
        0.10127065899E+001        0.58027947497E+001       -0.93929885363E+001
        0.10163625704E+001        0.57685559366E+001       -0.93372061573E+001
        0.10200185509E+001        0.57345207306E+001       -0.92815937269E+001
        0.10236745313E+001        0.57006885582E+001       -0.92261484450E+001
        0.10273305118E+001        0.56670587708E+001       -0.91708678134E+001
        0.10309864923E+001        0.56336308127E+001       -0.91157496229E+001
        0.10346424727E+001        0.56004040521E+001       -0.90607919400E+001
        0.10382984532E+001        0.55673779469E+001       -0.90059930961E+001
        0.10419544337E+001        0.55345518781E+001       -0.89513516785E+001
        0.10456104141E+001        0.55019253131E+001       -0.88968665172E+001
        0.10492663946E+001        0.54694976422E+001       -0.88425366740E+001
        0.10529223751E+001        0.54372683392E+001       -0.87883614332E+001
        0.10565783555E+001        0.54052368000E+001       -0.87343402894E+001
        0.10602343360E+001        0.53734025017E+001       -0.86804729396E+001
        0.10638903165E+001        0.53417648429E+001       -0.86267592761E+001
        0.10675462970E+001        0.53103233009E+001       -0.85731993694E+001
        0.10712022774E+001        0.52790772744E+001       -0.85197934622E+001
        0.10748582579E+001        0.52480262384E+001       -0.84665419629E+001
        0.10785142384E+001        0.52171695891E+001       -0.84134454365E+001
        0.10821702188E+001        0.51865067968E+001       -0.83605045931E+001
        0.10858261993E+001        0.51560372532E+001       -0.83077202802E+001
        0.10894821798E+001        0.51257604218E+001       -0.82550934771E+001
        0.10931381602E+001        0.50956756876E+001       -0.82026252834E+001
        0.10967941407E+001        0.50657825055E+001       -0.81503169138E+001
        0.11004501212E+001        0.50360802522E+001       -0.80981696914E+001
        0.11041061016E+001        0.50065683726E+001       -0.80461850384E+001
        0.11077620821E+001        0.49772462332E+001       -0.79943644689E+001
        0.11114180626E+001        0.49481132675E+001       -0.79427095841E+001
        0.11150740430E+001        0.49191688309E+001       -0.78912220652E+001
        0.11187300235E+001        0.48904123438E+001       -0.78399036651E+001
        0.11223860040E+001        0.48618431494E+001       -0.77887562045E+001
        0.11260419845E+001        0.48334606545E+001       -0.77377815653E+001
        0.11296979649E+001        0.48052641889E+001       -0.76869816848E+001
        0.11333539454E+001        0.47772531447E+001       -0.76363585497E+001
        0.11370099259E+001        0.47494268375E+001       -0.75859141906E+001
        0.11406659063E+001        0.47217846444E+001       -0.75356506773E+001
        0.11443218868E+001        0.46943258663E+001       -0.74855701151E+001
        0.11479778673E+001        0.46670498642E+001       -0.74356746386E+001
        0.11516338477E+001        0.46399559240E+001       -0.73859664052E+001
        0.11552898282E+001        0.46130433904E+001       -0.73364475934E+001
        0.11589458087E+001        0.45863115340E+001       -0.72871203980E+001
        0.11626017891E+001        0.45597596829E+001       -0.72379870261E+001
        0.11662577696E+001        0.45333870919E+001       -0.71890496928E+001
        0.11699137501E+001        0.45071930726E+001       -0.71403106168E+001
        0.11735697306E+001        0.44811768639E+001       -0.70917720169E+001
        0.11772257110E+001        0.44553377609E+001       -0.70434361090E+001
        0.11808816915E+001        0.44296749866E+001       -0.69953051032E+001
        0.11845376720E+001        0.44041878195E+001       -0.69473811993E+001
        0.11881936524E+001        0.43788754671E+001       -0.68996665855E+001
        0.11918496329E+001        0.43537371914E+001       -0.68521634342E+001
        0.11955056134E+001        0.43287721842E+001       -0.68048738987E+001
        0.11991615938E+001        0.43039796917E+001       -0.67578001123E+001
        0.12028175743E+001        0.42793588903E+001       -0.67109441850E+001
        0.12064735548E+001        0.42549090104E+001       -0.66643082011E+001
        0.12101295352E+001        0.42306292137E+001       -0.66178942164E+001
        0.12137855157E+001        0.42065187149E+001       -0.65717042556E+001
        0.12174414962E+001        0.41825766615E+001       -0.65257403129E+001
        0.12210974766E+001        0.41588022532E+001       -0.64800043473E+001
        0.12247534571E+001        0.41351946235E+001       -0.64344982831E+001
        0.12284094376E+001        0.41117529577E+001       -0.63892240065E+001
        0.12320654181E+001        0.40884763758E+001       -0.63441833636E+001
        0.12357213985E+001        0.40653640494E+001       -0.62993781602E+001
        0.12393773790E+001        0.40424150854E+001       -0.62548101608E+001
        0.12430333595E+001        0.40196286424E+001       -0.62104810863E+001
        0.12466893399E+001        0.39970038150E+001       -0.61663926128E+001
        0.12503453204E+001        0.39745397490E+001       -0.61225463708E+001
        0.12540013009E+001        0.39522355277E+001       -0.60789439452E+001
        0.12576572813E+001        0.39300902849E+001       -0.60355868714E+001
        0.12613132618E+001        0.39081030928E+001       -0.59924766364E+001
        0.12649692423E+001        0.38862730742E+001       -0.59496146799E+001
        0.12686252227E+001        0.38645992911E+001       -0.59070023906E+001
        0.12722812032E+001        0.38430808558E+001       -0.58646411068E+001
        0.12759371837E+001        0.38217168208E+001       -0.58225321149E+001
        0.12795931642E+001        0.38005062885E+001       -0.57806766503E+001
        0.12832491446E+001        0.37794483030E+001       -0.57390758971E+001
        0.12869051251E+001        0.37585419577E+001       -0.56977309843E+001
        0.12905611056E+001        0.37377862886E+001       -0.56566429907E+001
        0.12942170860E+001        0.37171803809E+001       -0.56158129426E+001
        0.12978730665E+001        0.36967232634E+001       -0.55752418123E+001
        0.13015290470E+001        0.36764140140E+001       -0.55349305173E+001
        0.13051850274E+001        0.36562516551E+001       -0.54948799232E+001
        0.13088410079E+001        0.36362352578E+001       -0.54550908431E+001
        0.13124969884E+001        0.36163638389E+001       -0.54155640351E+001
        0.13161529688E+001        0.35966364639E+001       -0.53763002044E+001
        0.13198089493E+001        0.35770521445E+001       -0.53373000039E+001
        0.13234649298E+001        0.35576099411E+001       -0.52985640335E+001
        0.13271209102E+001        0.35383088614E+001       -0.52600928389E+001
        0.13307768907E+001        0.35191479615E+001       -0.52218869138E+001
        0.13344328712E+001        0.35001262459E+001       -0.51839467004E+001
        0.13380888517E+001        0.34812427670E+001       -0.51462725887E+001
        0.13417448321E+001        0.34624965268E+001       -0.51088649163E+001
        0.13454008126E+001        0.34438865750E+001       -0.50717239703E+001
        0.13490567931E+001        0.34254119116E+001       -0.50348499863E+001
        0.13527127735E+001        0.34070715845E+001       -0.49982431499E+001
        0.13563687540E+001        0.33888645925E+001       -0.49619035967E+001
        0.13600247345E+001        0.33707899824E+001       -0.49258314136E+001
        0.13636807149E+001        0.33528467525E+001       -0.48900266367E+001
        0.13673366954E+001        0.33350339490E+001       -0.48544892547E+001
        0.13709926759E+001        0.33173505706E+001       -0.48192192091E+001
        0.13746486563E+001        0.32997956638E+001       -0.47842163935E+001
        0.13783046368E+001        0.32823682282E+001       -0.47494806549E+001
        0.13819606173E+001        0.32650673111E+001       -0.47150117938E+001
        0.13856165978E+001        0.32478919141E+001       -0.46808095648E+001
        0.13892725782E+001        0.32308410858E+001       -0.46468736791E+001
        0.13929285587E+001        0.32139138301E+001       -0.46132038034E+001
        0.13965845392E+001        0.31971091979E+001       -0.45797995606E+001
        0.14002405196E+001        0.31804261962E+001       -0.45466605311E+001
        0.14038965001E+001        0.31638638786E+001       -0.45137862538E+001
        0.14075524806E+001        0.31474212557E+001       -0.44811762252E+001
        0.14112084610E+001        0.31310973846E+001       -0.44488299006E+001
        0.14148644415E+001        0.31148912802E+001       -0.44167466970E+001
        0.14185204220E+001        0.30988020034E+001       -0.43849259919E+001
        0.14221764024E+001        0.30828285740E+001       -0.43533671243E+001
        0.14258323829E+001        0.30669700577E+001       -0.43220693953E+001
        0.14294883634E+001        0.30512254793E+001       -0.42910320691E+001
        0.14331443439E+001        0.30355939098E+001       -0.42602543741E+001
        0.14368003243E+001        0.30200743799E+001       -0.42297355035E+001
        0.14404563048E+001        0.30046659663E+001       -0.41994746145E+001
        0.14441122853E+001        0.29893677060E+001       -0.41694708322E+001
        0.14477682657E+001        0.29741786819E+001       -0.41397232481E+001
        0.14514242462E+001        0.29590979379E+001       -0.41102309214E+001
        0.14550802267E+001        0.29441245635E+001       -0.40809928792E+001
        0.14587362071E+001        0.29292576099E+001       -0.40520081187E+001
        0.14623921876E+001        0.29144961739E+001       -0.40232756076E+001
        0.14660481681E+001        0.28998393144E+001       -0.39947942828E+001
        0.14697041485E+001        0.28852861356E+001       -0.39665630532E+001
        0.14733601290E+001        0.28708357047E+001       -0.39385808025E+001
        0.14770161095E+001        0.28564871339E+001       -0.39108463846E+001
        0.14806720899E+001        0.28422394989E+001       -0.38833586275E+001
        0.14843280704E+001        0.28280919202E+001       -0.38561163347E+001
        0.14879840509E+001        0.28140434827E+001       -0.38291182855E+001
        0.14916400314E+001        0.28000933155E+001       -0.38023632357E+001
        0.14952960118E+001        0.27862405126E+001       -0.37758499167E+001
        0.14989519923E+001        0.27724842124E+001       -0.37495770379E+001
        0.15026079728E+001        0.27588235186E+001       -0.37235432865E+001
        0.15062639532E+001        0.27452575788E+001       -0.36977473303E+001
        0.15099199337E+001        0.27317855067E+001       -0.36721878167E+001
        0.15135759142E+001        0.27184064597E+001       -0.36468633727E+001
        0.15172318946E+001        0.27051195616E+001       -0.36217726068E+001
        0.15208878751E+001        0.26919239798E+001       -0.35969141104E+001
        0.15245438556E+001        0.26788188487E+001       -0.35722864570E+001
        0.15281998360E+001        0.26658033458E+001       -0.35478882030E+001
        0.15318558165E+001        0.26528766164E+001       -0.35237178894E+001
        0.15355117970E+001        0.26400378484E+001       -0.34997740418E+001
        0.15391677775E+001        0.26272861978E+001       -0.34760551707E+001
        0.15428237579E+001        0.26146208637E+001       -0.34525597740E+001
        0.15464797384E+001        0.26020410131E+001       -0.34292863349E+001
        0.15501357189E+001        0.25895458558E+001       -0.34062333247E+001
        0.15537916993E+001        0.25771345702E+001       -0.33833992030E+001
        0.15574476798E+001        0.25648063774E+001       -0.33607824176E+001
        0.15611036603E+001        0.25525604673E+001       -0.33383814046E+001
        0.15647596407E+001        0.25403960721E+001       -0.33161945911E+001
        0.15684156212E+001        0.25283123934E+001       -0.32942203949E+001
        0.15720716017E+001        0.25163086749E+001       -0.32724572237E+001
