 # atomic units 
 #
 # material = aluminum                
 # nfraction =    1.00000000000000     
 # Zbar =    4.35322408794477     
 #
 # screening length =   1.57153029298550     
# r     (v(i,j),j=i,nspecies, i=1,nspecies)     (dv/dr(i,j),j=i,nspecies, i=1,nspecies)
        0.75569116294E+001        0.51562720984E-001       -0.35877279859E-001
        0.75605676099E+001        0.51431725927E-001       -0.35783389812E-001
        0.75642235904E+001        0.51301074069E-001       -0.35689755241E-001
        0.75678795708E+001        0.51170763665E-001       -0.35596375451E-001
        0.75715355513E+001        0.51040794598E-001       -0.35503249720E-001
        0.75751915318E+001        0.50911165126E-001       -0.35410377299E-001
        0.75788475123E+001        0.50781875138E-001       -0.35317757479E-001
        0.75825034927E+001        0.50652922900E-001       -0.35225389555E-001
        0.75861594732E+001        0.50524308303E-001       -0.35133272801E-001
        0.75898154537E+001        0.50396029620E-001       -0.35041406505E-001
        0.75934714341E+001        0.50268086745E-001       -0.34949789947E-001
        0.75971274146E+001        0.50140477960E-001       -0.34858422427E-001
        0.76007833951E+001        0.50013203162E-001       -0.34767303212E-001
        0.76044393755E+001        0.49886260637E-001       -0.34676431621E-001
        0.76080953560E+001        0.49759650288E-001       -0.34585806982E-001
        0.76117513365E+001        0.49633370409E-001       -0.34495428534E-001
        0.76154073169E+001        0.49507420904E-001       -0.34405295577E-001
        0.76190632974E+001        0.49381800074E-001       -0.34315407477E-001
        0.76227192779E+001        0.49256507827E-001       -0.34225763488E-001
        0.76263752583E+001        0.49131542471E-001       -0.34136362902E-001
        0.76300312388E+001        0.49006903918E-001       -0.34047205056E-001
        0.76336872193E+001        0.48882590482E-001       -0.33958289246E-001
        0.76373431998E+001        0.48758602078E-001       -0.33869614806E-001
        0.76409991802E+001        0.48634937027E-001       -0.33781181055E-001
        0.76446551607E+001        0.48511595247E-001       -0.33692987286E-001
        0.76483111412E+001        0.48388575066E-001       -0.33605032814E-001
        0.76519671216E+001        0.48265876406E-001       -0.33517316951E-001
        0.76556231021E+001        0.48143497601E-001       -0.33429839035E-001
        0.76592790826E+001        0.48021438576E-001       -0.33342598425E-001
        0.76629350630E+001        0.47899697672E-001       -0.33255594420E-001
        0.76665910435E+001        0.47778274817E-001       -0.33168826297E-001
        0.76702470240E+001        0.47657168359E-001       -0.33082293453E-001
        0.76739030044E+001        0.47536378229E-001       -0.32995995226E-001
        0.76775589849E+001        0.47415902781E-001       -0.32909930909E-001
        0.76812149654E+001        0.47295741950E-001       -0.32824099824E-001
        0.76848709459E+001        0.47175894096E-001       -0.32738501341E-001
        0.76885269263E+001        0.47056359158E-001       -0.32653134815E-001
        0.76921829068E+001        0.46937135502E-001       -0.32567999577E-001
        0.76958388873E+001        0.46818223069E-001       -0.32483094948E-001
        0.76994948677E+001        0.46699620233E-001       -0.32398420296E-001
        0.77031508482E+001        0.46581326939E-001       -0.32313974969E-001
        0.77068068287E+001        0.46463341564E-001       -0.32229758294E-001
        0.77104628091E+001        0.46345664059E-001       -0.32145769638E-001
        0.77141187896E+001        0.46228292807E-001       -0.32062008371E-001
        0.77177747701E+001        0.46111227761E-001       -0.31978473825E-001
        0.77214307505E+001        0.45994467311E-001       -0.31895165347E-001
        0.77250867310E+001        0.45878011414E-001       -0.31812082325E-001
        0.77287427115E+001        0.45761858465E-001       -0.31729224106E-001
        0.77323986919E+001        0.45646008423E-001       -0.31646590049E-001
        0.77360546724E+001        0.45530459692E-001       -0.31564179533E-001
        0.77397106529E+001        0.45415212233E-001       -0.31481991902E-001
        0.77433666334E+001        0.45300264455E-001       -0.31400026539E-001
        0.77470226138E+001        0.45185616324E-001       -0.31318282808E-001
        0.77506785943E+001        0.45071266254E-001       -0.31236760092E-001
        0.77543345748E+001        0.44957214214E-001       -0.31155457769E-001
        0.77579905552E+001        0.44843458624E-001       -0.31074375199E-001
        0.77616465357E+001        0.44729999457E-001       -0.30993511758E-001
        0.77653025162E+001        0.44616835138E-001       -0.30912866830E-001
        0.77689584966E+001        0.44503965643E-001       -0.30832439802E-001
        0.77726144771E+001        0.44391389405E-001       -0.30752230046E-001
        0.77762704576E+001        0.44279106400E-001       -0.30672236949E-001
        0.77799264380E+001        0.44167115069E-001       -0.30592459930E-001
        0.77835824185E+001        0.44055415391E-001       -0.30512898331E-001
        0.77872383990E+001        0.43944005812E-001       -0.30433551540E-001
        0.77908943795E+001        0.43832886315E-001       -0.30354418985E-001
        0.77945503599E+001        0.43722055351E-001       -0.30275500048E-001
        0.77982063404E+001        0.43611512906E-001       -0.30196794113E-001
        0.78018623209E+001        0.43501257437E-001       -0.30118300604E-001
        0.78055183013E+001        0.43391288934E-001       -0.30040018895E-001
        0.78091742818E+001        0.43281605859E-001       -0.29961948380E-001
        0.78128302623E+001        0.43172208204E-001       -0.29884088465E-001
        0.78164862427E+001        0.43063094438E-001       -0.29806438560E-001
        0.78201422232E+001        0.42954264557E-001       -0.29728998085E-001
        0.78237982037E+001        0.42845717034E-001       -0.29651766436E-001
        0.78274541841E+001        0.42737451867E-001       -0.29574743031E-001
        0.78311101646E+001        0.42629467537E-001       -0.29497927270E-001
        0.78347661451E+001        0.42521764044E-001       -0.29421318544E-001
        0.78384221256E+001        0.42414339874E-001       -0.29344916298E-001
        0.78420781060E+001        0.42307195032E-001       -0.29268719978E-001
        0.78457340865E+001        0.42200328008E-001       -0.29192728940E-001
        0.78493900670E+001        0.42093738809E-001       -0.29116942610E-001
        0.78530460474E+001        0.41987425932E-001       -0.29041360467E-001
        0.78567020279E+001        0.41881389387E-001       -0.28965981872E-001
        0.78603580084E+001        0.41775627676E-001       -0.28890806278E-001
        0.78640139888E+001        0.41670140812E-001       -0.28815833117E-001
        0.78676699693E+001        0.41564927303E-001       -0.28741061795E-001
        0.78713259498E+001        0.41459987164E-001       -0.28666491752E-001
        0.78749819302E+001        0.41355318909E-001       -0.28592122427E-001
        0.78786379107E+001        0.41250922555E-001       -0.28517953264E-001
        0.78822938912E+001        0.41146796623E-001       -0.28443983668E-001
        0.78859498716E+001        0.41042941132E-001       -0.28370213055E-001
        0.78896058521E+001        0.40939354609E-001       -0.28296640924E-001
        0.78932618326E+001        0.40836037074E-001       -0.28223266712E-001
        0.78969178131E+001        0.40732987061E-001       -0.28150089817E-001
        0.79005737935E+001        0.40630204593E-001       -0.28077109704E-001
        0.79042297740E+001        0.40527688208E-001       -0.28004325813E-001
        0.79078857545E+001        0.40425437934E-001       -0.27931737578E-001
        0.79115417349E+001        0.40323452312E-001       -0.27859344473E-001
        0.79151977154E+001        0.40221731373E-001       -0.27787145932E-001
        0.79188536959E+001        0.40120273665E-001       -0.27715141399E-001
        0.79225096763E+001        0.40019079220E-001       -0.27643330339E-001
        0.79261656568E+001        0.39918146592E-001       -0.27571712210E-001
        0.79298216373E+001        0.39817475817E-001       -0.27500286455E-001
        0.79334776177E+001        0.39717065452E-001       -0.27429052545E-001
        0.79371335982E+001        0.39616915536E-001       -0.27358009932E-001
        0.79407895787E+001        0.39517024633E-001       -0.27287158075E-001
        0.79444455592E+001        0.39417392783E-001       -0.27216496442E-001
        0.79481015396E+001        0.39318018555E-001       -0.27146024470E-001
        0.79517575201E+001        0.39218901994E-001       -0.27075741649E-001
        0.79554135006E+001        0.39120041672E-001       -0.27005647466E-001
        0.79590694810E+001        0.39021437637E-001       -0.26935741347E-001
        0.79627254615E+001        0.38923088466E-001       -0.26866022789E-001
        0.79663814420E+001        0.38824994210E-001       -0.26796491264E-001
        0.79700374224E+001        0.38727153453E-001       -0.26727146222E-001
        0.79736934029E+001        0.38629566245E-001       -0.26657987155E-001
        0.79773493834E+001        0.38532231176E-001       -0.26589013553E-001
        0.79810053638E+001        0.38435148301E-001       -0.26520224879E-001
        0.79846613443E+001        0.38338316213E-001       -0.26451620599E-001
        0.79883173248E+001        0.38241734969E-001       -0.26383200186E-001
        0.79919733052E+001        0.38145403170E-001       -0.26314963149E-001
        0.79956292857E+001        0.38049320873E-001       -0.26246908979E-001
        0.79992852662E+001        0.37953486683E-001       -0.26179037139E-001
        0.80029412467E+001        0.37857900662E-001       -0.26111347126E-001
        0.80065972271E+001        0.37762561420E-001       -0.26043838440E-001
        0.80102532076E+001        0.37667469020E-001       -0.25976510541E-001
        0.80139091881E+001        0.37572622078E-001       -0.25909362926E-001
        0.80175651685E+001        0.37478020659E-001       -0.25842395105E-001
        0.80212211490E+001        0.37383663383E-001       -0.25775606561E-001
        0.80248771295E+001        0.37289550319E-001       -0.25708996787E-001
        0.80285331099E+001        0.37195680092E-001       -0.25642565302E-001
        0.80321890904E+001        0.37102052772E-001       -0.25576311585E-001
        0.80358450709E+001        0.37008666991E-001       -0.25510235142E-001
        0.80395010513E+001        0.36915522820E-001       -0.25444335469E-001
        0.80431570318E+001        0.36822618894E-001       -0.25378612067E-001
        0.80468130123E+001        0.36729955290E-001       -0.25313064443E-001
        0.80504689928E+001        0.36637530647E-001       -0.25247692109E-001
        0.80541249732E+001        0.36545345043E-001       -0.25182494579E-001
        0.80577809537E+001        0.36453397123E-001       -0.25117471351E-001
        0.80614369342E+001        0.36361686966E-001       -0.25052621925E-001
        0.80650929146E+001        0.36270213223E-001       -0.24987945823E-001
        0.80687488951E+001        0.36178975975E-001       -0.24923442560E-001
        0.80724048756E+001        0.36087973878E-001       -0.24859111665E-001
        0.80760608560E+001        0.35997207015E-001       -0.24794952632E-001
        0.80797168365E+001        0.35906674047E-001       -0.24730964977E-001
        0.80833728170E+001        0.35816375059E-001       -0.24667148212E-001
        0.80870287974E+001        0.35726308717E-001       -0.24603501888E-001
        0.80906847779E+001        0.35636475109E-001       -0.24540025522E-001
        0.80943407584E+001        0.35546872905E-001       -0.24476718610E-001
        0.80979967389E+001        0.35457502194E-001       -0.24413580695E-001
        0.81016527193E+001        0.35368361653E-001       -0.24350611287E-001
        0.81053086998E+001        0.35279451372E-001       -0.24287809929E-001
        0.81089646803E+001        0.35190770032E-001       -0.24225176165E-001
        0.81126206607E+001        0.35102317727E-001       -0.24162709503E-001
        0.81162766412E+001        0.35014093141E-001       -0.24100409462E-001
        0.81199326217E+001        0.34926096372E-001       -0.24038275594E-001
        0.81235886021E+001        0.34838326107E-001       -0.23976307435E-001
        0.81272445826E+001        0.34750782446E-001       -0.23914504502E-001
        0.81309005631E+001        0.34663464083E-001       -0.23852866348E-001
        0.81345565435E+001        0.34576371118E-001       -0.23791392518E-001
        0.81382125240E+001        0.34489502249E-001       -0.23730082534E-001
        0.81418685045E+001        0.34402857581E-001       -0.23668935937E-001
        0.81455244849E+001        0.34316435814E-001       -0.23607952297E-001
        0.81491804654E+001        0.34230237056E-001       -0.23547131119E-001
        0.81528364459E+001        0.34144260012E-001       -0.23486471947E-001
        0.81564924264E+001        0.34058504791E-001       -0.23425974354E-001
        0.81601484068E+001        0.33972970104E-001       -0.23365637892E-001
        0.81638043873E+001        0.33887656060E-001       -0.23305462115E-001
        0.81674603678E+001        0.33802561377E-001       -0.23245446536E-001
        0.81711163482E+001        0.33717686165E-001       -0.23185590715E-001
        0.81747723287E+001        0.33633029145E-001       -0.23125894232E-001
        0.81784283092E+001        0.33548590432E-001       -0.23066356606E-001
        0.81820842896E+001        0.33464368750E-001       -0.23006977411E-001
        0.81857402701E+001        0.33380364215E-001       -0.22947756212E-001
        0.81893962506E+001        0.33296575557E-001       -0.22888692563E-001
        0.81930522310E+001        0.33213002892E-001       -0.22829786006E-001
        0.81967082115E+001        0.33129644957E-001       -0.22771036121E-001
        0.82003641920E+001        0.33046501870E-001       -0.22712442464E-001
        0.82040201725E+001        0.32963572370E-001       -0.22654004587E-001
        0.82076761529E+001        0.32880856578E-001       -0.22595722080E-001
        0.82113321334E+001        0.32798353238E-001       -0.22537594479E-001
        0.82149881139E+001        0.32716062473E-001       -0.22479621355E-001
        0.82186440943E+001        0.32633983031E-001       -0.22421802330E-001
        0.82223000748E+001        0.32552115036E-001       -0.22364136936E-001
        0.82259560553E+001        0.32470457242E-001       -0.22306624708E-001
        0.82296120357E+001        0.32389009774E-001       -0.22249265231E-001
        0.82332680162E+001        0.32307771390E-001       -0.22192058113E-001
        0.82369239967E+001        0.32226742219E-001       -0.22135002910E-001
        0.82405799771E+001        0.32145921021E-001       -0.22078099204E-001
        0.82442359576E+001        0.32065307928E-001       -0.22021346579E-001
        0.82478919381E+001        0.31984901704E-001       -0.21964744578E-001
        0.82515479185E+001        0.31904702482E-001       -0.21908292790E-001
        0.82552038990E+001        0.31824709031E-001       -0.21851990838E-001
        0.82588598795E+001        0.31744921487E-001       -0.21795838293E-001
        0.82625158600E+001        0.31665338623E-001       -0.21739834696E-001
        0.82661718404E+001        0.31585960574E-001       -0.21683979648E-001
        0.82698278209E+001        0.31506786120E-001       -0.21628272760E-001
        0.82734838014E+001        0.31427815399E-001       -0.21572713597E-001
        0.82771397818E+001        0.31349047192E-001       -0.21517301747E-001
        0.82807957623E+001        0.31270481639E-001       -0.21462036827E-001
        0.82844517428E+001        0.31192117528E-001       -0.21406918415E-001
        0.82881077232E+001        0.31113954999E-001       -0.21351946061E-001
        0.82917637037E+001        0.31035992844E-001       -0.21297119378E-001
        0.82954196842E+001        0.30958231206E-001       -0.21242437989E-001
        0.82990756646E+001        0.30880668879E-001       -0.21187901492E-001
        0.83027316451E+001        0.30803306010E-001       -0.21133509458E-001
        0.83063876256E+001        0.30726141396E-001       -0.21079261485E-001
        0.83100436061E+001        0.30649175186E-001       -0.21025157177E-001
        0.83136995865E+001        0.30572406182E-001       -0.20971196135E-001
        0.83173555670E+001        0.30495834532E-001       -0.20917377960E-001
        0.83210115475E+001        0.30419459045E-001       -0.20863702254E-001
        0.83246675279E+001        0.30343279870E-001       -0.20810168628E-001
        0.83283235084E+001        0.30267295819E-001       -0.20756776686E-001
        0.83319794889E+001        0.30191507044E-001       -0.20703526018E-001
        0.83356354693E+001        0.30115912360E-001       -0.20650416239E-001
        0.83392914498E+001        0.30040511922E-001       -0.20597446962E-001
        0.83429474303E+001        0.29965304548E-001       -0.20544617807E-001
        0.83466034107E+001        0.29890290394E-001       -0.20491928364E-001
        0.83502593912E+001        0.29815468284E-001       -0.20439378247E-001
        0.83539153717E+001        0.29740838375E-001       -0.20386967072E-001
        0.83575713522E+001        0.29666399494E-001       -0.20334694459E-001
        0.83612273326E+001        0.29592151800E-001       -0.20282560040E-001
        0.83648833131E+001        0.29518094124E-001       -0.20230563407E-001
        0.83685392936E+001        0.29444226627E-001       -0.20178704162E-001
        0.83721952740E+001        0.29370548145E-001       -0.20126981960E-001
        0.83758512545E+001        0.29297058839E-001       -0.20075396396E-001
        0.83795072350E+001        0.29223757548E-001       -0.20023947084E-001
        0.83831632154E+001        0.29150644438E-001       -0.19972633667E-001
        0.83868191959E+001        0.29077718350E-001       -0.19921455766E-001
        0.83904751764E+001        0.29004979450E-001       -0.19870413011E-001
        0.83941311568E+001        0.28932426585E-001       -0.19819505013E-001
        0.83977871373E+001        0.28860059922E-001       -0.19768731392E-001
        0.84014431178E+001        0.28787878313E-001       -0.19718091796E-001
        0.84050990982E+001        0.28715881925E-001       -0.19667585838E-001
        0.84087550787E+001        0.28644069613E-001       -0.19617213150E-001
        0.84124110592E+001        0.28572441548E-001       -0.19566973384E-001
        0.84160670397E+001        0.28500996588E-001       -0.19516866138E-001
        0.84197230201E+001        0.28429734906E-001       -0.19466891040E-001
        0.84233790006E+001        0.28358655363E-001       -0.19417047766E-001
        0.84270349811E+001        0.28287758132E-001       -0.19367335933E-001
        0.84306909615E+001        0.28217042080E-001       -0.19317755165E-001
        0.84343469420E+001        0.28146507382E-001       -0.19268305135E-001
        0.84380029225E+001        0.28076152907E-001       -0.19218985445E-001
        0.84416589029E+001        0.28005978833E-001       -0.19169795710E-001
        0.84453148834E+001        0.27935984032E-001       -0.19120735606E-001
        0.84489708639E+001        0.27866168683E-001       -0.19071804799E-001
        0.84526268443E+001        0.27796531664E-001       -0.19023002896E-001
        0.84562828248E+001        0.27727073152E-001       -0.18974329546E-001
        0.84599388053E+001        0.27657792030E-001       -0.18925784413E-001
        0.84635947858E+001        0.27588688479E-001       -0.18877367094E-001
        0.84672507662E+001        0.27519761383E-001       -0.18829077266E-001
        0.84709067467E+001        0.27451010925E-001       -0.18780914593E-001
        0.84745627272E+001        0.27382435994E-001       -0.18732878744E-001
        0.84782187076E+001        0.27314036772E-001       -0.18684969314E-001
        0.84818746881E+001        0.27245812153E-001       -0.18637185946E-001
        0.84855306686E+001        0.27177762321E-001       -0.18589528338E-001
        0.84891866490E+001        0.27109886173E-001       -0.18541996115E-001
        0.84928426295E+001        0.27042183895E-001       -0.18494588951E-001
        0.84964986100E+001        0.26974654386E-001       -0.18447306510E-001
        0.85001545904E+001        0.26907297836E-001       -0.18400148411E-001
        0.85038105709E+001        0.26840113146E-001       -0.18353114324E-001
        0.85074665514E+001        0.26773100507E-001       -0.18306203912E-001
        0.85111225318E+001        0.26706258825E-001       -0.18259416840E-001
        0.85147785123E+001        0.26639588290E-001       -0.18212752756E-001
        0.85184344928E+001        0.26573087815E-001       -0.18166211330E-001
        0.85220904733E+001        0.26506757590E-001       -0.18119792221E-001
        0.85257464537E+001        0.26440596529E-001       -0.18073495103E-001
        0.85294024342E+001        0.26374604827E-001       -0.18027319623E-001
        0.85330584147E+001        0.26308781400E-001       -0.17981265437E-001
        0.85367143951E+001        0.26243126444E-001       -0.17935332239E-001
        0.85403703756E+001        0.26177638880E-001       -0.17889519680E-001
        0.85440263561E+001        0.26112318903E-001       -0.17843827430E-001
        0.85476823365E+001        0.26047165440E-001       -0.17798255171E-001
        0.85513383170E+001        0.25982178686E-001       -0.17752802532E-001
        0.85549942975E+001        0.25917357570E-001       -0.17707469205E-001
        0.85586502779E+001        0.25852702292E-001       -0.17662254886E-001
        0.85623062584E+001        0.25788211782E-001       -0.17617159251E-001
        0.85659622389E+001        0.25723886241E-001       -0.17572181949E-001
        0.85696182194E+001        0.25659724604E-001       -0.17527322655E-001
        0.85732741998E+001        0.25595727072E-001       -0.17482581042E-001
        0.85769301803E+001        0.25531892585E-001       -0.17437956784E-001
        0.85805861608E+001        0.25468221344E-001       -0.17393449589E-001
        0.85842421412E+001        0.25404712292E-001       -0.17349059112E-001
        0.85878981217E+001        0.25341365632E-001       -0.17304785020E-001
        0.85915541022E+001        0.25278180311E-001       -0.17260627017E-001
        0.85952100826E+001        0.25215156533E-001       -0.17216584778E-001
        0.85988660631E+001        0.25152293247E-001       -0.17172657977E-001
        0.86025220436E+001        0.25089590660E-001       -0.17128846309E-001
        0.86061780240E+001        0.25027047724E-001       -0.17085149449E-001
        0.86098340045E+001        0.24964664647E-001       -0.17041567083E-001
        0.86134899850E+001        0.24902440384E-001       -0.16998098901E-001
        0.86171459654E+001        0.24840375144E-001       -0.16954744578E-001
        0.86208019459E+001        0.24778467887E-001       -0.16911503834E-001
        0.86244579264E+001        0.24716718822E-001       -0.16868376344E-001
        0.86281139069E+001        0.24655126911E-001       -0.16825361786E-001
        0.86317698873E+001        0.24593692367E-001       -0.16782459854E-001
        0.86354258678E+001        0.24532414154E-001       -0.16739670213E-001
        0.86390818483E+001        0.24471292486E-001       -0.16696992591E-001
        0.86427378287E+001        0.24410326331E-001       -0.16654426696E-001
        0.86463938092E+001        0.24349515902E-001       -0.16611972177E-001
        0.86500497897E+001        0.24288860174E-001       -0.16569628757E-001
        0.86537057701E+001        0.24228359359E-001       -0.16527396140E-001
        0.86573617506E+001        0.24168012434E-001       -0.16485274008E-001
        0.86610177311E+001        0.24107819614E-001       -0.16443262043E-001
        0.86646737115E+001        0.24047779879E-001       -0.16401359957E-001
        0.86683296920E+001        0.23987893446E-001       -0.16359567471E-001
        0.86719856725E+001        0.23928159297E-001       -0.16317884279E-001
        0.86756416530E+001        0.23868577649E-001       -0.16276310060E-001
        0.86792976334E+001        0.23809147490E-001       -0.16234844516E-001
        0.86829536139E+001        0.23749869037E-001       -0.16193487368E-001
        0.86866095944E+001        0.23690741279E-001       -0.16152238335E-001
        0.86902655748E+001        0.23631764437E-001       -0.16111097088E-001
        0.86939215553E+001        0.23572937504E-001       -0.16070063342E-001
        0.86975775358E+001        0.23514260699E-001       -0.16029136802E-001
        0.87012335162E+001        0.23455733019E-001       -0.15988317191E-001
        0.87048894967E+001        0.23397354685E-001       -0.15947604205E-001
        0.87085454772E+001        0.23339124697E-001       -0.15906997547E-001
        0.87122014576E+001        0.23281043278E-001       -0.15866496945E-001
        0.87158574381E+001        0.23223109430E-001       -0.15826102099E-001
        0.87195134186E+001        0.23165323376E-001       -0.15785812724E-001
        0.87231693991E+001        0.23107684122E-001       -0.15745628533E-001
        0.87268253795E+001        0.23050191893E-001       -0.15705549232E-001
        0.87304813600E+001        0.22992845698E-001       -0.15665574542E-001
        0.87341373405E+001        0.22935645763E-001       -0.15625704166E-001
        0.87377933209E+001        0.22878591099E-001       -0.15585937839E-001
        0.87414493014E+001        0.22821681933E-001       -0.15546275277E-001
        0.87451052819E+001        0.22764917281E-001       -0.15506716190E-001
        0.87487612623E+001        0.22708297370E-001       -0.15467260314E-001
        0.87524172428E+001        0.22651821218E-001       -0.15427907326E-001
        0.87560732233E+001        0.22595489054E-001       -0.15388656953E-001
        0.87597292037E+001        0.22539299899E-001       -0.15349508954E-001
        0.87633851842E+001        0.22483253984E-001       -0.15310463036E-001
        0.87670411647E+001        0.22427350332E-001       -0.15271518926E-001
        0.87706971451E+001        0.22371589175E-001       -0.15232676336E-001
        0.87743531256E+001        0.22315969539E-001       -0.15193934984E-001
        0.87780091061E+001        0.22260491657E-001       -0.15155294608E-001
        0.87816650866E+001        0.22205154558E-001       -0.15116754932E-001
        0.87853210670E+001        0.22149958477E-001       -0.15078315677E-001
        0.87889770475E+001        0.22094902445E-001       -0.15039976569E-001
        0.87926330280E+001        0.22039986697E-001       -0.15001737337E-001
        0.87962890084E+001        0.21985210269E-001       -0.14963597729E-001
        0.87999449889E+001        0.21930573397E-001       -0.14925557452E-001
        0.88036009694E+001        0.21876075119E-001       -0.14887616245E-001
        0.88072569498E+001        0.21821715671E-001       -0.14849773828E-001
        0.88109129303E+001        0.21767494095E-001       -0.14812029945E-001
        0.88145689108E+001        0.21713410629E-001       -0.14774384357E-001
        0.88182248912E+001        0.21659464317E-001       -0.14736836774E-001
        0.88218808717E+001        0.21605655397E-001       -0.14699386894E-001
        0.88255368522E+001        0.21551982918E-001       -0.14662034483E-001
        0.88291928327E+001        0.21498447117E-001       -0.14624779291E-001
        0.88328488131E+001        0.21445047047E-001       -0.14587621047E-001
        0.88365047936E+001        0.21391782946E-001       -0.14550559471E-001
        0.88401607741E+001        0.21338653868E-001       -0.14513594310E-001
        0.88438167545E+001        0.21285660055E-001       -0.14476725320E-001
        0.88474727350E+001        0.21232800563E-001       -0.14439952231E-001
        0.88511287155E+001        0.21180075633E-001       -0.14403274772E-001
        0.88547846959E+001        0.21127484325E-001       -0.14366692703E-001
        0.88584406764E+001        0.21075026882E-001       -0.14330205748E-001
        0.88620966569E+001        0.21022702366E-001       -0.14293813662E-001
        0.88657526373E+001        0.20970511020E-001       -0.14257516199E-001
        0.88694086178E+001        0.20918451910E-001       -0.14221313084E-001
        0.88730645983E+001        0.20866525279E-001       -0.14185204074E-001
        0.88767205787E+001        0.20814730197E-001       -0.14149188893E-001
        0.88803765592E+001        0.20763066909E-001       -0.14113267317E-001
        0.88840325397E+001        0.20711534484E-001       -0.14077439096E-001
        0.88876885202E+001        0.20660133170E-001       -0.14041703939E-001
        0.88913445006E+001        0.20608862040E-001       -0.14006061633E-001
        0.88950004811E+001        0.20557721341E-001       -0.13970511913E-001
        0.88986564616E+001        0.20506710149E-001       -0.13935054526E-001
        0.89023124420E+001        0.20455828713E-001       -0.13899689214E-001
        0.89059684225E+001        0.20405076112E-001       -0.13864415755E-001
        0.89096244030E+001        0.20354452594E-001       -0.13829233904E-001
        0.89132803834E+001        0.20303957241E-001       -0.13794143396E-001
        0.89169363639E+001        0.20253590303E-001       -0.13759143978E-001
        0.89205923444E+001        0.20203350865E-001       -0.13724235414E-001
        0.89242483248E+001        0.20153239178E-001       -0.13689417474E-001
        0.89279043053E+001        0.20103254328E-001       -0.13654689888E-001
        0.89315602858E+001        0.20053396567E-001       -0.13620052431E-001
        0.89352162663E+001        0.20003664985E-001       -0.13585504871E-001
        0.89388722467E+001        0.19954059834E-001       -0.13551046941E-001
        0.89425282272E+001        0.19904580207E-001       -0.13516678421E-001
        0.89461842077E+001        0.19855226358E-001       -0.13482399054E-001
        0.89498401881E+001        0.19805997381E-001       -0.13448208586E-001
        0.89534961686E+001        0.19756893531E-001       -0.13414106815E-001
        0.89571521491E+001        0.19707913905E-001       -0.13380093503E-001
        0.89608081295E+001        0.19659058759E-001       -0.13346168378E-001
        0.89644641100E+001        0.19610327193E-001       -0.13312331228E-001
        0.89681200905E+001        0.19561719463E-001       -0.13278581820E-001
        0.89717760709E+001        0.19513234671E-001       -0.13244919894E-001
        0.89754320514E+001        0.19464873075E-001       -0.13211345225E-001
        0.89790880319E+001        0.19416633781E-001       -0.13177857605E-001
        0.89827440124E+001        0.19368517045E-001       -0.13144456773E-001
        0.89863999928E+001        0.19320521977E-001       -0.13111142500E-001
        0.89900559733E+001        0.19272648834E-001       -0.13077914555E-001
        0.89937119538E+001        0.19224896728E-001       -0.13044772726E-001
        0.89973679342E+001        0.19177265916E-001       -0.13011716757E-001
        0.90010239147E+001        0.19129755514E-001       -0.12978746418E-001
        0.90046798952E+001        0.19082365780E-001       -0.12945861505E-001
        0.90083358756E+001        0.19035095832E-001       -0.12913061767E-001
        0.90119918561E+001        0.18987945928E-001       -0.12880346972E-001
        0.90156478366E+001        0.18940915190E-001       -0.12847716924E-001
        0.90193038170E+001        0.18894003876E-001       -0.12815171371E-001
        0.90229597975E+001        0.18847211109E-001       -0.12782710073E-001
        0.90266157780E+001        0.18800537151E-001       -0.12750332827E-001
        0.90302717584E+001        0.18753981126E-001       -0.12718039414E-001
        0.90339277389E+001        0.18707543295E-001       -0.12685829609E-001
        0.90375837194E+001        0.18661222788E-001       -0.12653703174E-001
        0.90412396999E+001        0.18615019865E-001       -0.12621659878E-001
        0.90448956803E+001        0.18568933656E-001       -0.12589699510E-001
        0.90485516608E+001        0.18522964426E-001       -0.12557821862E-001
        0.90522076413E+001        0.18477111307E-001       -0.12526026705E-001
        0.90558636217E+001        0.18431374561E-001       -0.12494313813E-001
        0.90595196022E+001        0.18385753325E-001       -0.12462682987E-001
        0.90631755827E+001        0.18340247863E-001       -0.12431133974E-001
        0.90668315631E+001        0.18294857313E-001       -0.12399666571E-001
        0.90704875436E+001        0.18249581939E-001       -0.12368280578E-001
        0.90741435241E+001        0.18204420883E-001       -0.12336975762E-001
        0.90777995045E+001        0.18159374408E-001       -0.12305751907E-001
        0.90814554850E+001        0.18114441659E-001       -0.12274608789E-001
        0.90851114655E+001        0.18069622902E-001       -0.12243546185E-001
        0.90887674460E+001        0.18024917282E-001       -0.12212563914E-001
        0.90924234264E+001        0.17980325067E-001       -0.12181661740E-001
        0.90960794069E+001        0.17935845402E-001       -0.12150839449E-001
        0.90997353874E+001        0.17891478558E-001       -0.12120096844E-001
        0.91033913678E+001        0.17847223683E-001       -0.12089433708E-001
        0.91070473483E+001        0.17803081046E-001       -0.12058849826E-001
        0.91107033288E+001        0.17759049799E-001       -0.12028344983E-001
        0.91143593092E+001        0.17715130212E-001       -0.11997918966E-001
        0.91180152897E+001        0.17671321440E-001       -0.11967571572E-001
        0.91216712702E+001        0.17627623752E-001       -0.11937302599E-001
        0.91253272506E+001        0.17584036305E-001       -0.11907111827E-001
        0.91289832311E+001        0.17540559371E-001       -0.11876999042E-001
        0.91326392116E+001        0.17497192108E-001       -0.11846964051E-001
        0.91362951920E+001        0.17453934789E-001       -0.11817006638E-001
