# Model replicates Starrett & Saumon 2014 'A simple method for determining the ionic structure of warm dense matter'
# Convergence: Err(φ)=6.053e-11, Err(n_e)=5.294e-12, Err(IET)=9.986e-13, Q_net=-7.547e-10
# {"name":"CS2014_Al", "Z":13, "Zstar":2.8898668795018336, "A":26.981539,  "μ[AU]": 2.6671027515e-01, "Te[AU]": 1.102e-01, "Ti[AU]": 3.675e-02, "rs[AU]": 2.990e+00 }
   r[AU]           ne_full[AU]     n_ion[AU]       ne_ext[AU]      ne_PA[AU]       ne_scr[AU]      
   1.000000e-04    4.483064e+06    4.483047e+06    3.782228e-03    4.483064e+06    1.731330e+01
   1.006327e-04    4.440859e+06    4.440842e+06    3.782228e-03    4.440859e+06    1.712332e+01
   1.012694e-04    4.399050e+06    4.399033e+06    3.782228e-03    4.399050e+06    1.627156e+01
   1.019102e-04    4.357634e+06    4.357619e+06    3.782228e-03    4.357633e+06    1.478027e+01
   1.025550e-04    4.316609e+06    4.316594e+06    3.782228e-03    4.316609e+06    1.508141e+01
   1.032039e-04    4.275972e+06    4.275955e+06    3.782228e-03    4.275972e+06    1.625733e+01
   1.038569e-04    4.235716e+06    4.235699e+06    3.782228e-03    4.235716e+06    1.679249e+01
   1.045140e-04    4.195839e+06    4.195822e+06    3.782228e-03    4.195839e+06    1.668688e+01
   1.051753e-04    4.156337e+06    4.156321e+06    3.782228e-03    4.156337e+06    1.595680e+01
   1.058408e-04    4.117206e+06    4.117191e+06    3.782228e-03    4.117206e+06    1.462961e+01
   1.065104e-04    4.078444e+06    4.078430e+06    3.782228e-03    4.078444e+06    1.455915e+01
   1.071843e-04    4.040049e+06    4.040033e+06    3.782228e-03    4.040049e+06    1.576383e+01
   1.078625e-04    4.002014e+06    4.001998e+06    3.782228e-03    4.002014e+06    1.634225e+01
   1.085450e-04    3.964337e+06    3.964321e+06    3.782228e-03    3.964337e+06    1.631005e+01
   1.092318e-04    3.927014e+06    3.926999e+06    3.782228e-03    3.927014e+06    1.563898e+01
   1.099229e-04    3.890042e+06    3.890028e+06    3.782228e-03    3.890042e+06    1.435295e+01
   1.106184e-04    3.853419e+06    3.853405e+06    3.782228e-03    3.853419e+06    1.416566e+01
   1.113183e-04    3.817142e+06    3.817126e+06    3.782228e-03    3.817142e+06    1.533448e+01
   1.120226e-04    3.781206e+06    3.781190e+06    3.782228e-03    3.781206e+06    1.594072e+01
   1.127314e-04    3.745607e+06    3.745591e+06    3.782228e-03    3.745607e+06    1.589212e+01
   1.134447e-04    3.710343e+06    3.710328e+06    3.782228e-03    3.710343e+06    1.528580e+01
   1.141625e-04    3.675411e+06    3.675397e+06    3.782228e-03    3.675411e+06    1.413460e+01
   1.148848e-04    3.640808e+06    3.640794e+06    3.782228e-03    3.640808e+06    1.386444e+01
   1.156117e-04    3.606532e+06    3.606517e+06    3.782228e-03    3.606532e+06    1.491069e+01
   1.163432e-04    3.572579e+06    3.572563e+06    3.782228e-03    3.572579e+06    1.547213e+01
   1.170794e-04    3.538944e+06    3.538929e+06    3.782228e-03    3.538944e+06    1.548973e+01
   1.178201e-04    3.505626e+06    3.505611e+06    3.782228e-03    3.505626e+06    1.497800e+01
   1.185656e-04    3.472621e+06    3.472607e+06    3.782228e-03    3.472621e+06    1.395710e+01
   1.193158e-04    3.439927e+06    3.439913e+06    3.782228e-03    3.439927e+06    1.334752e+01
   1.200707e-04    3.407542e+06    3.407528e+06    3.782228e-03    3.407542e+06    1.446869e+01
   1.208304e-04    3.375462e+06    3.375447e+06    3.782228e-03    3.375462e+06    1.506244e+01
   1.215950e-04    3.343683e+06    3.343668e+06    3.782228e-03    3.343683e+06    1.513978e+01
   1.223643e-04    3.312203e+06    3.312188e+06    3.782228e-03    3.312203e+06    1.466780e+01
   1.231385e-04    3.281018e+06    3.281005e+06    3.782228e-03    3.281018e+06    1.368412e+01
   1.239177e-04    3.250128e+06    3.250115e+06    3.782228e-03    3.250128e+06    1.327395e+01
   1.247017e-04    3.219530e+06    3.219516e+06    3.782228e-03    3.219530e+06    1.408830e+01
   1.254907e-04    3.189220e+06    3.189205e+06    3.782228e-03    3.189220e+06    1.469176e+01
   1.262847e-04    3.159194e+06    3.159179e+06    3.782228e-03    3.159194e+06    1.474733e+01
   1.270838e-04    3.129451e+06    3.129436e+06    3.782228e-03    3.129451e+06    1.433381e+01
   1.278879e-04    3.099987e+06    3.099973e+06    3.782228e-03    3.099987e+06    1.346027e+01
   1.286970e-04    3.070800e+06    3.070788e+06    3.782228e-03    3.070800e+06    1.274826e+01
   1.295113e-04    3.041890e+06    3.041877e+06    3.782228e-03    3.041890e+06    1.370249e+01
   1.303308e-04    3.013252e+06    3.013238e+06    3.782228e-03    3.013252e+06    1.427220e+01
