Automatic VACF
0.0056000028 1012.31626634899
0.0112000028 620.433027544242
0.0168000028 132.342474716019
0.0224000028 -158.071816842227
0.0280000028 -160.800591573828
0.0336000028 -3.41047798340966
0.0392000028 116.083601973736
0.0448000028 91.9304354486539
0.0504000028 -31.9057288429021
0.0560000028 -132.00078679853
0.0616000028 -128.160491777345
0.0672000028 -40.9645666097633
0.0728000028 46.0338222638585
0.0784000028 64.2729750854635
0.0840000028 14.1312967035914
0.0896000028 -48.6596275579501
0.0952000028 -69.2155381425254
0.1008000028 -36.864551610256
0.1064000028 16.619993947396
0.1120000028 48.678872914331
0.1176000028 39.7855781701969
0.1232000028 5.01790023288162
0.1288000028 -24.5792640603418
0.1344000028 -28.5220338739063
0.1400000028 -9.89078210609545
0.1456000028 11.2198603810381
0.1512000028 16.799498220666
0.1568000028 6.75601006847138
0.1624000028 -5.24624456590261
0.1680000028 -7.93820735812825
0.1736000028 -1.5822847083607
0.1792000028 6.09732620645917
0.1848000028 9.84466094084993
0.1904000028 9.74231261884246
0.1960000028 7.94707902341952
0.2016000028 5.95387199645353
0.2072000028 4.47754698917078
0.2128000028 3.60081094398308
0.2184000028 3.34240825308821
0.2240000028 3.98703680851508
0.2296000028 2.53748596186213
0.2352000028 -2.70952826927827
0.2408000028 -7.98680182203819
0.2464000028 -9.56631500773801
0.2520000028 -7.7060894336664
0.2576000028 -1.60557198002823
0.2632000028 7.22798748331107
0.2688000028 12.3228705728103
0.2744000028 11.168851844199
0.2800000028 6.12244599472342
0.2856000028 1.3976150071366
0.2912000028 0.195528396207687
0.2968000028 1.24220155982746
0.3024000028 1.68862760172175
0.3080000028 -0.565842091049335
0.3136000028 -4.71215719523302
0.3192000028 -9.26636510437773
0.3248000028 -12.8479480632638
0.3304000028 -13.7097228094867
0.3360000028 -11.1517960556331
0.3416000028 -6.02434974976101
0.3472000028 -1.71003035785035
0.3528000028 -0.05513962524245
0.3584000028 0.146119947739189
0.3640000028 0.994306540474027
0.3696000028 2.60092533113001
0.3752000028 3.68450198044815
0.3808000028 3.01901670649094
0.3864000028 1.1433027766253
0.3920000028 0.298699964268452
0.3976000028 1.03586390646309
0.4032000028 2.29261264195023
0.4088000028 2.62896347944756
0.4144000028 -0.127390885741923
0.4200000028 -6.40869890214482
0.4256000028 -13.2249010244562
0.4312000028 -15.7450992967526
0.4368000028 -12.706087320391
0.4424000028 -6.60978326662403
0.4480000028 0.344215032248893
0.4536000028 4.82024926804025
0.4592000028 3.90236458808147
0.4648000028 -0.227961877834256
0.4704000028 -3.27802978187794
0.4760000028 -2.10907228947407
0.4816000028 4.41388595050673
0.4872000028 10.6378269003264
0.4928000028 12.1098442121588
0.4984000028 9.8507368775099
0.5040000028 4.92697989752642
0.5096000028 -0.256849705328842
0.5152000028 -2.46766699365414
0.5208000028 -2.11117622828657
0.5264000028 -1.77865288720136
0.5320000028 -2.86690007613996
0.5376000028 -4.48969680187995
0.5432000028 -4.47856141479136
0.5488000028 -2.71450146595844
0.5544000028 -0.272591666428874
0.5600000028 3.25391902600713
0.5656000028 7.15547127589124
0.5712000028 9.93877721309932
0.5768000028 9.10138077297395
0.5824000028 4.00975178903617
0.5880000028 -3.25273305194079
0.5936000028 -9.2398847857912
0.5992000028 -10.7892302553907
0.6048000028 -9.51989614725126
0.6104000028 -8.24071393783098
0.6160000028 -5.44023402660959
0.6216000028 -0.531962232766878
0.6272000028 3.22446480618157
0.6328000028 5.39317775227843
0.6384000028 7.61157847226421
0.6440000028 9.5257409659444
0.6496000028 8.81317760730433
0.6552000028 6.57207547467247
0.6608000028 4.8590274713365
0.6664000028 2.03603873136552
0.6720000028 -3.48623800774532
0.6776000028 -9.26184930940498
0.6832000028 -9.74028200836211
0.6888000028 -3.61753001304583
0.6944000028 4.4337949481985
0.7000000028 9.56026218447548
0.7056000028 9.64783162011757
0.7112000028 4.91714516731541
0.7168000028 -0.845765954387606
0.7224000028 -4.3040525135261
0.7280000028 -5.40915965787886
0.7336000028 -5.94375098649498
0.7392000028 -5.34835875144302
0.7448000028 -3.34002031155857
0.7504000028 -1.08461296904707
0.7560000028 -0.314903222298895
0.7616000028 -2.42568115530412
0.7672000028 -4.9155731672887
0.7728000028 -4.12538896009126
0.7784000028 0.0244980690291766
0.7840000028 3.84167984872768
0.7896000028 5.34517310016749
